,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,3644673.000,7082309.000,7475283.000,5420075.000,4655851.000,8037939.000,6468580.000,3799600.000,5964544.000,13273033.000,13349068.000,14557317.000,9424158.000,18858394.000,12173382.000,20442000.000,10902000.000,22824000.000,13205000.000,24123000.000,15479000.000,25197000.000,18294000.000,26941000.000,19927000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2571020.000,-12840513.000,-14094830.000,-13128290.000,-17609244.000,-19248213.000,-18154612.000,-16634674.000,-9722048.000,-9953654.000,-8969137.000,-9468943.000,-10124044.000,-9119648.000,-8882417.000,-8348000.000,-7813000.000,-7278000.000,-6743000.000,-6447000.000,-6328000.000,-5284000.000,-3729000.000,-3013000.000,-2580000.000
AdditionalPaidInCapital,404999044.000,406203187.000,484194434.000,487206209.000,498472541.000,522531679.000,523540268.000,668342198.000,722675337.000,738388691.000,732701858.000,740528002.000,977242954.000,993075023.000,1013561443.000,1022794000.000,1025398000.000,1112809000.000,1166395000.000,1179074000.000,1218721000.000,1355523000.000,1357910000.000,1360700000.000,1361811000.000
AllowanceForDoubtfulAccountsReceivable,,,,,2800000.000,2800000.000,3200000.000,3300000.000,2700000.000,3200000.000,3200000.000,4000000.000,3600000.000,2900000.000,3600000.000,4000000.000,4100000.000,4300000.000,4500000.000,4500000.000,5100000.000,5100000.000,5200000.000,5600000.000,5700000.000
Assets,500424917.000,650701720.000,694432627.000,714229444.000,770730279.000,820427924.000,950911527.000,992372928.000,1126880932.000,1312610504.000,1439089843.000,1503180658.000,1766939554.000,1770584104.000,1851696385.000,1948952000.000,1956437000.000,2062814000.000,2310635000.000,2381270000.000,2566942000.000,2586501000.000,2662969000.000,2748537000.000,2825708000.000
BelowMarketLeaseAccumulatedAmortization,,,,,,,,,,,18809019.000,,,,23193642.000,,,,30308000.000,,,,35363000.000,,
BelowMarketLeaseGross,,,,,,,,,,,104092901.000,,,,141552303.000,,,,155169000.000,,,,190321000.000,,
BelowMarketLeaseNet,,,,,,,,,,,85283882.000,81908906.000,115023731.000,112237902.000,118358661.000,126059000.000,122785000.000,123186000.000,124861000.000,136174000.000,142815000.000,153140000.000,154958000.000,148986000.000,157861000.000
BuildingsAndImprovementsGross,287395154.000,393113359.000,413640527.000,449998716.000,488428838.000,512099087.000,588248338.000,617112385.000,721898820.000,886635954.000,914181620.000,967639491.000,1161380007.000,1163078255.000,1235820156.000,1316643000.000,1338918000.000,1426761000.000,1627310000.000,1685135000.000,1835071000.000,1859178000.000,1920819000.000,1996526000.000,2068083000.000
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,106385735.000,154675064.000,304156734.000,41683237.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCapitalLeaseObligationAccrual,,,,,,,16280503.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,7073190.000,11489527.000,19273018.000,2100578.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLand,,,,,,,116253370.000,12732158.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,16116552.000,18088635.000,37788125.000,10727897.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNotesPayableAndLongTermDebt,,,,,8428061.000,8428061.000,21507622.000,9670900.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherNoncurrentAssets,,,,,1608840.000,3327565.000,6286558.000,1116179.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationUnfavorableContractAccrual,,,,,7688491.000,9660574.000,,,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedAssets,,,,,,,,,186297015.000,398945699.000,529478969.000,69100000.000,357994379.000,358109482.000,458835128.000,110687000.000,133812000.000,251395000.000,503888000.000,65063000.000,259400000.000,298370000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,,,,,,,,,,552213.000,552213.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssets,,,,,,,,,,1132232.000,1132232.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,,,,,,,,,4282450.000,4282450.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets,,,,,,,,,7642268.000,12645524.000,28412933.000,,26437437.000,26440590.000,32201585.000,5520000.000,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,,,,,,,,7070000.000,14887000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLand,,,,,,,,,46679765.000,92737353.000,176877353.000,13820000.000,70076536.000,70079973.000,98897045.000,28370000.000,32030000.000,61688000.000,118898000.000,13013000.000,57006000.000,67590000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,13341675.000,73476301.000,102415876.000,,35310821.000,35425924.000,44287149.000,11442000.000,11442000.000,15609000.000,20925000.000,17618000.000,30155000.000,44249000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilitiesLongTermDebt,,,,,,,,,9670900.000,62749675.000,62749675.000,,,,,,,,,17618000.000,17618000.000,17618000.000,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedOtherNoncurrentAssets,,,,,,,,,3520239.000,4718347.000,12072103.000,,8780184.000,8781091.000,10335846.000,2335000.000,2553000.000,4015000.000,4799000.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,15328508.000,8260434.000,34317588.000,10738987.000,10154000.000,23488823.000,4692230.000,6893609.000,6393868.000,9834336.000,7919697.000,12764579.000,9537945.000,10996030.000,10773406.000,11683000.000,7541000.000,6953000.000,8844000.000,14987000.000,17535000.000,10447000.000,13125000.000,19430000.000,11408000.000
ClassOfWarrantOrRightOutstanding,,,,,,,,,,,,,,,,,0.000,0.000,0.000,,,,0.000,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,53400000.000,,,,,,,,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,41638100.000,41720300.000,49375738.000,49587238.000,50639453.000,52518066.000,52596754.000,66410588.000,71843084.000,72062585.000,72445767.000,73345317.000,90489973.000,91746195.000,92991333.000,93817231.000,93966731.000,99485125.000,99531034.000,99942118.000,101979470.000,109156012.000,109301762.000,109726196.000,109730196.000
CommonStockSharesOutstanding,41638100.000,41720300.000,49375738.000,49587238.000,50639453.000,52518066.000,52596754.000,66410588.000,71843084.000,72062585.000,72445767.000,73345317.000,90489973.000,91746195.000,92991333.000,93817231.000,93966731.000,99485125.000,99531034.000,99942118.000,101979470.000,109156012.000,109301762.000,109726196.000,109730196.000
CommonStockValue,4164.000,4172.000,4938.000,4959.000,5066.000,5253.000,5260.000,6635.000,7178.000,7200.000,7238.000,7328.000,9043.000,9168.000,9293.000,9000.000,9000.000,10000.000,10000.000,10000.000,10000.000,11000.000,11000.000,11000.000,11000.000
DebtInstrumentAnnualPrincipalPayment,,,,,,,,,,,109335819.000,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,59149565.000,58869226.000,,78372845.000,78025576.000,120688102.000,113449475.000,112948931.000,112456612.000,103921916.000,91467553.000,91049000.000,74579000.000,61811000.000,61683000.000,78369000.000,71052000.000,70869000.000,70683000.000,,
DebtInstrumentUnamortizedPremium,,,,,1732513.000,1541654.000,,3380300.000,3117525.000,6222540.000,5453783.000,4767334.000,4080885.000,3384263.000,2715705.000,2107000.000,1503000.000,1062000.000,922000.000,1572000.000,1378000.000,1208000.000,1037000.000,,
DeferredCosts,11688277.000,15621584.000,15342132.000,14970057.000,15623436.000,19377748.000,,,,,,,,,,,,,,,,,,,
DeferredCostsCurrentAndNoncurrent,,,,,,,21623474.000,21974857.000,23432476.000,24963685.000,33121980.000,31180178.000,38315993.000,36501115.000,39730973.000,40093000.000,38724000.000,40122000.000,39316000.000,32370000.000,33747000.000,34388000.000,34753000.000,33807000.000,35585000.000
DeferredCostsLeasingAccumulatedAmortization,,,,,6800000.000,7900000.000,,10500000.000,11800000.000,13000000.000,14900000.000,14300000.000,15900000.000,16900000.000,18800000.000,20000000.000,21700000.000,22000000.000,24100000.000,,,,,,
DeferredCostsLeasingGross,,,,,,,,,,,742000.000,202000.000,,,,,,,,,,,,,
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,,498000.000,469000.000,443000.000,417000.000,,
DepositsAssets,2000000.000,1000000.000,500000.000,500000.000,1850000.000,2600000.000,2000000.000,2000000.000,2250000.000,1000000.000,775000.000,25000.000,25000.000,5000000.000,4500100.000,500000.000,3500000.000,1000000.000,500000.000,,2000000.000,4500000.000,0.000,2000000.000,5000000.000
DerivativeFairValueOfDerivativeAsset,,,,,,0.000,,,1379186.000,1391684.000,1948243.000,1337897.000,781524.000,779129.000,,,,,,,,,,,
DerivativeFairValueOfDerivativeLiability,,,,,-17429253.000,19108620.000,18012516.000,16676796.000,11101428.000,11346791.000,2528703.000,2851456.000,3382529.000,,,,,,,,,,,,
DerivativeLiabilities,,,,,,,,,,,,,,,,,,0.000,,,,,,,
FiniteLivedIntangibleAssetAcquiredInPlaceLeases,25677886.000,32643527.000,32024153.000,32296754.000,34059314.000,35987042.000,41230616.000,40345275.000,42299617.000,44206512.000,55887471.000,52012840.000,74316694.000,69787166.000,71432664.000,71905000.000,69438000.000,68690000.000,66942000.000,75052000.000,77017000.000,79282000.000,79205000.000,75466000.000,78922000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,4525348.000,,,,8680829.000,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,4974461.000,,,,7436830.000,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,1505234.000,,,,2101169.000,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,2628549.000,,,,3783973.000,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,3598929.000,,,,5006091.000,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,4390953.000,,,,6113088.000,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,,,,,,,,,,,,79205000.000,,
InterestRateCashFlowHedgeGainLossToBeReclassifiedDuringNext12MonthsNet,,,,,,4500000.000,4600000.000,,4600000.000,4700000.000,3500000.000,3500000.000,3500000.000,2600000.000,2100000.000,2100000.000,2100000.000,2100000.000,2100000.000,2400000.000,-2500000.000,-2300000.000,-2000000.000,-1800000.000,-1600000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,25543779.000,25959767.000,26242514.000,26650344.000,26710123.000,15078373.000,15295223.000,15526417.000,15566659.000,,,,,,,,,,,,,,,,
Land,125245455.000,167170306.000,167191883.000,176193572.000,193681739.000,214378236.000,283445257.000,296177411.000,328053350.000,374112312.000,458252028.000,472197953.000,523196947.000,521240027.000,550078150.000,578508000.000,582259000.000,611791000.000,669307000.000,686644000.000,730661000.000,741255000.000,766199000.000,787765000.000,811587000.000
Liabilities,111146144.000,272122041.000,243943573.000,264597561.000,316475049.000,348323399.000,484369456.000,387142094.000,468810383.000,593193514.000,733679777.000,799456138.000,831070327.000,825983906.000,888914167.000,988529000.000,1005541000.000,1032452000.000,1145619000.000,1213417000.000,1369920000.000,1262390000.000,1347404000.000,1440911000.000,1530094000.000
LiabilitiesAndStockholdersEquity,500424917.000,650701720.000,694432627.000,714229444.000,770730279.000,820427924.000,950911527.000,992372928.000,1126880932.000,1312610504.000,1439089843.000,1503180658.000,1766939554.000,1770584104.000,1851696385.000,1948952000.000,1956437000.000,2062814000.000,2310635000.000,2381270000.000,2566942000.000,2586501000.000,2662969000.000,2748537000.000,2825708000.000
LimitedPartnersCapitalAccountUnitsIssued,,,,,,,,,,2639632.000,2639632.000,,,,,,,,,,,,,,
LimitedPartnersCapitalAccountUnitsOutstanding,,,,,,,,,,75352848.000,75577809.000,76477359.000,93622015.000,94878237.000,96912647.000,97738545.000,97738045.000,103256439.000,111726637.000,112215941.000,114159167.000,,120969823.000,,
LineOfCredit,,,,,,,,,,,,,121750000.000,123300000.000,156500000.000,238500000.000,286000000.000,16225000.000,135500000.000,,,,,,
LineOfCreditFacilityAmountOutstanding,25000000.000,140110258.000,110000000.000,125000000.000,64000000.000,,119000000.000,18000000.000,105150000.000,174750000.000,56950000.000,122450000.000,,,,,,,,,,,,,
LineOfCreditFacilityInterestRateAtPeriodEnd,,,,,0.021,0.018,,0.018,0.018,,,,,,,,,,,,,,,,
