,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableCurrent,245735.000,247085.000,248485.000,248485.000,270915.000,286047.000,298359.000,382485.000,313889.000,298606.000,299331.000
AccruedLiabilitiesCurrent,15457801.000,15972811.000,,,,,,,172499.000,181236.000,1052491.000
AdditionalPaidInCapital,1667908.000,1667908.000,1667908.000,1667908.000,1667908.000,1720193.000,1720193.000,2555741.000,66681901.000,66781251.000,66781251.000
Assets,32618.000,19631.000,6694.000,0.000,649.000,250.000,0.000,56560.000,60.000,,
AssetsCurrent,,,50.000,0.000,649.000,250.000,0.000,60.000,60.000,87.000,24369.000
Cash,,,,,,,-114.000,60.000,60.000,87.000,24396.000
CashAndCashEquivalentsAtCarryingValue,,,50.000,,649.000,250.000,0.000,60.000,60.000,87.000,24369.000
CashEquivalentsAtCarryingValue,,,,,,,,0.000,60.000,87.000,24369.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,2000000000.000,2000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,643771.000,643771.000,643771.000,643771.000,643771.000,5580814.000,5580814.000,275008257.000,,191446114.000,191446114.000
CommonStockSharesOutstanding,620771.000,620771.000,620771.000,620771.000,620771.000,5580814.000,620771.000,275008257.000,152819187.000,191446114.000,191446114.000
CommonStockValue,643.000,643.000,643.000,644.000,644.000,5581.000,5581.000,275009.000,152819.000,191446.000,191446.000
ConvertibleNotesPayableCurrent,,,,,,20000.000,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,1610407.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,0.001,0.001,
DebtInstrumentInterestRateAtPeriodEnd,,,,,,0.100,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,7195.000,7195.000,,,,
DeferredFinanceCostsNoncurrentNet,,,6644.000,,,,,,,,
DeferredTaxAssetsNet,,,,,,,,6300000.000,6300000.000,,
DerivativeAssetsLiabilitiesAtFairValueNet,12700504.000,13136558.000,,,,,,,,,
DerivativeFairValueOfDerivativeLiabilityAmountNotOffsetAgainstCollateral,,,,,,,,,,,2250646.000
DerivativeLiabilitiesNoncurrent,,,13117278.000,13110869.000,13127711.000,13127711.000,13127711.000,13127711.000,505275.000,7136057.000,2250646.000
DerivativeLiabilityFairValueNet1,,,,,,,,,,7136057.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,12344011.000,12344011.000,12344011.000,12344011.000,12344011.000,12344011.000,52207651.000,52207651.000,12344011.000
DueToRelatedPartiesCurrent,,,110535.000,122298.000,,,,,,,
EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,,,,,,19471.000,19471.000,,,,
InterestPayableCurrent,,,,,133619.000,170058.000,193811.000,217564.000,,,
Investments,,,,,,,,56500.000,,,
Liabilities,,,16033424.000,16106126.000,16236252.000,16329124.000,16419040.000,16397872.000,1619308.000,8244696.000,5866672.000
LiabilitiesAndStockholdersEquity,32618.000,19631.000,6694.000,0.000,649.000,250.000,0.000,56550.000,60.000,87.000,24369.000
LiabilitiesCurrent,2757297.000,2836253.000,2916146.000,2995257.000,3108541.000,3201413.000,3291329.000,3270161.000,1114033.000,1108639.000,3616026.000
LiabilitiesNoncurrent,,,13117278.000,13110869.000,13127711.000,13127711.000,13127711.000,13127711.000,505275.000,7136057.000,2250646.000
LongTermDebtComponentsBondsPayable,1610407.000,1610407.000,,,,,,,,,
NotesPayableCurrent,,,,,,,,26240.000,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,565000.000,565000.000,578100.000,537836.000,537836.000,537836.000,597495.000,585495.000,585495.000
NotesPayableRelatedPartiesCurrent,565000.000,565000.000,,,,,,,,,
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,32495.000,,32495.000,32495.000
PreferredStockAdditionalSeriesCarryingAmount,3757786.000,4290303.000,,,,,,,,,
PreferredStockLiquidationPreference,,,,12563500.000,12563500.000,12563500.000,12563500.000,12563500.000,,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,
PreferredStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,
PreferredStockSharesIssued,12563500.000,12563500.000,12563500.000,12563500.000,12563500.000,12563500.000,0.000,,,,
PreferredStockSharesOutstanding,12563500.000,12563500.000,12563500.000,12563500.000,12563500.000,12563500.000,0.000,12563500.000,,,
PreferredStockValue,,,10846192.000,10846192.000,10846192.000,10846192.000,10834205.000,,,,
PropertyPlantAndEquipmentOtherAccumulatedDepreciation,,,,,,,,,,,0.000
RetainedEarningsAccumulatedDeficit,-7330228.000,-8390742.000,-5997463.000,-6076859.000,-6206336.000,-6356829.000,-6472262.000,-6828061.000,-6046317.000,-12809655.000,-50270989.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,,,33335.000,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,,,0.090,,,,
ShortTermBankLoansAndNotesPayable,,,,,,32495.000,32495.000,,30150.000,43302.000,68302.000
ShortTermNonBankLoansAndNotesPayable,32495.000,32495.000,,,,,,,,,
StockholdersEquity,-19182969.000,-20243483.000,-26872923.000,-26952318.000,-27081795.000,-27175066.000,-27265232.000,-16341322.000,-1619248.000,-8244609.000,-5842303.000
StockholdersEquityBeforeTreasuryStock,,,-16672923.000,-16752318.000,-16881795.000,-16975066.000,-17090499.000,-16341322.000,8580752.000,1955391.000,4357697.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,-16026730.000,-16106126.000,-16235603.000,-16328874.000,-16419040.000,-26541312.000,-1619248.000,-8256606.000,-5842303.000
TreasuryStockShares,,,23000.000,23000.000,23000.000,,,,,,
TreasuryStockValue,,,10200000.000,10200000.000,10200000.000,10200000.000,10174733.000,,10200000.000,10200000.000,10200000.000
