,2011-12-31,2012-12-31
AdditionsToNoncurrentAssets,20676000.000,21994000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,10736000.000,10990000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,746000.000,347000.000
AdvertisingExpense,7900000.000,11700000.000
AllocatedShareBasedCompensationExpense,10736000.000,10990000.000
AllocatedShareBasedCompensationExpenseNetOfTax,6685000.000,6711000.000
AssetImpairmentCharges,1353000.000,1173000.000
CapitalExpendituresIncurredButNotYetPaid,500000.000,700000.000
CommonStockDividendsPerShareDeclared,,0.800
ComprehensiveIncomeNetOfTax,44753000.000,46962000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,710000.000,740000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,45463000.000,47702000.000
CostOfGoodsSold,147969000.000,167762000.000
CurrentFederalTaxExpenseBenefit,23791000.000,25530000.000
CurrentForeignTaxExpenseBenefit,811000.000,1453000.000
CurrentIncomeTaxExpenseBenefit,27846000.000,30453000.000
CurrentStateAndLocalTaxExpenseBenefit,3244000.000,3470000.000
DeferredFederalIncomeTaxExpenseBenefit,737000.000,614000.000
DeferredForeignIncomeTaxExpenseBenefit,-699000.000,421000.000
DeferredIncomeTaxExpenseBenefit,351000.000,1060000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,313000.000,25000.000
Depreciation,12800000.000,13400000.000
DepreciationDepletionAndAmortization,12750000.000,13373000.000
DividendsCommonStockCash,,20583000.000
EarningsPerShareBasic,1.810,1.830
EarningsPerShareDiluted,1.800,1.820
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,-142000.000,404000.000
EffectiveIncomeTaxRateContinuingOperations,0.381,0.403
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.022
EffectiveIncomeTaxRateReconciliationDeductionsQualifiedProductionActivities,-0.026,0.028
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,0.020,0.027
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.004,0.001
EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,0.002,0.002
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.031,0.029
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,4051000.000,4279000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,1196000.000,454000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,1196000.000,454000.000
ForeignCurrencyTransactionGainLossBeforeTax,,200000.000
GrossProfit,271829000.000,299523000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,76798000.000,84014000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-2824000.000,-5803000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,73974000.000,78211000.000
IncomeTaxExpenseBenefit,28197000.000,31513000.000
IncomeTaxesPaid,27500000.000,32500000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,6959000.000,7315000.000
IncreaseDecreaseInAccountsReceivable,-2600000.000,8205000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,2010000.000,-147000.000
IncreaseDecreaseInInventories,11723000.000,12265000.000
IncreaseDecreaseInOtherDeferredLiability,2704000.000,3463000.000
IncreaseDecreaseInOtherOperatingAssets,311000.000,291000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1884000.000,-2511000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,170000.000,206000.000
InventoryWriteDown,800000.000,1200000.000
LicensesRevenue,3200000.000,2700000.000
MinorityInterestInNetIncomeLossJointVenturePartners,810000.000,-683000.000
NetCashProvidedByUsedInContinuingOperations,46574000.000,-123535000.000
NetCashProvidedByUsedInFinancingActivities,-4283000.000,-24266000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-4283000.000,-24266000.000
NetCashProvidedByUsedInInvestingActivities,-20769000.000,-163768000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-20769000.000,-163768000.000
NetCashProvidedByUsedInOperatingActivities,71768000.000,64095000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,71768000.000,64095000.000
NetIncomeLossAttributableToNoncontrollingInterest,810000.000,683000.000
NetIncomeLossAvailableToCommonStockholdersBasic,44967000.000,46015000.000
OperatingIncomeLoss,74611000.000,78117000.000
OperatingLeasesRentExpenseContingentRentals,3800000.000,4700000.000
OperatingLeasesRentExpenseNet,30700000.000,37800000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,-314000.000,941000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest,-100000.000,57000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-214000.000,884000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,63000.000
OtherNoncashExpense,86000.000,556000.000
OtherNonoperatingIncomeExpense,-637000.000,94000.000
PaymentsForProceedsFromOtherInvestingActivities,,512000.000
PaymentsOfDividendsCommonStock,,20151000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,5479000.000,4569000.000
PaymentsToAcquireInvestments,,214309000.000
PaymentsToAcquirePropertyPlantAndEquipment,20676000.000,21994000.000
ProceedsFromSaleMaturityAndCollectionsOfInvestments,,73047000.000
ProfitLoss,45777000.000,46698000.000
ProvisionForDoubtfulAccounts,1209000.000,677000.000
SalesRevenueGoodsNet,419798000.000,467285000.000
SellingGeneralAndAdministrativeExpense,197218000.000,221406000.000
ShareBasedCompensation,10736000.000,10990000.000
ShippingHandlingAndTransportationCosts,4800000.000,5500000.000
StockRepurchasedAndRetiredDuringPeriodValue,5479000.000,4569000.000
UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,132000.000,
