,2011-06-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CapitalExpendituresIncurredButNotYetPaid,,,,,,14931.000,,,,327832.000,,,,15974.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,9273188.000,,,,10419026.000,,,,-630339.000,,,,3220382.000,,,,5959429.000,,,,-257061.000,
ComprehensiveIncomeNetOfTax,,7410893.000,2085786.000,-2665805.000,-3582883.000,307463.000,6626529.000,9649431.000,11177526.000,22419032.000,17152209.000,29364504.000,19007162.000,19986184.000,4205473.000,5122566.000,9407594.000,,,,,,
ConstructionInProgressExpendituresIncurredButNotYetPaid,,101928.000,,,,0.000,,,,,,,,,,,,,,,,1267768.000,
CostOfGoodsSold,76614737.000,78642521.000,74235116.000,70403480.000,88689937.000,82418518.000,81670819.000,84403081.000,75629978.000,59917216.000,54829756.000,68097714.000,61570076.000,44541860.000,54593946.000,47719837.000,50449648.000,54394074.000,48600758.000,49487044.000,51533001.000,49450176.000,55018000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,,,,,,,,0.030,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,2192499.000,,,,2157451.000,,,,2147942.000,,,,2221712.000,,,,2282639.000,,,,2566686.000,
DerivativeGainLossOnDerivativeNet,,,,,,,,,,-182990.000,,,,1974009.000,,,,-1220459.000,,,,-12738.000,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,-2305192.000,,,,848160.000,,,,,,,,,,,,,,,,,
DistributionMadeToLimitedLiabilityCompanyLLCMemberDistributionsPaidPerUnit,,,,,,,,,,475.000,1072.000,1500.000,1500.000,1700.000,1000.000,600.000,200.000,500.000,300.000,230.000,600.000,600.000,200.000
DistributionMadeToMemberOrLimitedPartnerDistributionsDeclaredPerUnit,,,430.000,,,,,,,,,,,,,,,,,,,,
DistributionMadeToMemberOrLimitedPartnerDistributionsPaidPerUnit,,,,430.000,,,0.000,160.000,,,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,921.000,472.360,125.140,-206.190,-264.510,-4.240,429.220,636.840,742.600,1488.280,1174.330,2010.440,1301.320,1368.350,287.930,350.720,644.090,119.000,97.000,223.000,487.000,500.000,199.000
FreightCosts,,,,1610000.000,,1768000.000,,,,,,,,,,,,,,,,,
GainLossOnPriceRiskDerivativeInstrumentsNotDesignatedAsHedgingInstruments,,,,,,,,,,,,,,,1774413.000,-2459636.000,,2013052.000,952808.000,1054726.000,,426647.000,1608131.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,,,,,,,,,,11827.000,,,,0.000,,,,,
GeneralAndAdministrativeExpense,966307.000,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,15669998.000,8834094.000,3457382.000,-872970.000,-2195173.000,1662161.000,8098414.000,11195787.000,12533056.000,23655549.000,18236113.000,30533700.000,20515391.000,21316731.000,5350271.000,6259132.000,10463868.000,3150962.000,2989165.000,4464503.000,8275942.000,8604588.000,4455502.000
IncreaseDecreaseInAccountsPayable,,112284.000,,,,991785.000,,,,-1105583.000,,,,-632071.000,,,,-808009.000,,,,1024825.000,
IncreaseDecreaseInAccountsReceivable,,-6364005.000,,,,-6161358.000,,,,2219499.000,,,,-12273308.000,,,,-201950.000,,,,3033567.000,
IncreaseDecreaseInAccruedLiabilities,,-490116.000,,,,-138882.000,,,,-483531.000,,,,-145863.000,,,,-559688.000,,,,-545932.000,
IncreaseDecreaseInDepositsOutstanding,,-192250.000,,,,0.000,,,,-80000.000,,,,0.000,,,,,,,,,
IncreaseDecreaseInInventories,,4855276.000,,,,7206735.000,,,,481480.000,,,,13283413.000,,,,566959.000,,,,3037909.000,
IncreaseDecreaseInOtherReceivables,,-323516.000,,,,-70208.000,,,,23933.000,,,,109807.000,,,,-181733.000,,,,19016.000,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,343187.000,,,,251862.000,,,,223606.000,,,,309114.000,,,,78431.000,,,,285100.000,
IncreaseDecreaseInRestrictedCashForOperatingActivities,,145182.000,,,,-3494429.000,,,,-49612.000,,,,608194.000,,,,-579540.000,,,,-44707.000,
InterestExpense,1085660.000,805607.000,692607.000,666864.000,659022.000,662619.000,618786.000,623078.000,555109.000,726737.000,0.000,1733.000,0.000,0.000,0.000,0.000,2162.000,59092.000,84475.000,0.000,42303.000,136040.000,134427.000
InterestIncomeOperating,659.000,706.000,698.000,698.000,706.000,865.000,690.000,13379.000,706.000,9188.000,0.000,0.000,-1.000,0.000,0.000,0.000,0.000,,,,,,
InterestIncomeOther,,,,,,,,,,,,,,,,,,,250.000,0.000,,,0.000
InterestPaid,,1010559.000,,,,672200.000,,,,1255531.000,,,,0.000,,,,37303.000,,,,134260.000,
InterestRateCashFlowHedgeGainLossReclassifiedToEarningsNet,,,,,,369438.000,,,,,,,,,,,,,,,,,
InventoryWriteDown,,,,,,1002706.000,,,,0.000,,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,-15372747.000,,,,-882216.000,,,,-34881826.000,,,,-24830201.000,,,,-3211263.000,,,,-9477497.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-15372747.000,,,,-882216.000,,,,-34881826.000,,,,-24830201.000,,,,-3211263.000,,,,-9477497.000,
NetCashProvidedByUsedInInvestingActivities,,135948.000,,,,-263732.000,,,,-1708702.000,,,,-709611.000,,,,-1472449.000,,,,-2422943.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,135948.000,,,,-263732.000,,,,-1708702.000,,,,-709611.000,,,,-1472449.000,,,,-2422943.000,
NetCashProvidedByUsedInOperatingActivities,,24781883.000,,,,11564974.000,,,,35960189.000,,,,28760194.000,,,,10643141.000,,,,11643379.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,24781883.000,,,,11564974.000,,,,35960189.000,,,,28760194.000,,,,10643141.000,,,,11643379.000,
NetIncomeLoss,13452114.000,6899308.000,1827743.000,-3011583.000,-3863488.000,-61975.000,6269242.000,9301752.000,10846405.000,21737799.000,17152209.000,29364504.000,19007162.000,19986184.000,4205473.000,5122566.000,9407594.000,1744134.000,1422174.000,3254249.000,7101238.000,7298037.000,2901298.000
NonoperatingIncomeExpense,-1083910.000,-778250.000,-578803.000,-677834.000,-655737.000,-654213.000,-628714.000,-605738.000,-547692.000,-696885.000,1432.000,4000.000,-42244.000,23458.000,3224.000,3021.000,17003.000,-37223.000,-80785.000,16490.000,-23625.000,-119794.000,-119338.000
OperatingExpenses,1133974.000,1156536.000,1050836.000,1460779.000,1012578.000,1069923.000,1200458.000,1288297.000,1138959.000,1220865.000,1085336.000,1173196.000,1465985.000,1354005.000,1148022.000,1139587.000,1073277.000,1369605.000,1486206.000,1226744.000,1151079.000,1186757.000,1434866.000
OperatingIncomeLoss,14536024.000,7677558.000,2406546.000,-2333749.000,-3207751.000,592238.000,6897956.000,9907490.000,11394097.000,22434684.000,17150777.000,29360504.000,19049406.000,19962726.000,4202249.000,5119545.000,9390591.000,1781357.000,1502959.000,3237759.000,7124863.000,7417831.000,3020636.000
OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,,,345778.000,,375283.000,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,,-511585.000,-258043.000,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,77488.000,,,,-5845.000,357287.000,347679.000,,681233.000,0.000,0.000,,0.000,0.000,0.000,,,,,,,
OtherNonoperatingIncomeExpense,1091.000,26651.000,113106.000,-11668.000,2579.000,7541.000,-10618.000,3961.000,6711.000,20664.000,1432.000,5733.000,-42243.000,23458.000,3224.000,3021.000,19165.000,21869.000,3440.000,16490.000,18678.000,16246.000,15089.000
PaymentsForCommissions,,,,660000.000,,730000.000,,,,,,,,,,,,,,,,,
PaymentsForConstructionInProcess,,-134395.000,,,,225770.000,,,,193683.000,,,,,,,,438354.000,,,,589421.000,
PaymentsForProceedsFromHedgeFinancingActivities,,-2198101.000,,,,2424506.000,,,,954333.000,,,,-1489722.000,,,,2013052.000,,,,426647.000,
PaymentsOfDividends,,,,,,,,,,6937851.000,,,,24830201.000,,,,7303000.000,,,,8763600.000,
PaymentsToAcquirePropertyPlantAndEquipment,,-1553.000,,,,37962.000,,,,1515019.000,,,,744611.000,,,,1472449.000,,,,1155175.000,
ProceedsFromIssuanceOfLongTermDebt,,,,,,,,,,,,,,,,,,4091737.000,,,,0.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,,,,,,,35000.000,,,,0.000,,,,,
ProfessionalFees,167667.000,,,,,,,,,,,,,,,,,,,,,,
RepaymentsOfLongTermCapitalLeaseObligations,,2010.000,,,,0.000,,,,,,,,,,,,,,,,,
RepaymentsOfLongTermDebt,,15370737.000,,,,882216.000,,,,27943975.000,,,,0.000,,,,,,,,713897.000,
Revenues,92284735.000,87476615.000,77692498.000,69530510.000,86494764.000,85083385.000,89769233.000,95598868.000,87160328.000,83572765.000,73065869.000,98631414.000,82085467.000,65858591.000,59944217.000,53978969.000,60913516.000,57545036.000,51589923.000,53951547.000,59808943.000,58054764.000,59473502.000
SalesRevenueNet,92284735.000,87476615.000,77692498.000,69530510.000,86494764.000,85083385.000,89769233.000,95598868.000,87160328.000,83572765.000,73065869.000,98631414.000,82085467.000,65858591.000,59944217.000,53978969.000,60913516.000,57545036.000,51589923.000,53951547.000,59808943.000,58054764.000,59473502.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,14606.000,14606.000,14606.000,,14606.000,14606.000,14606.000,,14606.000,14606.000,14606.000,,14606.000,14606.000
