,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2013-09-30,2015-06-30,2015-09-30,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,580853.000,784210.000,1074784.000,2833523.000,3757427.000,3808744.000,3990185.000,4379989.000,4551289.000,4738333.000,4685566.000
AccountsPayableCurrent,745.000,,,,,,,,,,,
AccountsReceivableNetCurrent,1372.000,1004.000,639.000,2036.000,,,,,,,,
AccruedLiabilitiesCurrent,548.000,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,-2781.000,,,,,39082.000,42722.000,46575.000,54492.000,-58451.000,62407.000,66098.000
AdditionalPaidInCapital,656528.000,149485.000,337285.000,419854.000,1188372.000,1924694.000,2593451.000,3773642.000,8154911.000,9104619.000,9800553.000,13051843.000
Assets,73255.000,1027122.000,988013.000,968534.000,63896.000,53717.000,61755.000,76030.000,102428.000,264456.000,318679.000,358382.000
AssetsCurrent,71090.000,52981.000,25776.000,19134.000,1208.000,18396.000,30074.000,44373.000,78688.000,244675.000,302854.000,346248.000
Cash,,51977.000,11137.000,3098.000,1208.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,69718.000,51977.000,11137.000,3098.000,1208.000,18396.000,27479.000,41473.000,78688.000,94675.000,55533.000,112927.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,0.810,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,4056274.000,9194940.000,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,,94870000.000,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,500000000.000
CommonStockSharesIssued,4534870.000,46482411.000,49893011.000,52674311.000,75828913.000,98603610.000,101953401.000,104803401.000,117900657.000,124766871.000,134336637.000,225675746.000
CommonStockSharesOutstanding,,,,,75828913.000,,101953401.000,,117900657.000,124766871.000,134336637.000,225675746.000
CommonStockSharesSubscriptions,,,,,,-1570.000,-1570.000,-1570.000,-1570.000,-1570.000,-1570.000,-1570.000
CommonStockValue,453.000,4649.000,4990.000,5268.000,7583.000,9860.000,10194.000,10479.000,11790.000,12475.000,13434.000,22566.000
ConvertibleDebt,,,,,,,,,,,66000.000,
ConvertibleDebtCurrent,,,,,,,,,,,,2700000.000
DebtCurrent,,,,,,,,,,1546204.000,12395.000,
DebtDefaultShorttermDebtAmount,,,,,,61255.000,0.000,3605.000,,,,
DebtInstrumentCarryingAmount,,,,,,,,,505000.000,,,
DebtInstrumentFaceAmount,,,,,,302500.000,761000.000,761000.000,,,,308750.000
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,1.250,,0.890,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,0.100,,0.100,0.100
DebtInstrumentUnamortizedDiscount,,,,,24491.000,135920.000,150350.000,321961.000,,,,
DebtInstrumentUnamortizedDiscountCurrent,,,,,,,,,256653.000,794520.000,1145849.000,806642.000
DebtInstrumentUnamortizedDiscountNoncurrent,,,,,,,,,407276.000,235242.000,0.000,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,-135920.000,-252167.000,-415974.000,,,,
DerivativeLiabilities,,,,,,,,,1170547.000,2175152.000,1927752.000,6570259.000
DerivativeLiabilitiesCurrent,,,,,,157194.000,505318.000,1970241.000,1170547.000,2175152.000,1927752.000,6570259.000
DueToOfficersOrStockholdersCurrentAndNoncurrent,,,,,,,,3605.000,,,,
DueToRelatedPartiesCurrent,,,,,,6855.000,6855.000,6855.000,3823.000,3823.000,5823.000,6973.000
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,,,,,,157194.000,505318.000,1970241.000,,,,
FinancialInstrumentsOwnedAtFairValue,0.000,0.000,0.000,0.000,,,,,,,,
FurnitureAndFixturesGross,165.000,,,,,,,,,,,
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,,,,,,,,0.000,
InterestReceivableCurrent,0.000,,,,,,,,,,,
Investments,,,,,12000.000,,,,,,,
Liabilities,,1745853.000,2104210.000,2394784.000,3526868.000,5451485.000,5991245.000,7665455.000,7352908.000,8783384.000,8880545.000,13424802.000
LiabilitiesAndStockholdersEquity,73255.000,1027122.000,988013.000,968534.000,63896.000,53717.000,61755.000,76030.000,102428.000,264456.000,318679.000,358382.000
LiabilitiesCurrent,1293.000,995853.000,1199210.000,1644784.000,3328680.000,5273809.000,5813404.000,7482852.000,6962219.000,8288771.000,8721324.000,13268738.000
LiabilitiesFairValueDisclosureRecurring,,,,,,,,,,,1927752.000,6570259.000
LongTermDebt,,,,,,34528.000,31599.000,28647.000,2284801.000,1878462.000,3193656.000,2800094.000
LongTermDebtCurrent,,,,,,11852.000,11941.000,12031.000,12212.000,12303.000,12395.000,12488.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,11852.000,11941.000,12031.000,1652301.000,1546204.000,3193956.000,2800094.000
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,0.000,0.000,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,,,,,,10465.000,7355.000,4221.000,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,12211.000,12303.000,12395.000,632500.000,332258.000,,
LongTermLoansPayable,,,,,,,,,10465.000,7355.000,4221.000,1064.000
LongTermNotesPayable,,,,,43188.000,22676.000,19658.000,16616.000,225224.000,332258.000,,
NotesPayable,,,,,,,1742751.000,1933751.000,,,70000.000,
NotesPayableCurrent,,175000.000,175000.000,175000.000,478177.000,945081.000,1146401.000,1261790.000,1213848.000,1376204.000,1878107.000,1823452.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,16980.000,341000.000,341000.000,245000.000,181800.000,170000.000,170000.000,170000.000
NotesReceivableRelatedPartiesCurrent,0.000,,,,,,,,,,,
OtherAssetsCurrent,,,14000.000,14000.000,,0.000,2595.000,2900.000,,150000.000,,
OtherNotesPayableCurrent,,,,,,,,,,,,1237403.000
