,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,270203.000,308844.000,659875.000,2882120.000,3185285.000,7810331.000,5717731.000,5138807.000,4208541.000,7931990.000,11673969.000,13156083.000,12960933.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,5138807.000,4208541.000,7931990.000,11525282.000,13156083.000,12960933.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,256970.000,302057.000,412671.000,556904.000,1097516.000,812809.000,,,,,,,,,,,,,
AccountsPayableTradeCurrent,,,,,,,,,,,,,,3003642.000,2577363.000,5810402.000,9608508.000,11745026.000,11403102.000
AccountsReceivableNetCurrent,389288.000,53821.000,93703.000,321232.000,481101.000,441831.000,124225.000,274407.000,700657.000,3874620.000,4075629.000,9124275.000,8910043.000,7056298.000,4999896.000,8351466.000,4387878.000,8411019.000,6578747.000
AccruedEmployeeBenefitsCurrentAndNoncurrent,,,,,,,,,,,,,,659262.000,444412.000,143676.000,182896.000,319246.000,292289.000
AccruedLiabilitiesFairValueDisclosure,,,,,,,,,,,,,,45450.000,112711.000,987846.000,1178919.000,260818.000,859671.000
AccruedLiabilitiesForCommissionsExpenseAndTaxes,,,,,,,,,,,,,,1430453.000,1074055.000,990066.000,554959.000,830993.000,405871.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,,256616.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1500.000,3000.000,4500.000,6000.000,7500.000,10184.000,12969.000,16706.000,20442.000,25013.000,29792.000,34460.000,37626.000,42295.000,51772.000,65975.000,69951.000,63599.000,66833.000
AdditionalPaidInCapitalCommonStock,1067011.000,1224087.000,1261429.000,1297386.000,3079148.000,6081014.000,7396806.000,7479288.000,7566667.000,13143153.000,13408239.000,13596629.000,13776392.000,13989590.000,17165572.000,17347276.000,20666933.000,22529303.000,24500328.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,135442.000,140772.000,212677.000,231695.000,254875.000,246598.000
