,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,182912.000,182912.000,182912.000,218054.000,228387.000,218054.000,231503.000,245437.000,247693.000,224247.000
AccountsReceivableNetCurrent,,,,,,,,1100.000,1100.000,1500.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,4542.000,4542.000,4542.000,4542.000,4542.000,4542.000,4542.000,4542.000,4542.000,4542.000
Assets,,,,,,7590.000,20130.000,118093.000,152644.000,96856.000
AssetsCurrent,,,,,,7590.000,20130.000,118093.000,135037.000,14294.000
CashAndCashEquivalentsAtCarryingValue,0.000,0.000,0.000,0.000,0.000,7590.000,20130.000,116993.000,133937.000,12794.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,-5800.000,,,,
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,,,,,,
CommonStockSharesIssued,23890153.000,23890153.000,23890153.000,23890153.000,23890153.000,23890153.000,26290153.000,48197613.000,59523712.000,157349731.000
CommonStockSharesOutstanding,23890153.000,23890153.000,23890153.000,23890153.000,23890153.000,23890153.000,26290153.000,48197613.000,59523712.000,157349731.000
CommonStockValue,3542471.000,3542471.000,3542471.000,3542471.000,3542471.000,3542471.000,3548271.000,4077708.000,4309298.000,4561228.000
ConvertibleNotesPayableCurrent,,,,,,,,,,65000.000
DebtInstrumentInterestRateStatedPercentage,,,,,,,,0.080,0.080,
DeferredTaxAssetsGross,,,,,,,,-668252.000,746903.000,800488.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,,0.000,0.000,0.000
DeferredTaxAssetsNet,,,,,,,,0.000,0.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,-668252.000,746903.000,800488.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,,,,,,,5214452.000
DueFromEmployees,,,,,,,,,17607.000,
DueFromEmployeesCurrent,,,,,,,,,,82562.000
DueToEmployeesCurrent,,,,,,,,,,38779.000
DueToRelatedPartiesCurrent,674886.000,682386.000,689886.000,697386.000,697386.000,776886.000,905886.000,417512.000,417512.000,417512.000
LiabilitiesAndStockholdersEquity,0.000,0.000,0.000,0.000,0.000,7590.000,20130.000,118093.000,152644.000,96856.000
LiabilitiesCurrent,857798.000,865298.000,872798.000,915440.000,925773.000,1000740.000,1137389.000,868386.000,902672.000,745538.000
NotesPayableCurrent,,,,,,,,32500.000,65000.000,
RetainedEarningsAccumulatedDeficit,-4404811.000,-4412311.000,-4419811.000,-4462453.000,-4472786.000,-4540163.000,-4670072.000,-4832543.000,-5063868.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,,,3650000.000,14075000.000,10425000.000,10425000.000,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,,,,,,0.020,0.020,0.020,0.020,
StockholdersEquity,-857798.000,-865298.000,-872798.000,-915440.000,-925773.000,-993150.000,-1117259.000,-750293.000,-750028.000,-648682.000
