,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30
AccountsPayableCurrent,,,32400.000,4025.000,30778.000
AccountsReceivableNet,,,,3515.000,52986.000
AccruedLiabilitiesCurrent,489224.000,660116.000,844294.000,1031824.000,1234406.000
AdditionalPaidInCapitalCommonStock,223281.000,223281.000,223281.000,269525.000,753184.000
AllowanceForDoubtfulAccountsReceivable,,,,,0.000
Assets,,,0.000,832056.000,928668.000
AssetsCurrent,,,,4772.000,75494.000
BankOverdrafts,,,,,847.000
Cash,,,,1257.000,8305.000
CashAndCashEquivalentsAtCarryingValue,,,,,8305.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,5000000000.000,5000000000.000
CommonStockSharesIssued,150000000.000,150000000.000,150000000.000,185352941.000,516062628.000
CommonStockSharesOutstanding,150000000.000,150000000.000,150000000.000,185352941.000,516062628.000
CommonStockValue,15000.000,15000.000,15000.000,18535.000,51606.000
ConvertibleDebt,,,,,83270.000
ConvertibleDebtCurrent,,,20488.000,,
ConvertibleDebtNoncurrent,8364.000,11908.000,,49773.000,108918.000
DebtInstrumentUnamortizedDiscount,112331.000,108787.000,100207.000,65332.000,
DerivativeLiabilities,,,,,2873501.000
DerivativeLiabilitiesCurrent,684731.000,539235.000,959221.000,1464793.000,2873501.000
DerivativeLiabilityNotionalAmount,,,,,378438.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,1663537.000,1719174.000,2364317.000,3265288.000,4562238.000
DueFromRelatedParties,,,,,14203.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,14203.000
Liabilities,1425256.000,1480893.000,2126036.000,3809284.000,4686066.000
LiabilitiesAndStockholdersEquity,,,0.000,832056.000,928668.000
LiabilitiesCurrent,1416892.000,1480893.000,2126036.000,2846992.000,4527512.000
LoansPayableCurrent,,,,339870.000,359468.000
NotesPayableCurrent,242937.000,269634.000,269633.000,,
PreferredStockParOrStatedValuePerShare,,,,0.000,0.000
PreferredStockSharesAuthorized,,,,10000000.000,10000000.000
PreferredStockSharesIssued,,,,0.000,500000.000
PreferredStockSharesOutstanding,,,,0.000,500000.000
PreferredStockValue,,,,,50.000
PropertyPlantAndEquipmentNet,,,,827284.000,853174.000
StockholdersEquity,-1425256.000,-1480893.000,-2126036.000,-2977228.000,-3757398.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,-2126036.000,-2977228.000,-3757398.000
