,2011-06-30,2011-09-30
AccountsPayableCurrent,309823.000,309823.000
AccruedLiabilitiesCurrent,40327.000,39303.000
AdditionalPaidInCapitalCommonStock,4632509.000,4632509.000
Assets,127261.000,42883.000
AssetsCurrent,127261.000,42883.000
Cash,127261.000,42883.000
CashEquivalentsAtCarryingValue,127261.000,
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,780000000.000,780000000.000
CommonStockSharesIssued,294512274.000,294512274.000
CommonStockSharesOutstanding,294512274.000,294512274.000
CommonStockValue,294512.000,294512.000
DueToRelatedPartiesCurrent,200000.000,200000.000
InterestPayableCurrent,195200.000,222200.000
Liabilities,1762207.000,1795433.000
LiabilitiesAndStockholdersEquity,127261.000,42883.000
LiabilitiesCurrent,1262207.000,1295433.000
LiabilitiesNoncurrent,500000.000,500000.000
NotesPayableCurrent,316857.000,324107.000
NotesPayableRelatedPartiesClassifiedCurrent,200000.000,200000.000
NotesPayableRelatedPartiesNoncurrent,500000.000,500000.000
PreferredStockSharesAuthorized,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
PreferredStockValue,0.000,0.000
RetainedEarningsAccumulatedDeficit,-6561967.000,-6679571.000
StockholdersEquity,-1634946.000,-1752550.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1634946.000,-1752550.000
