,2013-12-31,2014-12-31
AffiliateCosts,,15800000.000
AmortizationOfDeferredCharges,900000.000,1000000.000
AssetRetirementObligationAccretionExpense,900000.000,700000.000
AssetRetirementObligationLiabilitiesIncurred,3500000.000,1200000.000
AssetRetirementObligationLiabilitiesSettled,700000.000,4200000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,1000000.000,800000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,-500000.000,
ComprehensiveIncomeNetOfTax,900000.000,500000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,89100000.000,60400000.000
ContributionOfProperty,0.000,3900000.000
CostOfServices,,68000000.000
DefinedContributionPlanCostRecognized,4800000.000,5200000.000
DepreciationAndAmortization,109400000.000,114400000.000
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,-1000000.000,
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,0.000,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,-100000.000,
GainLossOnSaleOfPropertyPlantEquipment,16600000.000,700000.000
GeneralAndAdministrativeExpense,50000000.000,51600000.000
IncomeTaxExpenseBenefit,,0.000
IncomeTaxesPaidNet,100000.000,0.000
IncreaseDecreaseDueFromAffiliates,0.000,
IncreaseDecreaseInAccountsAndOtherReceivables,-1100000.000,-3600000.000
IncreaseDecreaseInAccountsPayable,-7400000.000,-3500000.000
IncreaseDecreaseInAccruedLiabilities,4400000.000,800000.000
IncreaseDecreaseInDueToAffiliates,-91600000.000,
IncreaseDecreaseInDueToRelatedParties,1000000.000,2900000.000
IncreaseDecreaseInGasImbalanceReceivable,-9200000.000,3400000.000
IncreaseDecreaseInOtherOperatingAssets,1600000.000,-2000000.000
IncreaseDecreaseInOtherOperatingLiabilities,-9800000.000,-8500000.000
InterestCostsCapitalized,2300000.000,5800000.000
InterestExpense,42800000.000,39400000.000
InterestIncomeRelatedParty,1900000.000,1700000.000
InterestPaidNet,40900000.000,37400000.000
InvestmentIncomeInterest,500000.000,600000.000
LeaseAndRentalExpense,2500000.000,2900000.000
NaturalGasStorageRevenue,17600000.000,6400000.000
NetCashProvidedByUsedInFinancingActivities,0.000,0.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,0.000
NetCashProvidedByUsedInInvestingActivities,-177700000.000,-162200000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-177700000.000,-162200000.000
NetCashProvidedByUsedInOperatingActivities,178700000.000,163000000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,178700000.000,163000000.000
NetIncomeLoss,,59900000.000
NonoperatingIncomeExpense,-40400000.000,-37100000.000
OperatingExpenses,340100000.000,370300000.000
OperatingIncomeLoss,128600000.000,97000000.000
OtherAssetImpairmentCharges,3600000.000,1000000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,-100000.000,-200000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,-1000000.000,-700000.000
OtherNonoperatingIncomeExpense,0.000,
OtherSalesRevenueNet,,6100000.000
PartnersCapitalAccountContributions,,3900000.000
PaymentsToAcquirePropertyPlantAndEquipment,112800000.000,295200000.000
ProceedsFromInsuranceSettlementInvestingActivities,1400000.000,900000.000
ProceedsFromIssuanceOfUnsecuredDebt,0.000,0.000
ProceedsFromLongTermLinesOfCredit,0.000,0.000
ProceedsFromSaleOfProductiveAssets,25300000.000,1000000.000
ProfitLoss,88200000.000,59900000.000
RepaymentsOfLongTermLinesOfCredit,0.000,0.000
RepaymentsOfUnsecuredDebt,0.000,0.000
Revenues,468700000.000,467300000.000
SalesRevenueNet,468700000.000,467300000.000
TaxesExcludingIncomeAndExciseTaxes,41700000.000,40500000.000
UnrealizedGainLossOnCashFlowHedgingInstruments,,0.000
ValuationAllowancesAndReservesChargedToCostAndExpense,-100000.000,0.000
ValuationAllowancesAndReservesChargedToOtherAccounts,0.000,0.000
ValuationAllowancesAndReservesDeductions,0.000,0.000
