,2011-07-02,2011-10-01,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-31,2013-03-30,2013-06-29,2013-09-28,2013-12-31,2014-03-29,2014-06-28,2014-09-27,2014-12-31,2015-03-28,2015-06-27,2015-09-26,2015-12-31,2016-04-01,2016-07-01,2016-09-30,2016-12-31,2017-04-01
AccountsPayableCurrent,61853000.000,51764000.000,57926000.000,59713000.000,57888000.000,58075000.000,54294000.000,45671000.000,52535000.000,60954000.000,56374000.000,61063000.000,66632000.000,61814000.000,62960000.000,56186000.000,66002000.000,61768000.000,58492000.000,76296000.000,73968000.000,69938000.000,63822000.000,76981000.000
AccountsReceivableNetCurrent,169519000.000,155863000.000,158982000.000,165843000.000,163534000.000,160156000.000,166742000.000,175670000.000,179951000.000,181128000.000,185088000.000,184108000.000,192263000.000,185820000.000,188060000.000,180821000.000,188277000.000,178742000.000,172360000.000,172392000.000,177128000.000,181814000.000,178193000.000,172844000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,3902000.000,3995000.000,4477000.000,4600000.000,4565000.000,5146000.000,4734000.000,3412000.000,3742000.000,4999000.000,4987000.000,3870000.000,4126000.000,4633000.000,4196000.000,2981000.000,3485000.000,4403000.000,2926000.000,4229000.000
AccruedIncomeTaxesCurrent,,,,,3941000.000,4205000.000,4380000.000,4261000.000,2367000.000,1885000.000,2877000.000,3044000.000,3787000.000,2172000.000,2477000.000,599000.000,,,1612000.000,1409000.000,988000.000,340000.000,231000.000,41000.000
AccruedLiabilitiesCurrent,21519000.000,52855000.000,20928000.000,44504000.000,23815000.000,44829000.000,,,,,,,,,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,,4044000.000,4248000.000,3525000.000,3826000.000,4163000.000,3207000.000,3372000.000,3988000.000,3350000.000,4224000.000,2682000.000,3663000.000,2943000.000,3485000.000,3164000.000,4604000.000,5577000.000,4847000.000,3593000.000,4042000.000
AccruedSalesCommissionCurrent,,,,,13182000.000,12737000.000,14182000.000,13135000.000,13216000.000,13633000.000,16489000.000,12736000.000,14284000.000,15039000.000,16611000.000,13195000.000,14454000.000,17083000.000,20479000.000,16026000.000,16069000.000,14884000.000,16254000.000,13832000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,134795000.000,,,,162154000.000,,,,188141000.000,,,,193466000.000,,,,225484000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,6246000.000,1762000.000,218000.000,1940000.000,-1734000.000,315000.000,1284000.000,-902000.000,-1492000.000,1148000.000,1183000.000,884000.000,-690000.000,-6583000.000,-11603000.000,-20761000.000,-16702000.000,-16780000.000,-16341000.000,-16232000.000,-27273000.000,-26174000.000,-30580000.000,-28014000.000
AdditionalPaidInCapital,830325000.000,833870000.000,834871000.000,836729000.000,838124000.000,839434000.000,839234000.000,839797000.000,840487000.000,838777000.000,838769000.000,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,32401000.000,31091000.000,29194000.000,30232000.000,31659000.000,31600000.000,32957000.000,33708000.000,35619000.000,42442000.000,41402000.000,44676000.000,45732000.000,46067000.000,32893000.000,33367000.000,33259000.000,32185000.000,36070000.000,30370000.000
