,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-3000.000,-42000.000,-37000.000
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,106000.000
AdvertisingExpense,120000.000,143000.000,146000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,0.000,0.000
AllowanceForLoanAndLeaseLossesAdjustmentsNet,0.000,0.000,0.000
AllowanceForLoanAndLeaseLossesWriteOffs,,0.000,0.000
AmortizationOfDeferredLoanOriginationFeesNet,-16000.000,29000.000,-77000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,224200.000
AvailableForSaleSecuritiesGrossRealizedGains,,490000.000,1000000.000
AvailableForSaleSecuritiesGrossRealizedLosses,,81000.000,0.000
BankOwnedLifeInsuranceIncome,137000.000,140000.000,141000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,12496000.000,,
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,-12637000.000,-3062000.000
ComprehensiveIncomeNetOfTax,471000.000,588000.000,972000.000
CurrentFederalTaxExpenseBenefit,274000.000,327000.000,543000.000
CurrentIncomeTaxExpenseBenefit,321000.000,397000.000,725000.000
CurrentStateAndLocalTaxExpenseBenefit,47000.000,70000.000,182000.000
DeferredFederalIncomeTaxExpenseBenefit,-312000.000,-96000.000,80000.000
DeferredIncomeTaxExpenseBenefit,-502000.000,-68000.000,71000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-130000.000,-2000.000,-9000.000
DefinedBenefitPlanBenefitsPaid,,88000.000,
DefinedBenefitPlanContributionsByEmployer,44000.000,,
DefinedContributionPlanCostRecognized,5000.000,,
DefinedContributionPlanEmployersMatchingContributionAnnualVestingPercentage,,0.200,0.200
DepreciationDepletionAndAmortization,97000.000,97000.000,85000.000
DilutiveSecurities,,0.000,0.000
EarningsPerShareBasic,,0.250,0.590
EarningsPerShareDiluted,,0.250,0.590
EffectiveIncomeTaxRateContinuingOperations,-0.514,0.333,0.359
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,-0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.170,0.030,
EffectiveIncomeTaxRateReconciliationDeductionsDividends,-0.067,0.033,0.013
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseLifeInsurance,,,0.022
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,0.022,0.011,0.011
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.017,0.005,0.002
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,-0.155,0.045,0.052
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,-0.161,0.065,0.013
EmployeeStockOwnershipPlanESOPCompensationExpense,99000.000,107000.000,116000.000
EmployeeStockOwnershipPlanESOPWeightedAveragePurchasePriceOfSharesPurchased,10.000,10.000,10.000
EquipmentExpense,55000.000,49000.000,37000.000
FederalDepositInsuranceCorporationPremiumExpense,114000.000,111000.000,116000.000
FeesAndCommissions,113000.000,91000.000,76000.000
GainLossOnSaleOfSecuritiesNet,,409000.000,1004000.000
GainLossOnSalesOfLoansNet,25000.000,,
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-353000.000,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,987000.000,2218000.000
IncomeTaxExpenseBenefit,-181000.000,329000.000,796000.000
IncomeTaxesPaid,301000.000,379000.000,644000.000
IncreaseDecreaseInAccruedInterestReceivableNet,-26000.000,58000.000,132000.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,337000.000,-34000.000,
IncreaseDecreaseInDeposits,950000.000,,
IncreaseDecreaseInIncomeTaxesReceivable,-20000.000,-18000.000,
IncreaseDecreaseInOtherOperatingAssets,-4000.000,38000.000,4000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,17000.000
IncreaseDecreaseInTimeDeposits,-9389000.000,16090000.000,26270000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,811.000
InformationTechnologyAndDataProcessing,293000.000,319000.000,370000.000
InterestAndDividendIncomeOperating,5404000.000,5906000.000,7405000.000
InterestAndFeeIncomeLoansAndLeases,4631000.000,4994000.000,6551000.000
InterestExpense,1266000.000,1276000.000,1640000.000
InterestExpenseDeposits,1266000.000,1276000.000,1618000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,,,22000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,4128000.000,4570000.000,5455000.000
InterestIncomeExpenseNet,4138000.000,4630000.000,5765000.000
InterestIncomeSecuritiesTaxExempt,1000.000,31000.000,59000.000
InterestIncomeSecuritiesTaxable,747000.000,846000.000,740000.000
InterestPaid,1266000.000,1276000.000,1634000.000
LaborAndRelatedExpense,2163000.000,2411000.000,2772000.000
MarketableSecuritiesRealizedGainLoss,,52000.000,
NetCashProvidedByUsedInFinancingActivities,14815000.000,16843000.000,36719000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,14815000.000,16843000.000,36719000.000
NetCashProvidedByUsedInInvestingActivities,-3182000.000,-30147000.000,-40454000.000
