,2011-09-30
AccountsPayableCurrent,7350000.000
AccountsReceivableNetCurrent,8297000.000
AccruedIncomeTaxesCurrent,18000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-360000.000
AdditionalPaidInCapitalCommonStock,232351000.000
Assets,471813000.000
AssetsCurrent,184261000.000
CashAndCashEquivalentsAtCarryingValue,75359000.000
CommonStockParOrStatedValuePerShare,0.000
CommonStockSharesAuthorized,100000000.000
CommonStockSharesIssued,49020291.000
CommonStockSharesOutstanding,49020291.000
CommonStockValue,6000.000
CustomerDepositsNoncurrent,1506000.000
DeferredRevenueCurrent,54876000.000
DeferredTaxAssetsNetCurrent,264000.000
DeferredTaxLiabilitiesNoncurrent,7264000.000
DepositsAssetsCurrent,94531000.000
DepositsAssetsNoncurrent,6680000.000
DueFromRelatedPartiesCurrent,537000.000
Goodwill,120932000.000
IntangibleAssetsNetExcludingGoodwill,10142000.000
InventoryNet,149000.000
Liabilities,179615000.000
LiabilitiesAndStockholdersEquity,471813000.000
LiabilitiesCurrent,140666000.000
LiabilitiesNoncurrent,38949000.000
LiabilityForUncertainTaxPositionsNoncurrent,19241000.000
LongTermDebtCurrent,29813000.000
LongTermDebtNoncurrent,10938000.000
LongTermInvestments,469000.000
MinorityInterest,1126000.000
OtherPrepaidExpenseCurrent,640000.000
PreferredStockParOrStatedValuePerShare,0.000
PreferredStockSharesAuthorized,500000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PrepaidExpenseAndOtherAssetsCurrent,4484000.000
PrepaidExpenseOtherNoncurrent,27244000.000
PropertyPlantAndEquipmentNet,115288000.000
RetainedEarningsAppropriated,7443000.000
RetainedEarningsUnappropriated,51632000.000
StockholdersEquity,291072000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,292198000.000
