,2011-09-30,2011-12-31,2012-03-31,2013-03-31,2013-06-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,841135.000,897888.000,913389.000,205393.000,287583.000,230083.000,247582.000,,9800.000,12300.000,9300.000,,,,,,,,
AccountsPayableCurrent,,,,,,,,59278.000,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,532278.000,700797.000,829721.000,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,8835.000,,,
AccruedLiabilitiesCurrent,,,,72500.000,72500.000,72500.000,72500.000,122500.000,122500.000,122500.000,122500.000,,,,,,,,
AccruedRentCurrent,,,,8640.000,,,,,,,,,,,,,,,
AccruedSalariesCurrent,,,,538540.000,,,546275.000,,,,,577027.000,667274.000,240832.000,294267.000,238182.000,296050.000,362100.000,428150.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,11502.000,,13072.000,,,20659.000,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,13072.000,13071.000,13071.000,20659.000,20659.000,38650.000,44708.000,63615.000,84024.000,105615.000,127468.000,150142.000,173157.000,197094.000,222351.000
AdditionalPaidInCapitalCommonStock,6839494.000,6988155.000,7568717.000,10135993.000,12255288.000,13023112.000,14180786.000,18290201.000,19283664.000,22337563.000,23173966.000,24099177.000,24389622.000,26854336.000,27073414.000,28415843.000,28847969.000,30252621.000,31434753.000
Assets,68194.000,125979.000,57050.000,56625.000,227431.000,59149.000,442015.000,533987.000,986979.000,606541.000,509531.000,1929635.000,1898469.000,1464162.000,1067901.000,1270081.000,992717.000,909913.000,1484888.000
AssetsCurrent,1.000,68247.000,481.000,1625.000,172431.000,4149.000,201504.000,185811.000,463654.000,98457.000,19439.000,997560.000,961291.000,549713.000,181131.000,377920.000,114112.000,51107.000,660976.000
AssetsNoncurrent,68193.000,57732.000,56569.000,55000.000,55000.000,,240511.000,348176.000,,,,,,,,,,,
Cash,1.000,68247.000,481.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,1625.000,172431.000,4149.000,201504.000,185811.000,363454.000,98457.000,19439.000,673839.000,542595.000,309209.000,8960.000,266985.000,26694.000,6821.000,321656.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,0.060,0.060,0.060,,,,,0.060,,,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,833334.000,833334.000,,,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,2000000.000,,,8446334.000,,,,48284833.000,46091776.000,36994557.000,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,,,26165725.000,,,53643169.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000
CommonStockSharesIssued,112205043.000,113834712.000,120816155.000,163614395.000,182988347.000,198875204.000,202649563.000,256582767.000,262016266.000,279326826.000,292083555.000,307097420.000,312488760.000,321793887.000,323388331.000,324563789.000,325513789.000,337105438.000,346005438.000
CommonStockSharesOutstanding,112205043.000,113834712.000,120816155.000,163614395.000,182988347.000,198875204.000,202649563.000,256582767.000,262016266.000,279326826.000,292083555.000,307097420.000,312488760.000,321793887.000,323388331.000,324563789.000,325513789.000,337105438.000,346005438.000
CommonStockValue,112205.000,113835.000,120816.000,,,,,,,,,,,,,,,,
CommonStockValueOutstanding,,,,163614.000,182988.000,198875.000,202650.000,256583.000,262017.000,279328.000,292084.000,307097.000,312489.000,321794.000,323388.000,324564.000,325514.000,337105.000,346005.000
ContractualObligation,,,,,9834800.000,,,12723400.000,,,,,,,,,,,
ContractualObligationDueAfterFifthYear,,,,,3938600.000,,,3938600.000,,,,,,,,,,,
ContractualObligationDueInFifthYear,,,,,2501000.000,,,3938600.000,,,,,,,,,,,
ContractualObligationDueInFourthYear,,,,,1373750.000,,,2426000.000,,,,,,,,,,,
ContractualObligationDueInNextTwelveMonths,,,,,525000.000,,,429450.000,,,,,,,,,,,
ContractualObligationDueInSecondYear,,,,,579450.000,,,767000.000,,,,,,,,,,,
ContractualObligationDueInThirdYear,,,,,917000.000,,,1223750.000,,,,,,,,,,,
ConvertibleDebt,,,,,,,,,,,125050.000,258838.000,301025.000,344062.000,387965.000,1447358.000,1787682.000,1999460.000,2812820.000
ConvertibleDebtCurrent,1169063.000,1500000.000,1500000.000,1500000.000,,,,500000.000,500000.000,,125050.000,,,,362915.000,407702.000,74083.000,85042.000,938572.000
ConvertibleDebtNoncurrent,,,,,1500000.000,1500000.000,1500000.000,,508241.000,348215.000,,258838.000,301025.000,344062.000,25050.000,1039656.000,1713599.000,1914418.000,1874248.000
ConvertibleLongTermNotesPayable,,,,,,,400000.000,324317.000,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,525050.000,525050.000,525050.000,525050.000,2090050.000,2390050.000,2490050.000,3461050.000
DebtInstrumentFaceAmount,,,,,,,,,,,1600050.000,2250050.000,525050.000,525050.000,525050.000,2090050.000,2390050.000,2640050.000,3711050.000
DebtInstrumentInterestRateEffectivePercentage,,,,,,,,,0.080,,,,,,,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,,,,0.170,,,
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,266212.000,224025.000,180988.000,137085.000,527350.000,502535.000,406577.000,-529225.000
DeferredFinanceCostsCurrentNet,,,,,,,,,,,,,,,,,,,47050.000
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,115342.000,99833.000,84013.000,-119005.000
DeferredFinanceCostsNoncurrentNet,9917.000,,,,,,,,,,,,,,,,,,
DeferredRevenue,,,,,,,,,,,899.000,,,,,,,,
DeferredRevenueCurrent,899.000,899.000,899.000,899.000,899.000,899.000,899.000,899.000,899.000,899.000,,,225000.000,225000.000,225000.000,,7500.000,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,,,,,8738.000,,,,4206.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,626000.000,626000.000,,,,
DeferredTaxAssetsNet,,,,,0.000,,,0.000,,,,0.000,,,,,,,
DeferredTaxAssetsNetCurrent,,,,,,,,,,,,0.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,5111450.000,,,6914450.000,,,,7110765.000,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsDomestic,,,,,,,,,,,,,,,,8688918.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,,,,,,1347748.000,,,,1882874.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,,,,,,,,,29180.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,,,,,,,,,,,,,,-179299.000,,,
DeferredTaxAssetsValuationAllowance,,,,,-5111450.000,,,-6914450.000,,,,,,,,,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,,,,,,8738.000,,,,-10371559.000,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,,,,,,,8376457.000,,,,,,,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,,,,,,82056.000,,,,-54320.000,,,
DepositsAssets,,,,,,,185511.000,,,,,,,,,,,,
DerivativeFairValueOfDerivativeNet,,,,,495912.000,,,,,,,,,,,,,,
DerivativeLiabilities,,,,,,,,,1307790.000,,,,,,,,,,
DerivativeLiabilitiesCurrent,701000.000,754000.000,631000.000,261000.000,787000.000,452626.000,622335.000,1871337.000,1307790.000,,,0.000,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,10127880.000,10829595.000,11507492.000,13628896.000,16372805.000,17343785.000,18323206.000,21675292.000,21770930.000,22950570.000,,,,,,,,,
DueToRelatedPartiesCurrent,,,,1784122.000,1513978.000,1924839.000,1538469.000,784164.000,765748.000,456306.000,506563.000,,,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,1784122.000,1513978.000,,,784164.000,,,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,261000.000,787000.000,452626.000,622335.000,1871337.000,1307790.000,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,,,,2750.000,,,27070.000,36707.000,46344.000,55981.000,65618.000,75256.000,84893.000,94530.000,104167.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,,,,,,0.000,,,,0.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,,,,,,38549.000,,,,38549.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,,,,,,4590.000,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,,,,,,35799.000,,,,4590.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,,,,,,38549.000,,,,35799.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,,,,,,38549.000,,,,38549.000,,,
FiniteLivedIntangibleAssetsGross,,,,,,,,,,,,192743.000,192743.000,192743.000,192743.000,192743.000,192743.000,192743.000,192743.000
FiniteLivedIntangibleAssetsNet,,,,,,,,,,,,156036.000,146399.000,136762.000,127125.000,117487.000,107850.000,98213.000,88576.000
FiniteLivedLicenseAgreementsGross,,,,,,,,55000.000,,,,,,,,,,,
IndefiniteLivedLicenseAgreements,55000.000,55000.000,55000.000,55000.000,55000.000,55000.000,55000.000,52250.000,184947.000,175310.000,165673.000,,,,,,,,
InterestPayableCurrentAndNoncurrent,,,,,,37877.000,37500.000,,12726.000,,,,,,,,,,
InterestReceivable,,,,,,,,1820.000,,,,,,,,,,,
Liabilities,3244375.000,3853584.000,3875009.000,3823914.000,4161960.000,4180947.000,4381785.000,3662495.000,3214978.000,940220.000,764312.000,1200662.000,1740608.000,1351940.000,1487367.000,2312925.000,3179115.000,3887587.000,4903469.000
LiabilitiesAndStockholdersEquity,68194.000,125979.000,57050.000,56625.000,227431.000,59149.000,442015.000,533987.000,989729.000,606541.000,509531.000,1929635.000,1898469.000,1464162.000,1067901.000,1270081.000,992717.000,909913.000,1484888.000
LiabilitiesCurrent,3244375.000,3853584.000,3875009.000,3823914.000,2661960.000,2680947.000,2481785.000,3338178.000,2706737.000,592005.000,764312.000,941824.000,1439583.000,1007878.000,1462317.000,1273269.000,1465516.000,1973169.000,3029221.000
LiabilitiesNoncurrent,,,,,,,1900000.000,324317.000,,,,,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,,,,,,,,,,,,,,,,500000.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,,,,,,,,,,,,25050.000,,,,,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,,,,,,,,,,,,,,,,25050.000,,,
LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,,,,,,,,,,,,500000.000,,,,1565000.000,,,
NotesPayable,,,,,,,,,,,,,,,,,,,549000.000
NotesPayableCurrent,,,,,,,,,,,,,,,170024.000,10093.000,92936.000,7818.000,17374.000
OperatingLossCarryforwards,,,,,5111450.000,,,6838450.000,,,,21350000.000,,,,25556000.000,27000000.000,28230000.000,29450000.000
OtherLiabilitiesCurrent,,,,,,,,,,,,899.000,,,,,,,
OtherReceivables,,,,,,,,,100200.000,,,,,,,,,,
PrepaidExpenseAndOtherAssetsCurrent,,,,,,,,,,,,258391.000,418696.000,240504.000,172171.000,102100.000,87418.000,44286.000,339320.000
PropertyPlantAndEquipmentGross,,,,,13072.000,,,316585.000,,,,839654.000,874803.000,883302.000,887113.000,924816.000,943912.000,957687.000,957687.000
PropertyPlantAndEquipmentNet,3276.000,2732.000,1569.000,,,,,295926.000,338378.000,332774.000,324419.000,776039.000,790779.000,777687.000,759645.000,774674.000,770755.000,760593.000,735336.000
RestrictedCashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,65330.000,,,,,,,
RetainedEarningsAccumulatedDeficit,,,,,,,,,,,,-23677301.000,-24544250.000,-27063908.000,-27816268.000,-29783251.000,-31359881.000,-33567400.000,-35199239.000
RetainedEarningsUnappropriated,,,,-438000.000,,,,,,,,,,,,,,,
SaleOfStockPricePerShare,,,,,,,0.060,,0.180,,,,,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,,,,,,,,,,,,57375248.000,58291914.000,58625246.000,64908580.000,56087599.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,,,,,,,,,,,,0.060,0.060,0.060,0.070,0.100
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,,,,,,,,,,,,2431596.000,3771601.000,1461343.000,734591.000,4340520.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,,9200000.000,,,,,,,,,,64625248.000,75375248.000,77825248.000,74775248.000,69516914.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,,0.063,,,,,,,,,,0.070,0.080,0.080,0.080,0.100
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,,,,,,,,,,,,2686596.000,3849101.000,2077010.000,1095591.000,4340520.000
SharesOutstanding,,,,,,198875204.000,,,,,,,,,,,,,
StockholdersEquity,-3176181.000,-3727605.000,-3817959.000,-3767289.000,-3934529.000,-4121798.000,-3939770.000,-3128508.000,-2225249.000,-333679.000,-254781.000,728973.000,157861.000,112222.000,-419466.000,-1042844.000,-2186398.000,-2977674.000,3418581.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-3176181.000,-3727605.000,-3817959.000,-3767289.000,-3934529.000,-4121798.000,-3939770.000,-3128508.000,-2225249.000,-333679.000,-254781.000,728973.000,157861.000,112222.000,-419466.000,-1042844.000,-2186398.000,-2977674.000,-3418581.000
ValuationAllowancesAndReservesBalance,,,,,,,,,,,,,,,,10371559.000,,,
