,2012-03-31
AccountsPayableCurrent,262553.000
AccruedLiabilitiesCurrent,131998.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,29880.000
AdditionalPaidInCapitalCommonStock,2710417.000
Assets,2293734.000
AssetsCurrent,209657.000
AssetsNoncurrent,2084077.000
CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingLeasesCurrent,10828.000
CapitalLeasesLessorBalanceSheetNetInvestmentInDirectFinancingLeasesNoncurrent,130166.000
CashAndCashEquivalentsAtCarryingValue,70443.000
CommonStockDiscountOnShares,1000.000
CommonStockParOrStatedValuePerShare,0.000
CommonStockSharesAuthorized,500000000.000
CommonStockSharesIssued,21000000.000
CommonStockSharesOutstanding,21000000.000
CommonStockValue,2100.000
DeferredRevenueNoncurrent,38110.000
DepositsAssetsNoncurrent,22925.000
DueFromRelatedPartiesCurrent,68762.000
DueToRelatedPartiesCurrent,4489.000
InventoryNet,9047.000
Liabilities,450474.000
LiabilitiesAndStockholdersEquity,2293734.000
LiabilitiesCurrent,412364.000
OtherAssetsNoncurrent,1587932.000
OtherLiabilitiesCurrent,3509.000
OtherReceivablesNetCurrent,41087.000
PreferredStockParOrStatedValuePerShare,0.000
PreferredStockSharesAuthorized,20000000.000
PreferredStockSharesIssued,0.000
PreferredStockSharesOutstanding,0.000
PreferredStockValue,0.000
PrepaidExpenseCurrent,9490.000
PropertyPlantAndEquipmentNet,343054.000
RetainedEarningsAccumulatedDeficit,-898137.000
StockholdersEquity,1843260.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,1843260.000
TaxesPayableCurrent,9815.000
