,2011-11-30,2012-02-29,2012-05-31,2013-05-31,2014-05-31,2015-05-31,2016-05-31
AccountsPayableAndAccruedLiabilities,,,36062.000,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,2040.000,19197.000,33728.000,177866.000
AccountsPayableCurrent,3627.000,4741.000,,,,,
AccountsPayableRelatedPartiesCurrent,5879.000,4340.000,1388.000,0.000,,,
AccruedLiabilitiesCurrent,,,,,,,342008.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,-16361.000,-16361.000,-16361.000,-16361.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,-16361.000,-16361.000
AdditionalPaidInCapital,26381625.000,26381625.000,26381625.000,26607804.000,27412841.000,27758254.000,28224554.000
Assets,419081.000,319737.000,226597.000,86083.000,699436.000,171186.000,982098.000
AssetsCurrent,404926.000,305582.000,212442.000,71928.000,686181.000,157931.000,968843.000
Cash,404893.000,,201918.000,46895.000,592142.000,157931.000,732019.000
CashAndCashEquivalentsAtCarryingValue,404893.000,305549.000,201918.000,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,26224400.000,26224400.000,26224400.000,28976147.000,46938647.000,48175604.000,52375604.000
CommonStockSharesOutstanding,26224400.000,26224400.000,26224400.000,28976147.000,46938647.000,48175604.000,52375604.000
CommonStockValue,26224.000,26224.000,26224.000,28976.000,46939.000,48176.000,52376.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,3434000.000,3519000.000,3723000.000,3685000.000
DeferredTaxAssetsGrossCurrent,,,,,,3840000.000,3882000.000
DeferredTaxAssetsNet,,,,0.000,0.000,0.000,0.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,101000.000,186000.000
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,16000.000,11000.000
DeferredTaxAssetsValuationAllowanceCurrent,,,,-3434000.000,-3519000.000,3840000.000,3882000.000
DepositsAssetsNoncurrent,14155.000,14155.000,,14155.000,13255.000,13255.000,13255.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,-25940831.000,-26039750.000,-26161259.000,26495294.000,16361.000,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,0.000,75672.000,20845.000
LiabilitiesAndStockholdersEquity,419081.000,319737.000,226597.000,86083.000,699436.000,171186.000,982098.000
LiabilitiesCurrent,9506.000,9081.000,37450.000,2040.000,,,519874.000
MarketableSecurities,,,,,,,235564.000
MarketableSecuritiesCurrent,,,,,,,235564.000
OperatingLossCarryforwards,,,,,,10950000.000,10840000.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000,20000000.000
PreferredStockSharesIssued,0.000,0.000,,,,,
PreferredStockSharesOutstanding,0.000,0.000,,,,,
PreferredStockValue,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PrepaidExpenseCurrent,33.000,33.000,10524.000,25033.000,62039.000,0.000,1260.000
RetainedEarningsAccumulatedDeficit,-41082.000,-41082.000,-41082.000,-41082.000,-26763180.000,-27652611.000,-27798345.000
StockholdersEquity,409575.000,310656.000,189147.000,84043.000,680239.000,137458.000,462224.000
StockholdersEquityNoteSubscriptionsReceivable,,,,,32000.000,0.000,
