,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsAndNotesReceivableNet,,,,,,,,75000.000,75000.000,75000.000,,225000.000,225000.000,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,5826.000,375.000,980.000,2577.000,29248.000,32966.000,54518.000,39456.000,75873.000,101251.000,56307.000,121864.000,200157.000,254782.000,402812.000,545320.000,659792.000,383962.000,191885.000,330865.000,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,,,,,,,,,,254782.000,,,,768022.000,335885.000,348365.000,348365.000
AccountsPayableCurrent,,,,,,,,,,,,,,,,,,,,,353047.000
AccountsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,353047.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,181340.420,300781.000,401060.000,209060.000,384060.000,144000.000,144000.000,144000.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,167283.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,,,,66435.700,70400.000,131216.000,433368.000,379552.000,191885.000,191885.000,191885.000
AccruedRentCurrentAndNoncurrent,,,,,,,,,,,,,,450.000,5016.000,13044.000,17364.000,4500.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,3000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,-189840.000,-355155.000,-478554.000,,112605.000,72136.000,57178.000
AdditionalPaidInCapital,837819.000,,,,,,,,,,,,,4272368.000,4272368.000,4298984.000,4307907.000,4551088.000,4787127.000,4796721.000,4796721.000
AdditionalPaidInCapitalCommonStock,,847819.000,847819.000,847819.000,847819.000,847819.000,3734729.000,3985801.000,3985801.000,3985801.000,3985801.000,4195801.000,4195801.000,,,,,,,,
Assets,3221.000,3782.000,123.000,337.000,1258.000,266258.000,369626.000,419253.000,383144.000,379870.000,304870.000,530039.000,529914.000,50063.000,50884.000,49510.000,48964.000,119.000,84.000,84.000,84.000
AssetsCurrent,3221.000,3782.000,123.000,337.000,1258.000,61258.000,369626.000,419253.000,383144.000,379870.000,304870.000,530039.000,529914.000,63.000,634.000,10.000,214.000,119.000,84.000,84.000,84.000
BuildingsAndImprovementsGross,,,,,,,,,,,,,,,,,,1000.000,,,
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,,,,,,,,,,,2752000.050,,,,
CapitalLeaseObligations,,,,,,,,,,2000000.000,,,,,,,,,,,
Cash,721.000,3782.000,123.000,337.000,1258.000,61258.000,75056.000,39384.000,3274.000,,,169.000,44.000,63.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,,,,,,634.000,10.000,214.000,119.000,84.000,84.000,84.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,,,84467.000,,,,441228.000,,,,511055.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.000,0.000,0.000
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,16778471.000,50000000.000,50000000.000,50000000.000,50000000.000,50000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,15281346.000,15281346.000,15281346.000,15281346.000,15281346.000,15281346.000,16778471.000,16893481.000,16893481.000,16893481.000,16893481.000,16893481.000,32062416.000,88245691.000,88245691.000,85136078.000,88213001.000,102210918.000,373542046.000,393122046.000,393122046.000
CommonStockSharesOutstanding,15281346.000,15281346.000,15281346.000,15281346.000,15281346.000,15281346.000,,16893481.000,16893481.000,16893481.000,16893481.000,16893481.000,32062416.000,88245691.000,88245691.000,85136078.000,88213001.000,102210918.000,373542046.000,393122046.000,393122046.000
CommonStockValue,15281.000,15281.000,15281.000,15281.000,15281.000,15281.000,16778.000,16893.000,16893.000,16893.000,16893.000,32062.000,32062.000,88246.000,88246.000,85136.000,88213.000,102211.000,3735.000,3931.000,3931.000
ContractReceivableDueFiveYearsOrMore,,,,,,,,,,,,,,0.000,,,,73951.000,,,
ConvertibleLongTermNotesPayable,,,,,,,,,,,,,30000.000,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,150200.000,,,,166663.000,16813.000,18197.000,16577.000,0.000,0.000,0.000,0.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
DebtInstrumentFaceAmount,,,,,,,,,,75000.000,,,,75000.000,75000.000,75000.000,75000.000,,75000.000,,
DebtInstrumentInterestRateStatedPercentage,,,,,,,,,,,,,,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060
DeferredCompensationLiabilityCurrent,,,,,,,,,,,,,96000.000,,150000.000,,,,,,
DeferredTaxAssetsGross,,,,,,,,,,85816.000,,,,320357.000,,,,592969.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,85816.000,,,,320357.000,,,,592969.000,,,
DepositsAssets,,,,,,205000.000,294570.000,304870.000,304870.000,304870.000,304870.000,304870.000,,,,,,,,,
DerivativeAssetsLiabilitiesAtFairValueNet,,,,,43985.000,43985.000,403114.000,313079.000,337797.000,-337797.000,42234.000,42234.000,0.000,-6233.000,,,,,,,
DerivativeInstrumentsInHedgesLiabilitiesAtFairValue,,,,,,,,,,337797.000,,,,6233.000,,,,681.000,,,
DerivativeLiabilities,,,,,,,,,,337797.000,,,,6233.000,,,,681.000,,,
DerivativeLiabilitiesCurrent,75046.000,75046.000,43985.000,43985.000,43985.000,43985.000,403114.000,253332.000,337797.000,337797.000,42234.000,,,6233.000,5049.000,4829.000,3917.000,681.000,4669.000,9594.000,2620.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,199377.000,213365.000,186568.000,192951.000,223701.000,242156.000,3426377.000,3314055.000,3462046.000,3490698.000,3240047.000,3265187.000,3363509.000,,,,,,,,
DueToRelatedPartiesCurrent,,,,5000.000,10000.000,289737.000,308238.000,159200.000,150200.000,150200.000,165056.000,166872.000,186777.000,,,,,,,,
EquityMethodInvestments,,,,,,,,,,,,,,525000.000,,,,,,,
FairValueAssumptionsExercisePrice,,,,,,,,,,,,,,,,,,0.001,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,,,,,,,,,,,,,,,,,,,-4669.000,-9594.000,-9510.000
IncomeTaxExaminationInterestAccrued,,,,,,,,,,,,,,,,,,10186.000,,,
InterestPayableCurrent,,,,,2176.000,2781.000,,,,,,,,,,,,,,,
InterestPayableCurrentAndNoncurrent,,,,,,,,,,,,,,72366.820,116546.000,114293.000,128411.000,140964.000,318910.000,337109.000,342878.000
InterestReceivable,,,,,,,,,,,,,,4868.000,,,,,,,
LandAndLandImprovements,,,,,,,,,,,,,,,1000.000,1000.000,1000.000,,,,
Liabilities,,,74965.000,81562.000,113233.000,396688.000,795870.000,481988.000,593870.000,619248.000,293597.000,318736.000,416934.000,626743.000,817404.000,957838.000,1068691.000,1302151.000,1051947.000,1087551.000,1097584.000
LiabilitiesAndStockholdersEquity,3221.000,3782.000,123.000,337.000,1258.000,266258.000,369626.000,419253.000,383144.000,379870.000,304870.000,530039.000,529914.000,50063.000,50884.000,49510.000,48964.000,119.000,84.000,84.000,84.000
LiabilitiesCurrent,100872.000,105421.000,44965.000,51562.000,83233.000,366688.000,765870.000,451988.000,563870.000,589248.000,263597.000,288736.000,386934.000,626743.000,817404.000,957838.000,1068691.000,1302151.000,1051947.000,1087551.000,1097584.000
LongDurationContractsAssumptionsByProductAndGuaranteeVolatilityRate,,,,,,,,,1.900,,,,,,,,,,,,
MineralPropertiesAccumulatedDepletion,,,,,,,,,,,,,,-304870.000,,,,,,,
NotesPayableCurrent,,,,,,,,,,,,,,73951.000,116546.000,114293.000,128411.000,140964.000,318910.000,337109.000,342878.000
NotesPayableRelatedPartiesClassifiedCurrent,20000.000,30000.000,,,,,,,,,,,,16577.000,17797.000,18197.000,1371.000,,,,
NotesPayableRelatedPartiesNoncurrent,,,30000.000,30000.000,30000.000,30000.000,30000.000,30000.000,30000.000,30000.000,30000.000,30000.000,,,,,,,,,
OperatingLossCarryforwards,,,,,,,,,,252402.000,,,,942225.000,,,,1744028.000,,,
OtherLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,,744537.000
PreferredStockParOrStatedValuePerShare,,,,,,,,0.010,0.010,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,,,,1000000.000,1000000.000,,,51.000,51.000,51.000,51.000,51.000,51.000,51.000,51.000,51.000,51.000
PreferredStockSharesIssued,,,,,,,,0.000,0.000,,,51.000,51.000,51.000,51.000,51.000,51.000,51.000,51.000,51.000,51.000
PreferredStockSharesOutstanding,,,,,,,,0.000,0.000,,,51.000,51.000,51.000,51.000,51.000,51.000,51.000,51.000,51.000,51.000
PreferredStockValue,,,,,,,,,,,,0.000,0.000,,,,,,,,
PrepaidExpenseCurrent,2500.000,,,,,,,,,,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,,,,,,,,,,,,,129000.000,129000.000,129000.000,129000.000,51000.000,,,
PropertyPlantAndEquipmentNet,,,,,,,,,,,,,,50000.000,50250.000,49500.000,48750.000,,,,
ReceivablesNetCurrent,,,,,,,,,,,,,304870.000,,,,,,,,
RetainedEarningsAccumulatedDeficit,-751374.000,-751374.000,-751374.000,-751374.000,-751374.000,-751374.000,-751374.000,-751374.000,-751374.000,-751374.000,-751374.000,-751374.000,-751374.000,-4937294.000,-4937294.000,-4937294.000,-4937294.000,-5955330.000,-5955330.000,-5960225.000,-5955330.000
SharePrice,,,,,,,,,,4.000,,0.015,,0.014,,,,0.001,,,
StockholdersEquity,-97651.000,-101639.000,-74842.000,-81225.000,-111975.000,-130430.000,-426244.000,-62735.000,-210726.000,-239378.000,11273.000,211302.000,112980.000,-226680.000,-766520.000,-908329.000,-1019728.000,-1302031.000,-1051863.000,-1087466.000,-1097500.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,-74842.000,-81225.000,-111975.000,-130430.000,-426244.000,-62735.000,-210726.000,-239378.000,11273.000,211303.000,112980.000,-576680.000,-766520.000,-908328.000,-1019727.000,-1302032.000,-1051863.000,-1087467.000,-1097500.000
TemporaryEquityParOrStatedValuePerShare,,,,,,,,,,0.001,,,,0.001,,,,,,,
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,,,,,,,,,,,,,,,,,,10186.000,,
