,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,830894.000,825769.000,572830.000,574616.000,360353.000,337326.000,401860.000,329619.000,288244.000,316900.000,462743.000,477331.000,,84961.000,98677.000,84322.000,,86252.000,102809.000,134885.000,165502.000,142918.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,144426.000,,,,,,
AccountsReceivableNet,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,46233.000,,,,46233.000,,,,,,,,,,,,56786.000,
AdditionalPaidInCapital,31214470.000,31555266.000,-36526953.000,-36681825.000,31966377.000,-37023909.000,-37225119.000,-37348770.000,31968516.000,-37667404.000,-37862389.000,-37974824.000,,-157446.000,-157446.000,-76871.000,,173128.000,332505.000,332503.000,237540.000,326318.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,
Assets,178844.000,129198.000,121132.000,113158.000,115035.000,100052.000,154122.000,139143.000,161531.000,115076.000,144549.000,122354.000,,327535.000,238685.000,335468.000,,348591.000,588794.000,441963.000,462676.000,348141.000
AssetsCurrent,69667.000,27489.000,20124.000,15160.000,20935.000,9716.000,54749.000,42990.000,68492.000,26112.000,52248.000,34505.000,,240057.000,151277.000,252555.000,,266161.000,453778.000,281485.000,262399.000,152269.000
CapitalizedComputerSoftwareGross,,,,,,,,,8012.000,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,1147.000,22522.000,3680.000,302.000,7261.000,7355.000,4586.000,9105.000,6539.000,3760.000,1490.000,279.000,,239347.000,100064.000,217874.000,,264184.000,312261.000,176357.000,134125.000,52971.000
CashFDICInsuredAmount,,,,,,,,,,,,,250000.000,,,,,,,,250000.000,
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,,,,52631.000,52631.000,52631.000,,0.000,0.000,0.000,,
ClassOfWarrantOrRightOutstanding,,,8349377.000,7242317.000,,3364500.000,2289500.000,2287500.000,,2287500.000,1000000.000,1000000.000,,,,,,,,,,
CommonStockCapitalSharesReservedForFutureIssuance,,,14953169.000,,,8379292.000,-7304292.000,-7302292.000,,7302292.000,5814792.000,5814792.000,20279167.000,134357.000,134357.000,129094.000,8568.000,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,68243122.000,73554897.000,73554897.000,73554897.000,73554897.000,73554897.000,73554897.000,73291008.000,73291008.000,73291008.000,73291008.000,73291008.000,,20144810.000,20144810.000,20144810.000,,,21394810.000,21394810.000,21916143.000,22350935.000
CommonStockSharesOutstanding,68243122.000,73554897.000,73554897.000,73554897.000,73554897.000,73554897.000,73554897.000,73291008.000,73291008.000,73291008.000,73291008.000,73291008.000,,20144810.000,20144810.000,20144810.000,20144810.000,20144810.000,21394810.000,21394810.000,21916143.000,22350935.000
CommonStockSharesSubscribedButUnissued,,,,,,,,,,,,,,,,,1200000.000,,,,,270000.000
CommonStockValue,682431.000,735549.000,735549.000,735549.000,735549.000,735549.000,735549.000,732910.000,732910.000,732910.000,732910.000,732910.000,,201448.000,201448.000,201448.000,,201448.000,213948.000,213948.000,219161.000,223509.000
ConvertibleNotesPayableCurrent,24995.000,,,,,,,,,,,,,,,,,,,,,
ConvertiblePreferredStockSharesIssuedUponConversion,,,,,1562000.000,,,,,,,,3262000.000,,,,,,,,,
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,,,,,,,,,0.168,,,,
DebtInstrumentInterestRateStatedPercentage,,,,,,0.100,0.100,0.100,,,,,,,,,,,,,,
DeferredTaxAssetsGross,,,,,7540000.000,,,,7742000.000,,,,6776000.000,,,,6953000.000,,,,7601000.000,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,,,,,,,,6953000.000,,,,0.000,
DeferredTaxAssetsNet,,,,,,,,,,,,,6776000.000,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,,,,,6776000.000,,,,6953000.000,,,,7601000.000,
DeferredTaxAssetsValuationAllowance,,,,,7540000.000,,,,7742000.000,,,,6776000.000,,,,6953000.000,,,,7601000.000,
DerivativeLiabilitiesCurrent,171906.000,71944.000,25659.000,10563.000,4217.000,,,,,,,,,,,,,,,,,
DueFromRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,37835.000,37835.000
DueToAffiliateCurrent,,,,,,,,,,,,,,,,,,,,,187500.000,187500.000
DueToRelatedPartiesCurrent,78360.000,78360.000,78360.000,78360.000,78360.000,78360.000,78360.000,78360.000,78360.000,78360.000,78360.000,78360.000,,,,,,75000.000,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,78360.000,,,,78360.000,,,,,,,,,,,,,
FiniteLivedComputerSoftwareGross,,,,,8012.000,,,,,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,64329.000,,,,80449.000,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,24823.000,,,,24075.000,,,,,,,,,,,,103056.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,15592.000,,,,16376.000,,,,,,,,,,,,16807.000,
