,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionExpense,,,,,,,,,2087.000
AllocatedShareBasedCompensationExpense,,320088.000,261540.000,,261497.000,266399.000,178752.000,238813.000,245405.000
AmortizationOfIntangibleAssets,,,,,66954.000,66954.000,66954.000,66954.000,66954.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,8900000.000,,5700000.000,,5900000.000,,,,14000000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,-0.380,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,-4650817.000,,,,,,
BusinessAcquisitionsProFormaRevenue,,,1126530.000,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,525596.000,,,,0.000,,
CapitalExpendituresIncurredButNotYetPaid,76745.000,,,,27767.000,,,,8685.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-117822.000,,,,-3846263.000,,,,-2447013.000
ComprehensiveIncomeNetOfTax,,,-4670631.000,,-4507292.000,-5051404.000,-4846991.000,-4753831.000,-4981689.000
CostOfGoodsSold,115389.000,48231.000,,,345967.000,337020.000,400001.000,575583.000,424950.000
CostOfGoodsSoldExcludingDepreciationDepletionAndAmortization,,,562694.000,,,,,,
CostOfServices,95430.000,54794.000,,,315709.000,161222.000,51802.000,102600.000,100233.000
CostOfServicesExcludingDepreciationDepletionAndAmortization,,,46634.000,,,,,,
CostsAndExpenses,,,,,,,5565257.000,,5722500.000
DebtConversionConvertedInstrumentAmount1,300000.000,,,,,,,,
DepreciationDepletionAndAmortization,106133.000,,185177.000,,168440.000,,,,159863.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,,,0.000,,,,
EarningsPerShareBasicAndDiluted,-5.610,-0.840,-0.380,4.630,-0.360,-0.380,-0.230,-0.130,-0.190
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,5254.000,,,,-3756.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,,,0.000
FairValueAdjustmentOfWarrants,-31831.000,679173.000,0.000,,,,,,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,,,,,0.000,0.000,0.000,0.000,
ForeignCurrencyTransactionGainLossBeforeTax,,,,,11328.000,-7766.000,-1269.000,-10395.000,2620.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,-6068.000,,,,0.000
GeneralAndAdministrativeExpense,659392.000,1420219.000,1610828.000,2144203.000,1538046.000,1777054.000,1639996.000,1647512.000,1969216.000
GrossProfit,,,371458.000,,,,,,
ImpairmentOfIntangibleAssetsFinitelived,,,,,,,,,0.000
ImpairmentOfLongLivedAssetsHeldForUse,0.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,-4847663.000,,-4977932.000
IncomeTaxExpenseBenefit,,,1662.000,,,,0.000,,0.000
IncreaseDecreaseInAccountsPayableTrade,-319483.000,,,,-80276.000,,,,-215361.000
IncreaseDecreaseInAccountsReceivable,-411999.000,,,,-39411.000,,,,-163174.000
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,145016.000,,,,211979.000,,,,75683.000
IncreaseDecreaseInDeferredRevenue,-64619.000,,,,869.000,,,,-6164.000
IncreaseDecreaseInInventories,-45331.000,,,,112883.000,,,,-49407.000
IncreaseDecreaseInOtherOperatingAssets,25854.000,,,,-199182.000,,,,-43346.000
InterestExpense,96397.000,1632974.000,17482.000,54467.000,41734.000,26649.000,41423.000,33541.000,29844.000
InterestExpenseDebt,,,,,31934.000,26649.000,41423.000,,
InterestPaid,6865.000,,,,13021.000,,,,10702.000
InventoryWriteDown,3604.000,,,,15034.000,,,,
InvestmentIncomeInterest,35.000,7127.000,2513.000,16982.000,173.000,,,,21.000
LicensesRevenue,252780.000,27780.000,27780.000,27762.000,0.000,0.000,,,
NetCashProvidedByUsedInFinancingActivities,1609363.000,,,,-54056.000,,,,2044257.000
