,2011-06-26,2011-09-25,2012-03-25,2012-06-24,2012-09-23,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2015-12-27,2016-03-27
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,,,,,,,,,,,,,,,,-76000.000
AdjustmentsToAdditionalPaidInCapitalOther,,,187000.000,,,85000.000,,,,184000.000,,,,83000.000,,,,179000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,1867000.000,,,1972000.000,,,,1501000.000,,,,1459000.000,,,,1099000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,-186000.000,,,-31000.000,,,,-6000.000,,,,-1000.000,,,,
AllocatedShareBasedCompensationExpense,2000000.000,1400000.000,1800000.000,900000.000,1000000.000,2000000.000,1800000.000,1300000.000,1300000.000,1500000.000,1400000.000,1400000.000,1500000.000,1500000.000,1500000.000,1100000.000,1400000.000,1100000.000
AllocatedShareBasedCompensationExpenseNetOfTax,1500000.000,1100000.000,1700000.000,900000.000,1000000.000,2000000.000,1800000.000,1200000.000,1100000.000,1400000.000,1400000.000,1400000.000,1600000.000,1400000.000,1500000.000,1200000.000,1200000.000,1100000.000
AmortizationOfFinancingCosts,,,,,,,,,,108000.000,,,,108000.000,,,,108000.000
AmortizationOfIntangibleAssets,,,,,,2300000.000,2200000.000,2200000.000,5100000.000,2900000.000,2700000.000,2800000.000,3600000.000,2700000.000,2700000.000,2700000.000,2800000.000,2700000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1847000.000,2601000.000,2710000.000,3110000.000,3296000.000,2462000.000,2201000.000,1729000.000,-4024000.000,2260000.000,2315000.000,1839000.000,-4455000.000,2210000.000,2424000.000,2376000.000,-4594000.000,2619000.000
BusinessCombinationAcquisitionRelatedCosts,2017000.000,2000.000,14000.000,96000.000,17000.000,161000.000,280000.000,253000.000,266000.000,0.000,0.000,291000.000,73000.000,79000.000,41000.000,15000.000,,0.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,600000.000,,,,600000.000,,,,1600000.000,,,,1000000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-177000.000,,,12250000.000,,,,-410000.000,,,,-11332000.000,,,,-15389000.000
CashFlowHedgeGainLossReclassifiedToEarningsNet,,,-422000.000,,,-158000.000,,,,,,,,,,,,
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,,0.500,0.000,0.000,0.000,0.000
ComprehensiveIncomeNetOfTax,13079000.000,-59656000.000,-7410000.000,-104701000.000,254000.000,-9333000.000,-13429000.000,12317000.000,-6544000.000,554000.000,10601000.000,-14629000.000,-22502000.000,,,,,
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,2000.000,48000.000,-257000.000,-24000.000,-65000.000,-225000.000,53000.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,13081000.000,-59608000.000,-7667000.000,-104725000.000,189000.000,-9558000.000,-13376000.000,12317000.000,-6544000.000,554000.000,10601000.000,-14629000.000,-22502000.000,-11213000.000,-4865000.000,-10470000.000,-5210000.000,-30633000.000
ConcentrationRiskPercentage1,,,,,,,,,,,,,,0.100,0.100,0.100,,0.100
