,2011-03-31,2011-06-30,2011-09-29,2011-12-31,2012-03-29,2012-06-28,2012-09-27,2012-12-31,2013-03-28,2013-06-27,2013-09-26,2013-12-31,2014-04-03,2014-07-03,2014-10-02,2014-12-31,2015-04-02,2015-07-02,2015-10-01,2015-12-31,2016-03-31,2016-06-30,2016-09-29,2016-12-31,2017-03-30
AccountsPayableCurrent,481500000.000,456700000.000,521.700,559.400,557.600,600100000.000,652600000.000,659000000.000,698600000.000,695100000.000,700500000.000,753700000.000,758100000.000,654800000.000,709300000.000,611200000.000,679200000.000,677000000.000,677000000.000,618200000.000,645800000.000,653900000.000,591800000.000,579700000.000,691600000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,4000000.000,,,,500000.000,
AccountsReceivableGrossCurrent,,337000000.000,322.600,258.000,403.600,464400000.000,501800000.000,415900000.000,579400000.000,592700000.000,614600000.000,544200000.000,737900000.000,722400000.000,801200000.000,598400000.000,589700000.000,549900000.000,541400000.000,524300000.000,661300000.000,746700000.000,720100000.000,647300000.000,805600000.000
AccountsReceivableNetCurrent,285400000.000,347900000.000,333.200,267.200,414.400,470200000.000,514600000.000,420700000.000,587300000.000,600600000.000,623700000.000,550800000.000,746500000.000,729100000.000,809300000.000,605600000.000,601000000.000,563200000.000,575800000.000,537000000.000,683200000.000,756300000.000,748600000.000,660500000.000,818600000.000
AccruedLiabilitiesCurrent,199000000.000,173800000.000,202.800,200.800,211.400,304100000.000,213200000.000,216300000.000,234200000.000,200900000.000,249700000.000,220600000.000,253600000.000,258500000.000,272900000.000,329100000.000,256900000.000,256800000.000,276800000.000,230200000.000,225500000.000,235700000.000,227000000.000,216200000.000,212600000.000
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,34000000.000,36.400,35.000,36.600,46900000.000,48100000.000,49600000.000,51100000.000,52700000.000,54400000.000,56300000.000,72000000.000,74900000.000,77200000.000,79500000.000,83700000.000,84600000.000,85400000.000,86300000.000,87400000.000,31500000.000,31800000.000,32200000.000,32500000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,606200000.000,637.900,669.800,703.400,747000000.000,783900000.000,819500000.000,854900000.000,891900000.000,930000000.000,968600000.000,1010400000.000,1051200000.000,1088700000.000,1119700000.000,1159500000.000,1208300000.000,1249000000.000,1287300000.000,1331400000.000,1374500000.000,1421800000.000,1477700000.000,1531100000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-66400000.000,-66000000.000,-72.500,-126.200,-121.100,-124700000.000,-116400000.000,-145200000.000,-158700000.000,-157900000.000,-147100000.000,-54600000.000,-54400000.000,-44400000.000,-63900000.000,-153800000.000,-167800000.000,-153400000.000,-164800000.000,-160500000.000,-168500000.000,-194900000.000,-203400000.000,-186900000.000,-182900000.000
AdditionalPaidInCapitalCommonStock,986000000.000,989800000.000,993.300,995.900,1000.000,1005400000.000,1009000000.000,1012300000.000,1015000000.000,1019600000.000,1023300000.000,1025000000.000,1028200000.000,1028100000.000,1032300000.000,1035600000.000,1040100000.000,1037400000.000,1044500000.000,1051600000.000,1054000000.000,1066300000.000,1072100000.000,1078900000.000,1082800000.000
AllowanceForDoubtfulAccountsReceivable,,,,1.400,,,,4300000.000,,,,200000.000,,,,500000.000,,,,6100000.000,,,,5200000.000,
