,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,96811000.000,,,,102473000.000,,,,108251000.000,,,,109529000.000,,,,102057000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-12190000.000,-12014000.000,-11921000.000,-13065000.000,-10014000.000,-8432000.000,-8058000.000,-6953000.000,-7270000.000,-9170000.000,-9245000.000,-7644000.000,-6298000.000,-6083000.000,-5636000.000,-4202000.000,-5390000.000,-4496000.000,-6036000.000,-4799000.000,-3283000.000,-3015000.000,-9108000.000,-6536000.000
AccumulatedOtherComprehensiveIncomeLossOtherThanTemporaryImpairmentNotCreditLossNetOfTaxAvailableforsaleDebtSecurities,,,,,,,300000.000,,,,200000.000,,,,0.000,,,,0.000,,,,0.000,
AdvancesFromFederalHomeLoanBanks,,,,,,,17622000.000,,,,17181000.000,,,,12464000.000,,,,11949000.000,,,,9428000.000,
Assets,2317608000.000,2317373000.000,2307406000.000,2419278000.000,2403465000.000,2400832000.000,2023867000.000,2105347000.000,2134674000.000,2183504000.000,2209943000.000,2259639000.000,2249864000.000,2239857000.000,2248730000.000,2329296000.000,2288954000.000,2394861000.000,2409066000.000,2487120000.000,2452696000.000,2538319000.000,2548950000.000,2596482000.000
AssetsHeldForSaleLongLived,,,,,8491000.000,10148000.000,,,,,,,,,,,,,,,,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,207713000.000,207931000.000,204234000.000,202987000.000,196570000.000,223957000.000,234287000.000,236564000.000,241542000.000,241364000.000,264993000.000,275693000.000
AvailableForSaleSecurities,78192000.000,94788000.000,157444000.000,303658000.000,247047000.000,230186000.000,208413000.000,283934000.000,353775000.000,415885000.000,462481000.000,522935000.000,518126000.000,533166000.000,533178000.000,571762000.000,557695000.000,604662000.000,585484000.000,589500000.000,599755000.000,603112000.000,610616000.000,608964000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,2935000.000,3135000.000,3317000.000,4544000.000,3217000.000,4205000.000,3152000.000,4262000.000,5991000.000,6313000.000,2548000.000,3088000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,3515000.000,3480000.000,3069000.000,2090000.000,2590000.000,2202000.000,3519000.000,2725000.000,2122000.000,2032000.000,7641000.000,4224000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,249240000.000,230980000.000,208929000.000,283436000.000,355471000.000,420599000.000,467406000.000,525491000.000,518706000.000,533511000.000,532930000.000,569308000.000,557068000.000,602659000.000,585851000.000,587963000.000,595886000.000,598831000.000,615709000.000,610100000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,2160000.000,1739000.000,1888000.000,1455000.000,1775000.000,1772000.000,1645000.000,1748000.000,1902000.000,1046000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,3069000.000,2090000.000,2590000.000,2202000.000,3519000.000,2725000.000,2122000.000,2032000.000,7641000.000,4224000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,67077000.000,44935000.000,27219000.000,103982000.000,180830000.000,245400000.000,252119000.000,240678000.000,243338000.000,240878000.000,232787000.000,164497000.000,203035000.000,189685000.000,327790000.000,224857000.000,139766000.000,150494000.000,354927000.000,289670000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,909000.000,351000.000,702000.000,747000.000,1744000.000,953000.000,477000.000,284000.000,5739000.000,3178000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,46206000.000,23105000.000,15481000.000,92830000.000,172123000.000,233300000.000,240287000.000,198986000.000,181253000.000,179236000.000,163665000.000,107419000.000,144940000.000,147186000.000,272152000.000,176042000.000,89605000.000,84019000.000,286522000.000,233173000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,20871000.000,21830000.000,11738000.000,11152000.000,8707000.000,12100000.000,11832000.000,41692000.000,62085000.000,61642000.000,69122000.000,57078000.000,58095000.000,42499000.000,55638000.000,48815000.000,50161000.000,66475000.000,68405000.000,56497000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,15318000.000,25922000.000,20583000.000,20595000.000,26061000.000,29982000.000,32864000.000,50721000.000,43186000.000,49180000.000,41651000.000,36871000.000,34747000.000,45618000.000,46512000.000,62664000.000,66708000.000,63799000.000,79798000.000,85047000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,15531000.000,26106000.000,20824000.000,20890000.000,26062000.000,29545000.000,32478000.000,50491000.000,43415000.000,49325000.000,41780000.000,37377000.000,34991000.000,45985000.000,46641000.000,63236000.000,67656000.000,64784000.000,78140000.000,84667000.000
