,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,11927000.000,11636000.000,12935000.000,13001000.000,13906000.000,13152000.000,,13271000.000,14450000.000,12717000.000,15825000.000,12947000.000,12279000.000,11979000.000,12902000.000,11355000.000,11566000.000,12571000.000,13220000.000,8705000.000,9391000.000,12170000.000
AccountsReceivableNetCurrent,3620000.000,3801000.000,4132000.000,7421000.000,6064000.000,5486000.000,,4882000.000,4237000.000,4243000.000,3371000.000,3932000.000,3637000.000,3086000.000,3516000.000,3363000.000,3010000.000,2317000.000,3217000.000,2635000.000,2603000.000,2735000.000
AccruedLiabilitiesCurrent,29350000.000,29186000.000,26488000.000,22683000.000,20863000.000,19762000.000,21097000.000,22629000.000,21681000.000,23113000.000,22141000.000,22799000.000,20342000.000,22797000.000,22510000.000,23157000.000,21999000.000,23816000.000,24158000.000,23200000.000,22082000.000,24157000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,1200000.000,,,,3100000.000,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,33845000.000,-35150000.000,40817000.000,46621000.000,52398000.000,58756000.000,65091000.000,71518000.000,77913000.000,84493000.000,90997000.000,97474000.000,104008000.000,110534000.000,116978000.000,123468000.000,129854000.000,136128000.000
AdditionalPaidInCapital,840000.000,1260000.000,1680000.000,2179000.000,2632000.000,3108000.000,,207443000.000,207854000.000,207921000.000,205726000.000,205773000.000,205794000.000,207100000.000,207339000.000,207401000.000,207855000.000,208048000.000,208239000.000,208635000.000,208805000.000,208798000.000
AllowanceForDoubtfulAccountsReceivableCurrent,305000.000,311000.000,113000.000,86000.000,117000.000,128000.000,,199000.000,228000.000,270000.000,537000.000,583000.000,605000.000,641000.000,159000.000,128000.000,100000.000,114000.000,147000.000,157000.000,117000.000,158000.000
AllowanceForNotesAndLoansReceivableCurrent,374000.000,,,,,,,,,,,,,,,,,,,,,
AssetRetirementObligation,,,,,,,,,748000.000,761000.000,773000.000,786000.000,799000.000,812000.000,501000.000,509000.000,518000.000,,535000.000,,,
Assets,599065000.000,598405000.000,603740000.000,601766000.000,658353000.000,654287000.000,651922000.000,656959000.000,648873000.000,651432000.000,643739000.000,646217000.000,625225000.000,621276000.000,614178000.000,621584000.000,619623000.000,629182000.000,603734000.000,607121000.000,604574000.000,524896000.000
AssetsCurrent,144519000.000,100854000.000,83593000.000,103066000.000,150403000.000,153418000.000,,176281000.000,165411000.000,172267000.000,161731000.000,170871000.000,155199000.000,159412000.000,152270000.000,165967000.000,167926000.000,180337000.000,174497000.000,184570000.000,184372000.000,100414000.000
AssetsHeldForSaleAtCarryingValue,,,,,,,21443000.000,,,,,,,,,,,,,,,
AssetsHeldForSaleLongLived,,78597000.000,91179000.000,,,21607000.000,,0.000,0.000,0.000,0.000,,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,,,,,,,,45000.000,37000.000,,,,,,,,,
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,30000.000,-23000.000,15000.000,7000.000,0.000,0.000,,,
CashAndCashEquivalentsAtCarryingValue,114341000.000,75497000.000,53379000.000,72252000.000,128096000.000,133923000.000,,137446000.000,133689000.000,150808000.000,140857000.000,150312000.000,138347000.000,144063000.000,135175000.000,150157000.000,152863000.000,167251000.000,157779000.000,169012000.000,74678000.000,87121000.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,,,,,253469.000,341659.000,341659.000,408339.000,361638.000,409704.000,530628.000,,1312800.000,1279950.000,1277510.000,,970930.000,970930.000,970930.000
CommonStockParOrStatedValuePerShare,10.000,10.000,10.000,10.000,10.000,10.000,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,21000001.000,21000001.000,20200001.000,21000001.000,21000001.000,21000001.000,,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,,,,,,,,20268339.000,20284865.000,20276602.000,20243262.000,20243262.000,20243262.000,20291876.000,20300464.000,20315586.000,20379687.000,20377247.000,20377247.000,20462329.000,20462329.000,20438831.000
CommonStockSharesOutstanding,20200001.000,20200001.000,20066667.000,20226833.000,20226833.000,20226833.000,,20268339.000,20284865.000,20276602.000,20243262.000,20243262.000,20243262.000,20291876.000,20300464.000,20315586.000,20379687.000,20377247.000,20377247.000,20462329.000,20462329.000,20438831.000
CommonStockValue,198033000.000,198033000.000,198033000.000,198033000.000,198033000.000,198033000.000,,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000,20000.000
DebtInstrumentFeeAmount,,,,,13400000.000,13400000.000,,,,,,,,,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,,,,,1784000.000,1702000.000,,-1536000.000,1452000.000,1370000.000,,,,,,,,,,
DebtInstrumentUnusedBorrowingCapacityAmount,,,,,,,,,,,,,80000000.000,80000000.000,,80000000.000,80000000.000,80000000.000,,80000000.000,80000000.000,
DeferredCompensationSharebasedArrangementsLiabilityCurrentAndNoncurrent,,,,,,,,,,,,2200000.000,2200000.000,1000000.000,1013000.000,1100000.000,1100000.000,1200000.000,1200000.000,1200000.000,1300000.000,2300000.000
DeferredCostsLeasingNetNoncurrent,8795000.000,70000.000,62000.000,55000.000,,,,,,,,,,,,,,,,,,
DeferredFinanceCostsNet,,,,,,,9400000.000,,,,8300000.000,,,2371000.000,2081000.000,1934000.000,1783000.000,1628000.000,1470000.000,,,
DeferredIncomeTaxLiabilities,,,,,,,10748000.000,,,,18595000.000,,,,21782000.000,,,,16490000.000,,,
DeferredTaxAssetsGross,,,,,,,8550000.000,,,,16662000.000,,,,22255000.000,,,,22814000.000,,,
DeferredTaxAssetsGrossNoncurrent,,,,,,,,,,0.000,0.000,0.000,,,,,,,,,,
DeferredTaxAssetsNet,,,,,,,,,,,,,,,4263000.000,,,,1732000.000,,,
DeferredTaxAssetsNetCurrent,,,,1039000.000,1239000.000,1848000.000,,3347000.000,3516000.000,4161000.000,3640000.000,4112000.000,0.000,0.000,0.000,0.000,0.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,1355000.000,,,,8699000.000,,,,13834000.000,,,,12901000.000,,,
