,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,162968000.000,166049000.000,201129000.000,216327000.000,215290000.000,232454000.000,198763000.000,232165000.000,267060000.000,264898000.000,194204000.000,177289000.000,192185000.000,199373000.000,194923000.000,203306000.000,183917000.000,166787000.000,152004000.000,52430000.000,41196000.000,32808000.000,35660000.000,32529000.000,56086000.000
AccruedLiabilitiesCurrent,304292000.000,279164000.000,301158000.000,279054000.000,272279000.000,226028000.000,273989000.000,271321000.000,266487000.000,268158000.000,305664000.000,278949000.000,258341000.000,248780000.000,296895000.000,259759000.000,225693000.000,209531000.000,229690000.000,80053000.000,79924000.000,64553000.000,75023000.000,69639000.000,65645000.000
AccumulatedAmortizationDeferredFinanceCosts,,,,-19560000.000,,,,25764000.000,,,,33387000.000,,,,17995000.000,,,,19454000.000,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1762139000.000,1812027000.000,1877881000.000,1943930000.000,1859572000.000,1931184000.000,1975352000.000,2015963000.000,2052776000.000,2111286000.000,2150978000.000,2217037000.000,2306831000.000,2272867000.000,2290294000.000,2336505000.000,2387068000.000,2408627000.000,1296040000.000,1324944000.000,1342807000.000,1364778000.000,1328385000.000,1340486000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2089000.000,8446000.000,-3655000.000,6059000.000,12587000.000,12328000.000,20585000.000,23909000.000,18466000.000,21259000.000,28770000.000,30078000.000,31396000.000,29993000.000,24363000.000,15865000.000,4461000.000,8249000.000,12160000.000,-1570000.000,-2975000.000,-3581000.000,-2708000.000,-1678000.000,-1129000.000
AdditionalPaidInCapital,3580778000.000,3635497000.000,3641147000.000,3645332000.000,3697828000.000,3701986000.000,3705515000.000,3710758000.000,3751992000.000,3757740000.000,3761857000.000,3769429000.000,3791542000.000,3729172000.000,3727561000.000,3715586000.000,3721241000.000,3746106000.000,3749162000.000,2820958000.000,2952701000.000,2979165000.000,3000972000.000,3021040000.000,3044043000.000
AllowanceForDoubtfulAccountsReceivableCurrent,12871000.000,11997000.000,12391000.000,11357000.000,11136000.000,7556000.000,8330000.000,15052000.000,13136000.000,9834000.000,10910000.000,8605000.000,5417000.000,5475000.000,5582000.000,4419000.000,4137000.000,3814000.000,5593000.000,3343000.000,1870000.000,2148000.000,1769000.000,1864000.000,1680000.000
Assets,4675031000.000,4666988000.000,4437109000.000,4360662000.000,4379296000.000,4303685000.000,4327282000.000,4254847000.000,4363052000.000,4369640000.000,4321731000.000,4227157000.000,4278936000.000,4663117000.000,4818758000.000,4857147000.000,4826538000.000,4781576000.000,4698918000.000,2706763000.000,2670840000.000,2611942000.000,2525419000.000,2414779000.000,2416745000.000
AssetsCurrent,1131181000.000,1160232000.000,1175255000.000,1123927000.000,1137574000.000,1231215000.000,1262749000.000,1237968000.000,1322087000.000,1359271000.000,1303249000.000,1221131000.000,1242962000.000,1264415000.000,1251134000.000,1265676000.000,1255980000.000,1195169000.000,1170586000.000,285303000.000,265702000.000,269446000.000,237831000.000,215685000.000,212211000.000
AssetsHeldForSaleCurrent,,,,,,13480000.000,,,,,,,,,,,,,,,,,,,
AssetsHeldForSaleLongLived,,,,,,294000.000,,,,,,,,,,,,,,,,,,,
AssetsNoncurrent,,3506756000.000,3261854000.000,3236735000.000,3241722000.000,3072470000.000,3064533000.000,3016879000.000,3040965000.000,3010369000.000,3018482000.000,3006026000.000,3035974000.000,3398702000.000,3567624000.000,3591471000.000,3570558000.000,3586407000.000,3528332000.000,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,13553000.000,4617000.000,4013000.000,,69093000.000,41181000.000,21746000.000,21291000.000,23290000.000,,21360000.000,20577000.000,19988000.000,19166000.000,18006000.000,453000.000,16903000.000,16259000.000,21620000.000,21065000.000,20593000.000,20963000.000,20997000.000,19818000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,4472000.000,4759000.000,4322000.000,4013000.000,3871000.000,40005000.000,31243000.000,21746000.000,20994000.000,23290000.000,102000.000,442000.000,358000.000,293000.000,189000.000,537000.000,453000.000,397000.000,263000.000,420000.000,376000.000,184000.000,379000.000,923000.000,254000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,8564000.000,8794000.000,295000.000,0.000,,29088000.000,9938000.000,,297000.000,,,20918000.000,20219000.000,19695000.000,,,,,,,,,,,
BillingsInExcessOfCost,120370000.000,97722000.000,84447000.000,83961000.000,76591000.000,117758000.000,126413000.000,164251000.000,142141000.000,103175000.000,101760000.000,87925000.000,57053000.000,70148000.000,67759000.000,76277000.000,90237000.000,61010000.000,41355000.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,37785000.000,35097000.000,29631000.000,22039000.000,23559000.000,21379000.000,22071000.000,34601000.000,33198000.000,36941000.000,37064000.000,35665000.000,61490000.000,53903000.000,33789000.000,39739000.000,52011000.000,23325000.000,32516000.000,1563000.000,4791000.000,27833000.000,5363000.000,3134000.000,10807000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
