,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AccountsPayableCurrent,6450000.000,18450000.000,15417000.000,14893000.000
AccountsReceivableNetCurrent,34145000.000,45009000.000,44498000.000,51136000.000
AccruedEmployeeBenefitsCurrentAndNoncurrent,,,,2047000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,254906000.000,260371000.000,266064000.000,268513000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-2782000.000,-2771000.000,-3451000.000,-2587000.000
AdditionalPaidInCapital,,244051000.000,243631000.000,247014000.000
AllowanceForDoubtfulAccountsReceivable,,,,847000.000
AllowanceForDoubtfulAccountsReceivableCurrent,833000.000,,,847000.000
Assets,230945000.000,375964000.000,361194000.000,359456000.000
AssetsCurrent,43964000.000,100187000.000,88409000.000,92957000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,162000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,57000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,0.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,30000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,38000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,37000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,0.000
Cash,,41238000.000,23075000.000,29036000.000
CashAndCashEquivalentsAtCarryingValue,0.000,41238000.000,23075000.000,29036000.000
CommitmentsAndContingencies,,,,0.000
CommonStockParOrStatedValuePerShare,,0.010,0.010,0.010
CommonStockSharesAuthorized,,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,,24407533.000,24407533.000,24407533.000
CommonStockSharesOutstanding,,24407533.000,24407533.000,24407533.000
CommonStockValue,,244000.000,244000.000,
CommonStockValueOutstanding,,,,244000.000
DeferredIncomeTaxLiabilities,,,,18178000.000
DeferredIncomeTaxesAndOtherTaxLiabilitiesNoncurrent,,,,16953000.000
DeferredRevenueCurrent,,,,33443000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,896000.000
DeferredTaxAssetsLiabilitiesNetCurrent,,,2318000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,,2963000.000
DeferredTaxAssetsOther,,,,1291000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,5039000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,595000.000
DeferredTaxAssetsValuationAllowance,,,,1738000.000
DeferredTaxLiabilities,,,,16953000.000
DeferredTaxLiabilitiesNoncurrent,,13603000.000,16985000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,25999000.000
DefinedBenefitPlanAccumulatedBenefitObligation,,,,12945000.000
DefinedBenefitPlanBenefitObligation,,,,12945000.000
DefinedBenefitPlanFairValueOfPlanAssets,,,,0.000
DefinedBenefitPlanFundedStatusOfPlan,,,,-12945000.000
EmployeeRelatedLiabilitiesCurrent,12478000.000,20333000.000,22358000.000,21364000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,4353000.000,3984000.000,3585000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,10232000.000,10354000.000,10594000.000,10770000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,700000.000,8051000.000,8051000.000,8091000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,300000.000,684000.000,684000.000,690000.000
FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,300000.000,422000.000,182000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,100000.000,517000.000,517000.000,516000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,100000.000,532000.000,532000.000,534000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,200000.000,593000.000,593000.000,595000.000
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,200000.000,593000.000,593000.000,595000.000
FiniteLivedIntangibleAssetsGross,12146000.000,21746000.000,21746000.000,21791000.000
FiniteLivedIntangibleAssetsNet,1914000.000,11392000.000,11152000.000,11021000.000
Goodwill,,9030000.000,9030000.000,9157000.000
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,15000.000
InventoryNet,5831000.000,7873000.000,7697000.000,6764000.000
Liabilities,64156000.000,129662000.000,117980000.000,109757000.000
LiabilitiesAndStockholdersEquity,230945000.000,375964000.000,361194000.000,359456000.000
LiabilitiesCurrent,46903000.000,94445000.000,77692000.000,76375000.000
LiabilitiesNoncurrent,17253000.000,,,
MinorityInterest,2454000.000,2454000.000,2454000.000,2356000.000
MultiemployerPlansWithdrawalObligation,4100000.000,0.000,0.000,0.000
OperatingLeasesFutureMinimumPaymentsDue,,,,2765000.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,1697000.000
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,,0.000
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,11000.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,371000.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,686000.000
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,0.000
OtherAssetsNoncurrent,2034000.000,2698000.000,4113000.000,3980000.000
OtherLiabilitiesCurrent,7456000.000,22847000.000,6698000.000,6675000.000
OtherLiabilitiesNoncurrent,6651000.000,1962000.000,4561000.000,2777000.000
PensionAndOtherPostretirementAndPostemploymentBenefitPlansLiabilitiesNoncurrent,3216000.000,15559000.000,14674000.000,11605000.000
PensionAndOtherPostretirementDefinedBenefitPlansCurrentLiabilities,,,,1340000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesCurrentAndNoncurrent,,,,12945000.000
PensionAndOtherPostretirementDefinedBenefitPlansLiabilitiesNoncurrent,,,,11605000.000
PreferredStockParOrStatedValuePerShare,,0.010,0.010,0.010
PreferredStockSharesAuthorized,,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,0.000,0.000,0.000
PreferredStockSharesOutstanding,,0.000,0.000,0.000
PreferredStockValue,,0.000,0.000,
PreferredStockValueOutstanding,,,,0.000
PrepaidExpenseAndOtherAssetsCurrent,3988000.000,6067000.000,10821000.000,6021000.000
PropertyPlantAndEquipmentGross,437939000.000,513028000.000,514554000.000,510854000.000
PropertyPlantAndEquipmentNet,183033000.000,252657000.000,248490000.000,242341000.000
RestructuringReserve,,1968000.000,964000.000,1485000.000
RetainedEarningsAccumulatedDeficit,,2324000.000,336000.000,2672000.000
SelfInsuranceReserve,9100000.000,,,8855000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,,,,559000.000
SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleAmountOfUnrecordedBenefit,,28000.000,,
StockholdersEquity,164335000.000,243848000.000,240760000.000,247343000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,166789000.000,246302000.000,243214000.000,249699000.000
UnrecognizedTaxBenefits,,18000.000,,32000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,,10000.000,,
UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,,18000.000,,17000.000
