,2011-10-31,2012-01-31
AccountsPayableAndAccruedLiabilitiesCurrent,8024.000,4505.000
AccountsPayableRelatedPartiesCurrent,17056.000,28046.000
AdditionalPaidInCapital,,40356.000
AdditionalPaidInCapitalCommonStock,40356.000,
Assets,1633.000,270.000
AssetsCurrent,1633.000,
CashAndCashEquivalentsAtCarryingValue,1633.000,270.000
CommonStockParOrStatedValuePerShare,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000
CommonStockSharesIssued,62054600.000,62054600.000
CommonStockSharesOutstanding,62054600.000,62054600.000
CommonStockValue,620.000,620.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,64423.000,73257.000
LiabilitiesAndStockholdersEquity,1633.000,270.000
LiabilitiesCurrent,25080.000,32551.000
PreferredStockParOrStatedValuePerShare,0.000,0.000
PreferredStockSharesAuthorized,100000000.000,100000000.000
PreferredStockSharesIssued,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000
StockholdersEquity,-23447.000,-32281.000
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,62054600.000,
