,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-6196000.000,-6981000.000,-6696000.000,-9103000.000,-13643000.000,-9828000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,,37000.000,50000.000,100000.000
AmortizationOfFinancingCosts,76000.000,59000.000,77000.000,,,
AmortizationOfIntangibleAssets,,400000.000,400000.000,400000.000,500000.000,500000.000
AmortizationOfValueOfBusinessAcquiredVOBA,,,,,25500000.000,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,452450.000,12500.000,312500.000,500000.000,300000.000
AssumedPremiumsEarned,,,52494000.000,58414000.000,144554000.000,98267000.000
AssumedPremiumsEarnedPropertyAndCasualty,,60393000.000,,,,
AssumedPremiumsWritten,,42266000.000,58350000.000,61275000.000,132048000.000,97799000.000
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,,1.910,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,46864000.000,
BusinessAcquisitionsProFormaRevenue,,,,,538778000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,55972000.000,-71400000.000,1032000.000,-46669000.000,8214000.000,8073000.000
CashDivestedFromDeconsolidation,,,679000.000,,,1269000.000
CededPremiumsEarned,,,19485000.000,18547000.000,92852000.000,96552000.000
CededPremiumsEarnedPropertyAndCasualty,,25118000.000,,,,
CededPremiumsWritten,,24506000.000,18739000.000,18072000.000,88989000.000,94905000.000
ComprehensiveIncomeNetOfTax,-56665000.000,47933000.000,62368000.000,32212000.000,22163000.000,45172000.000
CurrentFederalTaxExpenseBenefit,,-3765000.000,859000.000,2787000.000,-1785000.000,147000.000
CurrentForeignTaxExpenseBenefit,,-628000.000,163000.000,129000.000,263000.000,330000.000
CurrentIncomeTaxExpenseBenefit,,-4393000.000,1022000.000,9166000.000,-1522000.000,477000.000
DecreaseInRestrictedCash,,,,,113696000.000,
DeferredFederalIncomeTaxExpenseBenefit,,-1463000.000,-3000.000,-828000.000,-7201000.000,-2727000.000
DeferredIncomeTaxExpenseBenefit,-525000.000,-1463000.000,-3000.000,-828000.000,-7201000.000,-2727000.000
DeferredPolicyAcquisitionCostAmortizationExpense,,48900000.000,53800000.000,57100000.000,86200000.000,114300000.000
DefinedContributionPlanCostRecognized,,1100000.000,1200000.000,1200000.000,2000000.000,1900000.000
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,1.000,1.000,1.000,1.000
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,0.060,,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,0.060,0.060,0.060,0.060
DepreciationAndAmortization,2224000.000,1880000.000,832000.000,3466000.000,5284000.000,6312000.000
DirectPremiumsEarned,,,215713000.000,228652000.000,452441000.000,466750000.000
DirectPremiumsEarnedPropertyAndCasualty,,203587000.000,,,,
DirectPremiumsWritten,,201787000.000,232373000.000,229978000.000,458185000.000,468046000.000
EarlyRepaymentOfSubordinatedDebt,,,30929000.000,,,
EarningsPerShareBasic,-1.310,1.300,2.460,2.500,1.710,2.890
EarningsPerShareDiluted,-1.310,1.300,2.450,2.480,1.690,2.840
EffectiveIncomeTaxRateContinuingOperations,,-0.203,0.016,0.117,-0.266,-0.047
EffectiveIncomeTaxRateReconciliationDeductionsDividends,,,-0.018,-0.019,0.024,0.013
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,0.003,0.006,-0.033,0.005
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,-132000.000,,,37000.000,10000.000,127000.000
ForeignCurrencyTransactionGainLossRealized,,-700000.000,300000.000,500000.000,400000.000,-700000.000
GainLossOnSaleOfSecuritiesNet,28101000.000,12128000.000,28651000.000,,,
GainOrLossOnSaleOfStockInSubsidiary,,,5166000.000,,,6857000.000
GoodwillAcquiredDuringPeriod,,,,,1701000.000,0.000
GoodwillImpairmentLoss,,,,0.000,0.000,0.000
ImpairmentOfIntangibleAssetsFinitelived,,,,0.000,0.000,0.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,0.000,0.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-37588000.000,28901000.000,62709000.000,71194000.000,32746000.000,47618000.000
IncomeLossFromEquityMethodInvestments,,,,,2533000.000,5190000.000
IncomeTaxExpenseBenefit,2093000.000,-5856000.000,1019000.000,8338000.000,-8723000.000,-2250000.000
IncomeTaxReconciliationDeductionsDividends,,,1135000.000,1340000.000,784000.000,617000.000
