,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31
AccountsPayable,123297.000,138672.000,6350.000,4901.000,
AccountsReceivableNet,61121.000,73761.000,97402.000,166577.000,
AccruedLiabilitiesCurrent,326480.000,363684.000,271813.000,304239.000,
AdditionalPaidInCapital,6933117.000,6933117.000,6933117.000,7141804.000,6943116.000
Assets,179112.000,168320.000,340919.000,340332.000,53518.000
AssetsCurrent,151893.000,143820.000,340919.000,340332.000,53518.000
AssetsHeldForSaleAtCarryingValue,,,,21550.000,
AssetsHeldForSaleCurrent,,,27532.000,21550.000,
CashAndCashEquivalentsAtCarryingValue,72829.000,56186.000,198296.000,138937.000,53518.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,125000000.000,125000000.000,125000000.000,125000000.000,125000000.000
CommonStockSharesIssued,53756553.000,53756553.000,53756553.000,53756553.000,53756553.000
CommonStockSharesOutstanding,53756553.000,53756553.000,53756553.000,53756553.000,53756553.000
CommonStockValue,5376.000,5376.000,5376.000,5376.000,5376.000
DeferredCreditsAndOtherLiabilitiesCurrent,130585.000,125291.000,,,
DeferredRevenue,34333.000,31908.000,,,
DeferredRevenueAndCreditsCurrent,12772.000,14932.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefits,,,,,1963000.000
DerivativeLiabilities,,,0.000,,0.000
DerivativeLiabilitiesCurrent,449894.000,274003.000,,,
Liabilities,2201140.000,2155253.000,1804427.000,1773120.000,0.000
LiabilitiesAndStockholdersEquity,179112.000,168320.000,340919.000,340332.000,53518.000
LiabilitiesCurrent,2070555.000,2029962.000,1804427.000,1773120.000,
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperation,,,,,0.000
LongTermDebt,,,,,906682.000
OperatingLossCarryforwards,,,,,15100000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000
PrepaidExpense,17943.000,13873.000,17689.000,13268.000,
PropertyPlantAndEquipmentNet,18512.000,15793.000,,,
RetainedEarningsAccumulatedDeficit,-8960521.000,-8925426.000,-8402001.000,-8579968.000,-6894974.000
SecurityDeposit,8707.000,8707.000,,,
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-2022028.000,-1986933.000,-1463508.000,-1432788.000,53518.000
