,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AllocatedShareBasedCompensationExpense,,,16952000.000,,14043000.000,6539000.000,2172000.000,-1478000.000,17788000.000,3369000.000,194000.000,2893000.000,-4205000.000,2575000.000,6962000.000,-1393000.000,-2769000.000,,,,
AmortizationOfDeferredLeasingFees,,,,,,,,,,,,,,,,,,,,,1685000.000
AmortizationOfFinancingCosts,,,,,1891000.000,1907000.000,1910000.000,1190000.000,1455000.000,3100000.000,5160000.000,4059000.000,5277000.000,,,,5581000.000,,,,876000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000,,1314.000,,8078359.000,1797.000,,,0.000,8246990.000,8293757.000,-8204047.000,8396463.000,8542361.000,8777374.000,-17073764.000,9107588.000,9021827.000,1549380.000,-10239691.000,7113391.000
AssetRetirementObligationAccretionExpense,9688000.000,,,,7652000.000,,,,7326000.000,,,,12819000.000,,,,14784000.000,,,,19437000.000
AssetRetirementObligationCashPaidToSettle,,,,,10136000.000,14673000.000,4761000.000,12369000.000,18063000.000,15975000.000,12231000.000,11122000.000,14907000.000,,,,40631000.000,,,,16953000.000
AssetRetirementObligationLiabilitiesIncurred,593000.000,,,,3550000.000,,,,14151000.000,,,,5372000.000,,,,5234000.000,,,,8798000.000
AssetRetirementObligationLiabilitiesSettled,586000.000,,,,10136000.000,,,,18063000.000,,,,14907000.000,,,,40631000.000,,,,16953000.000
AssetRetirementObligationRevisionOfEstimate,,,,,,,,,,,,,,,,,,,,,-8540000.000
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,,,12792000.000,,,,
CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortization,,,,,,,,,353100000.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-9939000.000,60928000.000,6128000.000,31563000.000,-68322000.000,-7870000.000,-10666000.000,-30229000.000,17362000.000,340466000.000,-54126000.000,-157896000.000,-26306000.000,,,,-265387000.000,,,,12455000.000
CommonStockDividendsPerShareCashPaid,,,,,,,,,0.120,0.120,,,,0.120,0.010,,,,,,
ComprehensiveIncomeNetOfTax,,65769000.000,51495000.000,,-13173000.000,35247000.000,34472000.000,74484000.000,23431000.000,-805000.000,6954000.000,-17496000.000,29350000.000,-280031000.000,-608083000.000,,,,,,
CostsAndExpenses,182800000.000,202592000.000,209191000.000,225536000.000,213576000.000,226982000.000,203904000.000,202578000.000,225161000.000,235314000.000,220382000.000,269457000.000,352092000.000,672683000.000,1094647000.000,1996921000.000,1176023000.000,1697763000.000,534151000.000,316015000.000,236348000.000
DebtInstrumentRedemptionPricePercentage,,,,,,,,,,,,,,,,,0.350,,,,0.350
DebtIssuanceCosts,,,,,,,,,-8720000.000,-10203000.000,-276000.000,-14262000.000,-2250000.000,,,,,,,,
DebtorReorganizationItemsLegalAndAdvisoryProfessionalFees,,,,,,,,,,,,,,,,,,,,,32633000.000
DeferredIncomeTaxExpenseBenefit,8725000.000,12547000.000,8764000.000,8760000.000,10789000.000,22025000.000,25625000.000,15322000.000,22480000.000,10392000.000,14325000.000,6251000.000,-7169000.000,,,,,,,,
DeferredRevenueRevenueRecognized,,,,,,,,,,,,,,1200000.000,,,,,,,
DefinedContributionPlanCostRecognized,,,1311000.000,,2032000.000,1522000.000,1106000.000,1459000.000,1956000.000,2022000.000,2047000.000,2203000.000,1957000.000,,,,,,,,
DepreciationDepletionAndAmortization,84803000.000,87568000.000,88448000.000,106644000.000,84795000.000,105856000.000,88727000.000,96846000.000,100216000.000,103513000.000,99899000.000,119691000.000,161266000.000,177333000.000,190174000.000,176748000.000,124024000.000,121567000.000,53847000.000,40078000.000,31573000.000
DerivativeCashReceivedOnHedge,,,,,,,,,,,7020000.000,,1485000.000,-46247000.000,-55574000.000,181385000.000,18742000.000,22828000.000,17511000.000,,
DerivativeGainLossOnDerivativeNet,,,,,,,,,2357000.000,-1993000.000,185000.000,1244000.000,5938000.000,,,,55430000.000,28302000.000,6774000.000,0.000,
DerivativeInstrumentsGainLossReclassificationFromAccumulatedOCIToIncomeEstimatedNetAmountToBeTransferred,43400000.000,,,,23900000.000,,,,6700000.000,,,,,,,,,,,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,-7018000.000,-4657000.000,,-4776000.000,-5432000.000,2354000.000,1214000.000,-1292000.000,-33296000.000,-39632000.000,,,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,,,,360000.000,-816000.000,,1562000.000,6112000.000,-268000.000,-1067000.000,-3749000.000,-942000.000,3060000.000,103985000.000,,,50588000.000,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,3400000.000,,,,5347000.000,8671000.000,5318000.000,,,,,,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,,6085000.000,5964000.000,,19708000.000,11300000.000,338000.000,15681000.000,-35753000.000,-93848000.000,23766000.000,,,,,,
DerivativeInstrumentsLossRecognizedInIncome,,,,,,-9909000.000,-3424000.000,,,,,,,,,,,,,,
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,200000.000,,,,,,,,,,,,,,,,,,,,
DerivativeLossOnDerivative,,,,,,,,,-1043000.000,-2051000.000,,,,,,,,,,,
DerivativeNetHedgeIneffectivenessGainLoss,,,,,,,,,,,,,,,1128000.000,,,,,,
DividendsPreferredStock,3706000.000,3706000.000,2739000.000,2877000.000,2876000.000,2874000.000,2873000.000,2873000.000,2873000.000,2872000.000,2872000.000,2872000.000,2872000.000,2870000.000,2862000.000,2864000.000,2854000.000,2810000.000,2378000.000,352000.000,
DividendsPreferredStockStock,,,,,,,,,,,,,,,,,,,,,2400000.000
EarningsPerShareBasic,0.820,1.220,1.060,1.000,0.190,0.480,0.470,0.760,0.530,0.100,0.060,-0.050,-0.100,-4.010,-6.220,-15.640,-6.080,,1.650,,
EarningsPerShareBasicAndDiluted,,,,,,,,,,,,,,,,,,-13.810,,,-1.340
EarningsPerShareDiluted,0.760,1.110,1.040,0.940,0.190,0.470,0.460,0.740,0.510,0.100,0.060,-0.030,-0.100,-4.010,-6.220,-15.640,-6.080,,1.550,,
EffectiveIncomeTaxRateContinuingOperations,0.115,,,,0.370,,,,0.370,,,,0.520,-0.022,-0.365,,0.000,0.000,,,0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.350,,,,0.350,,,,0.350,,,,0.350,,,,
FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,,,,,,,,,,,,,-6069000.000,-732000.000,266000.000,,-32000.000,,,,
