,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,5000000.000,,,,6000000.000
AllocatedShareBasedCompensationExpense,,8000000.000,5000000.000,5000000.000,6000000.000,4000000.000,6000000.000
AmortizationOfFinancingCostsAndDiscounts,,,8000000.000,,,,3000000.000
AmortizationOfIntangibleAssets,,,1000000.000,1000000.000,,,
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,,0.000,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,8401821.000,8701474.000,7356050.000,7224473.000,-17461498.000,169118.000
AssetImpairmentCharges,,45000000.000,,63000000.000,46000000.000,,
BasicEarningsPerShareProForma,-0.100,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,3000000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,69000000.000,,,,-4000000.000
CommonStockDividendsPerShareCashPaid,,0.030,0.028,0.030,0.030,0.032,0.030
ComprehensiveIncomeNetOfTax,-49000000.000,-62000000.000,62000000.000,-22000000.000,210000000.000,-284000000.000,239000000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,0.000,0.000,0.000,0.000,0.000,0.000,1000000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-49000000.000,-62000000.000,62000000.000,-22000000.000,210000000.000,-284000000.000,240000000.000
CostOfGoodsSold,1282000000.000,1222000000.000,1095000000.000,1116000000.000,1056000000.000,1023000000.000,1079000000.000
CostsAndExpenses,245000000.000,384000000.000,173000000.000,258000000.000,227000000.000,,
DeferredIncomeTaxesAndTaxCredits,,,10000000.000,,,,5000000.000
Depreciation,66000000.000,69000000.000,65000000.000,73000000.000,72000000.000,71000000.000,70000000.000
DepreciationDepletionAndAmortization,67000000.000,70000000.000,66000000.000,73000000.000,73000000.000,72000000.000,71000000.000
DerivativeLossOnDerivative,,,1000000.000,,,,
DilutedEarningsPerShareProForma,-0.100,,,,,,
DividendsCash,,,5000000.000,,,,5000000.000
EarningsPerShareBasic,,-0.160,0.280,-0.100,1.120,-1.260,0.820
EarningsPerShareBasicAndDiluted,-0.100,,,,,,
EarningsPerShareDiluted,,-0.160,0.280,-0.100,1.110,-1.250,0.790
EffectOfExchangeRateOnCashAndCashEquivalents,,,-1000000.000,,,,7000000.000
EffectiveIncomeTaxRateContinuingOperations,,,0.270,0.560,0.130,0.676,0.130
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,3000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,,,,,10000000.000
EnvironmentalRemediationExpense,,,,,,,9000000.000
ForeignCurrencyTransactionGainLossBeforeTax,-4000000.000,-22000000.000,,,,,
GainLossOnDispositionOfAssets1,0.000,0.000,89000000.000,-1000000.000,169000000.000,-3000000.000,16000000.000
GainsLossesOnExtinguishmentOfDebt,,,,1000000.000,,,
GoodwillImpairmentLoss,,25000000.000,,,0.000,,
GrossProfit,226000000.000,264000000.000,202000000.000,267000000.000,342000000.000,299000000.000,358000000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-18000000.000,-107000000.000,70000000.000,-41000000.000,234000000.000,-274000000.000,173000000.000
IncomeLossFromEquityMethodInvestments,8000000.000,7000000.000,5000000.000,4000000.000,9000000.000,11000000.000,7000000.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,5000000.000,,,,7000000.000
IncomeLossFromSubsidiariesBeforeTax,,,0.000,0.000,0.000,,0.000
IncomeTaxExpenseBenefit,0.000,-78000000.000,19000000.000,-23000000.000,30000000.000,-44000000.000,22000000.000
