,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,83081.000,,,,303932.000,,,
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,28473750.000,,,,28473750.000,,,
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,,,,,,6600000.000,-7800000.000,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,6600000.000,-7800000.000,
BusinessAcquisitionsProFormaRevenue,,,,,,,,864500000.000,794800000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-187081.000,,,,-9813.000,,,
DefinedContributionPlanEmployerMatchingContributionPercent,,,,,,,,,0.040,
DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,,,,,,,,,1.000,
EarningsPerShareBasic,,,,,,,,,-0.110,-0.010
EarningsPerShareBasicAndDiluted,-0.010,-0.040,-0.010,0.000,0.000,-0.010,-0.100,,,
EarningsPerShareDiluted,,,,,,,,,-0.110,-0.010
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.350,,,,0.350,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,,,,,,,,10600000.000,
GoodwillForeignCurrencyTranslationGainLoss,,,,,,,,,-5600000.000,
GoodwillPeriodIncreaseDecrease,,,,,,,,,-2100000.000,
IncomeTaxesPaid,,,139612.000,,,,68401.000,,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,14.000,,,,71966.000,,,
IncreaseDecreaseInAccruedLiabilities,,,123550.000,,,,1232602.000,,,
IncreaseDecreaseInInterestPayableNet,,,,,,,9070.000,,,
IncreaseDecreaseInPrepaidExpense,,,5199.000,,,,10016.000,,,
IncreaseDecreaseInPropertyAndOtherTaxesPayable,,,-95722.000,,,,-23294.000,,,
IncreaseDecreaseInRestrictedCashAndInvestments,,,500250000.000,,,,500250000.000,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,,,0.000,0.000
InterestExpenseDebt,,,,,,,32.000,,,
InterestExpenseRelatedParty,,,,3082.000,3781.000,,9070.000,,,
InvestmentIncomeInterest,,26830.000,83095.000,100353.000,97743.000,162609.000,375898.000,,,
NetCashProvidedByUsedInFinancingActivities,,,,,,,660000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,660000.000,,,
NetCashProvidedByUsedInOperatingActivities,,,-187081.000,,,,-669813.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-187081.000,,,,-669813.000,,,
NetIncomeLoss,,,-126615.000,,,,1502309.000,,,
NetIncomeLossAvailableToCommonStockholdersBasic,-98057.000,-609687.000,-126615.000,-35265.000,-29051.000,-141681.000,-1502309.000,,-8300000.000,-1100000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,,,,,,-8300000.000,-1100000.000
OperatingCostsAndExpenses,49727.000,591147.000,165820.000,86426.000,,,,,,
OperatingIncomeLoss,,-636517.000,-209710.000,-135618.000,-126794.000,-304290.000,-1878207.000,,,
OperatingLeasesRentExpenseNet,,,,,,,,,6400000.000,6700000.000
OtherCostAndExpenseOperating,,,,,78013.000,,1823998.000,,,
PaymentsOfStockIssuanceCosts,,,9204600.000,,,,,,,
ProceedsFromConvertibleDebt,,,,,,,425000.000,,,
ProceedsFromIssuanceInitialPublicOffering,,,500250000.000,,,,500250000.000,,,
ProceedsFromIssuanceOfOtherLongTermDebt,,,,,,,32.000,,,
ProceedsFromIssuanceOfWarrants,,,11200000.000,,,,11200000.000,,,
Revenues,,,,,,,0.000,,,
SalesRevenueNet,,,,,,,0.000,,,
StockIssuedDuringPeriodValueConversionOfUnits,,,126620.000,,,,1502310.000,,,
TaxesExcludingIncomeAndExciseTaxes,48330.000,45370.000,43890.000,46110.000,45000.000,45000.000,45107.000,,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,,,76746168.000,76746168.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,14332023.000,14742594.000,14834975.000,14847535.000,14851054.000,-29686641.000,14869747.000,,,
WeightedAverageNumberOfSharesOutstandingBasic,,,,,,,,,76746168.000,76746168.000
