,2015-09-30,2016-03-31,2016-06-30,2016-09-30
AdvertisingRevenueCost,10000.000,10000.000,10000.000,10000.000
AllocatedShareBasedCompensationExpense,0.000,0.000,,
BusinessExitCosts1,,-23000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-75000.000,,
ComprehensiveIncomeNetOfTax,-839000.000,-351000.000,-505000.000,-206000.000
CostOfGoodsAndServicesSold,490000.000,578000.000,,
CostOfServices,,,507000.000,1434000.000
DepreciationDepletionAndAmortization,,206000.000,300000.000,300000.000
EarningsPerShareBasicAndDiluted,-0.110,-0.060,-0.090,-0.040
GeneralAndAdministrativeExpense,358000.000,240000.000,196000.000,203000.000
GrossProfit,621000.000,424000.000,329000.000,451000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-502000.000,-206000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-633000.000,-339000.000,,
IncomeTaxExpenseBenefit,0.000,16000.000,,
IncreaseDecreaseInAccountsPayableTrade,,-6000.000,,
IncreaseDecreaseInAccountsReceivable,,-246000.000,,
IncreaseDecreaseInAccruedLiabilities,,-62000.000,,
IncreaseDecreaseInDeferredRevenueAndCustomerAdvancesAndDeposits,,-1000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,184000.000,,
InterestExpense,17000.000,16000.000,10000.000,16000.000
InterestPaid,,16000.000,,
InvestmentIncomeInterest,0.000,,,
NetCashProvidedByUsedInFinancingActivities,,200000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,200000.000,,
NetCashProvidedByUsedInInvestingActivities,,-97000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-97000.000,,
NetCashProvidedByUsedInOperatingActivities,,-178000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-178000.000,,
NetIncomeLoss,-633000.000,-355000.000,-502000.000,-206000.000
OperatingExpenses,1237000.000,760000.000,818000.000,642000.000
OperatingIncomeLoss,-616000.000,-336000.000,-489000.000,-191000.000
OperatingLeasesRentExpenseNet,30000.000,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-206000.000,4000.000,-3000.000,
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-206000.000,4000.000,,
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,0.000,,,
OtherNonoperatingIncomeExpense,0.000,13000.000,-3000.000,1000.000
PaymentsToAcquireProductiveAssets,,97000.000,,
ProceedsFromIssuanceOfLongTermDebt,,200000.000,,
ResearchAndDevelopmentExpense,598000.000,348000.000,509000.000,343000.000
RestructuringCharges,19000.000,9000.000,,
Revenues,1111000.000,1002000.000,,
SalesRevenueNet,1111000.000,1002000.000,,
SalesRevenueServicesNet,,,836000.000,1885000.000
SellingAndMarketingExpense,262000.000,163000.000,113000.000,96000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExpirationsInPeriod,0.000,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,0.000,0.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,0.000,0.000,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,0.000,0.000,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,0.000,0.000,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,0.000,3.900,,
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,0.000,0.000,,
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedInPeriodFairValue1,,0.000,,
StockIssuedDuringPeriodSharesStockOptionsExercised,0.000,0.000,,
TreasuryStockAcquiredAverageCostPerShare,,1.780,,
TreasuryStockSharesAcquired,,98000.000,,
TreasuryStockValueAcquiredCostMethod,,174440000.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,5722.000,5722.000
WeightedAverageNumberOfSharesOutstandingBasic,5722.000,5722.000,,
