,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,13530000.000,12642000.000,16699000.000,17042000.000,12375000.000,14486000.000,43892000.000,39613000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,5874000.000,5464000.000,13311000.000,15607000.000,11689000.000,11506000.000,13480000.000,8593000.000
AccountsReceivableNetCurrent,24039000.000,30541000.000,20381000.000,25216000.000,30337000.000,21986000.000,40635000.000,44638000.000
AccruedLiabilitiesCurrent,20091000.000,21682000.000,6047000.000,7551000.000,8513000.000,11839000.000,29160000.000,22320000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,154000.000,701000.000,1233000.000,1935000.000,2723000.000,3647000.000,5236000.000,7017000.000
AdditionalPaidInCapital,330833000.000,335269000.000,342063000.000,357047000.000,361895000.000,397603000.000,555250000.000,621187000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,0.000,
Assets,1039837000.000,1056181000.000,1015514000.000,856463000.000,852801000.000,851280000.000,1199839000.000,1154446000.000
AssetsCurrent,251640000.000,246221000.000,184463000.000,167566000.000,170557000.000,191429000.000,264966000.000,217538000.000
CapitalizedSoftwareDevelopmentCostsForSoftwareSoldToCustomers,100000.000,100000.000,,,,,,
CashAndCashEquivalentsAtCarryingValue,219367000.000,208157000.000,145726000.000,111292000.000,105138000.000,109777000.000,134563000.000,104295000.000
DeferredIncomeTaxLiabilities,29700000.000,29600000.000,50029000.000,,,,62513000.000,
DeferredRevenueCurrent,27091000.000,33466000.000,14835000.000,18329000.000,18848000.000,17717000.000,20481000.000,25513000.000
DeferredTaxAssetsGross,,,48685000.000,,,,68043000.000,
DeferredTaxAssetsLiabilitiesNetCurrent,658000.000,658000.000,,,,,,
DeferredTaxAssetsNet,,,28711000.000,,,,41667000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,39717000.000,,,,60076000.000,
DeferredTaxAssetsOther,,,521000.000,,,,509000.000,
DeferredTaxAssetsValuationAllowance,,,19974000.000,,,,26376000.000,
DeferredTaxLiabilities,,,21318000.000,,,,20846000.000,
DeferredTaxLiabilitiesInvestments,,,50029000.000,,,,62513000.000,
DeferredTaxLiabilitiesNoncurrent,30327000.000,30224000.000,21318000.000,20329000.000,19958000.000,18097000.000,20846000.000,18470000.000
DueFromRelatedPartiesCurrent,12165000.000,4468000.000,10185000.000,7164000.000,10717000.000,5768000.000,8258000.000,6155000.000
DueToRelatedPartiesCurrent,2025000.000,883000.000,828000.000,982000.000,1131000.000,629000.000,3211000.000,2107000.000
EmployeeRelatedLiabilitiesCurrent,,,21925000.000,9623000.000,16991000.000,21287000.000,38408000.000,16993000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,42456000.000,,,,30919000.000,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,4558000.000,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,37898000.000,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,,,,,7766000.000,7766000.000,8300000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,830000.000,3339000.000,5848000.000,8428000.000,11058000.000,13711000.000,18400000.000,23157000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,,,164722000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,10000000.000,10000000.000,10000000.000,,,,19027000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,10000000.000,10000000.000,10000000.000,,,,18086000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,10000000.000,10000000.000,10000000.000,,,,19052000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,10000000.000,10000000.000,10000000.000,,,,19065000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,10000000.000,10000000.000,10000000.000,,,,18971000.000,
FiniteLivedIntangibleAssetsGross,169000000.000,169000000.000,169000000.000,176500000.000,176500000.000,176500000.000,277323000.000,277323000.000
FiniteLivedIntangibleAssetsNet,168170000.000,165661000.000,163152000.000,168072000.000,165442000.000,162789000.000,258923000.000,254166000.000
Goodwill,608903000.000,608903000.000,,459703000.000,459703000.000,459703000.000,626569000.000,627204000.000
HeldToMaturitySecurities,,24071000.000,54063000.000,,,,44341000.000,33684000.000
HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,,75000.000,225000.000,,,,197000.000,64000.000
HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,,20000.000,261000.000,,,,35000.000,30000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,46200000.000,8800000.000,,,
HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,22105000.000,44576000.000,,,,0.000,0.000
HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsNetCarryingAmount,,22048000.000,44618000.000,,,,0.000,0.000
HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearFairValue,,2021000.000,9451000.000,,,,44503000.000,33718000.000
HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearNetCarryingAmount,,2023000.000,9445000.000,,,,44341000.000,33684000.000
HeldToMaturitySecuritiesFairValue,,24126000.000,54027000.000,,,,44503000.000,33718000.000
IntangibleAssetsNetExcludingGoodwill,168170000.000,165661000.000,163152000.000,168072000.000,165442000.000,162789000.000,258923000.000,254166000.000
InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,0.000,0.000,0.000,,2986000.000,2538000.000,2159000.000,1636000.000
LettersOfCreditOutstandingAmount,2000000.000,,,,,,,
Liabilities,91133000.000,120129000.000,80935000.000,80801000.000,84657000.000,91423000.000,287725000.000,257706000.000
