,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,,,,,,,,,,-12.000,,,,-18.000,,
CashPeriodIncreaseDecrease,,,-1550.000,,,,-28.000,,,,-1.000,,,,,,,,,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.000,0.004,-0.024,-0.000,-0.000,-0.000,-0.010,-0.000,-0.000,-0.000,-0.010,-0.000,-0.000,-0.000,0.000,0.000,-0.000,-0.000
ForeignCurrencyTransactionGainLossBeforeTax,,,,,,,,,,,,,,,,,,,248.000,,
ForeignCurrencyTransactionGainLossRealized,-61.000,-204.000,-193.000,,,,-193.000,0.000,,,0.000,14.000,-3497.000,,,,,,,,
GeneralAndAdministrativeExpense,4500.000,4500.000,4500.000,4500.000,4500.000,0.000,4500.000,0.000,,,0.000,0.000,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,19847.000,,,,13727.000,,,,-9167.000,,,,-578.000,,,,-14801.000,,
IncreaseDecreaseInDueToRelatedParties,,,,,,,,,,,0.000,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,,,,,,,,,5000.000,,
InterestExpense,2360.000,2532.000,3361.000,3681.000,3824.000,4312.000,3361.000,4617.000,4820.000,2329.000,4072.000,4479.000,12.000,17.000,,-6.000,17.000,,18.000,18.000,18.000
InterestExpenseDebt,,,3321.000,,,,4427.000,,,,,,,,,,,,,,
InterestExpenseOther,,,3361.000,,,,4427.000,,,,4072.000,,,,,,,,,,
LeaseAndRentalExpense,1500.000,4500.000,1500.000,,,,1500.000,0.000,,,0.000,0.000,,,,,,,,,
LegalFees,0.000,0.000,2356.000,,1005.000,,2356.000,288.000,1482.000,2349.000,2796.000,280.000,13435.000,3409.000,,13395.000,11859.000,,1958.000,3939.000,4073.000
NetCashProvidedByUsedInFinancingActivities,,,6008.000,,,,,,,,11961.000,,,,578.000,,,,17794.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,6008.000,,,,,,,,11961.000,,,,578.000,,,,17794.000,,
NetCashProvidedByUsedInOperatingActivities,,,-7558.000,,,,-28.000,,,,-11962.000,,,,-590.000,,,,-17812.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-7558.000,,,,-28.000,,,,-11962.000,,,,-590.000,,,,-17812.000,,
NetIncomeLoss,-23368.000,-25773.000,-30766.000,-21135.000,,,-18182.000,,,,-6867.000,-15690.000,-30969.000,-3610.000,-12.000,-13965.000,-14068.000,-1638.000,1989.000,-5871.000,-5830.000
OperatingExpenses,23368.000,25773.000,30766.000,21135.000,28301.000,45730.000,30766.000,6217.000,9229.000,7398.000,6867.000,15690.000,30969.000,3610.000,12.000,13965.000,14068.000,1638.000,-1989.000,5871.000,5830.000
OtherGeneralExpense,2048.000,4082.000,1992.000,1506.000,1943.000,2199.000,1992.000,0.000,102.000,6244.000,,0.000,12000.000,,12.000,13.000,,,,,
PaymentsForLoans,,,-5983.000,,,,,,,,-11961.000,,,,-578.000,,,,-17794.000,,
PaymentsToAcquireMineralRights,0.000,0.000,,-3150.000,-27.000,,,0.000,,,0.000,0.000,,,,,,,,,
ProceedsFromBankDebt,,,25.000,,,,,,,,,,,,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,,0.000,,,,,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,,,0.000,,,,,,,,,,
ProfessionalFees,2520.000,1655.000,9364.000,798.000,9502.000,-2833.000,9364.000,1312.000,2825.000,2074.000,0.000,10945.000,2025.000,2183.000,,563.000,2193.000,,-3717.000,1914.000,1739.000
Revenues,0.000,0.000,,,,,,,,,0.000,,,,,,,,,,
SalesRevenueNet,0.000,0.000,,,,,,,,,0.000,,,,,,,,,,
StockIssuedDuringPeriodSharesOther,,,,,,,,,,,,,,,0.000,,,,0.000,,
TravelAndEntertainmentExpense,1893.000,0.000,,,,,,0.000,,,0.000,0.000,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,,,,,,,7070000.000,7070000.000,,7070000.000,7070000.000,7070000.000,-14140000.000,7070000.000,7070000.000,7070000.000
