,2011-09-30,2012-03-31
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,38480.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,42758.000
ComprehensiveIncomeNetOfTax,,206626.000
CurrentIncomeTaxExpenseBenefit,,0.000
DepreciationAndAmortization,,46372.000
DividendsCash,,0.000
EarningsPerShareBasic,-0.540,0.060
EarningsPerShareDiluted,-0.540,0.060
EmployeeStockOwnershipPlanESOPCompensationExpense,,28383.000
EquipmentExpense,55955.000,54724.000
FederalDepositInsuranceCorporationPremiumExpense,81566.000,105000.000
FeesAndCommissionsDepositorAccounts,114101.000,120483.000
FeesAndCommissionsOther,20816.000,92375.000
GainLossOnSaleOfLoansAndLeases,79395.000,9870.000
GainLossOnSaleOfSecuritiesNet,0.000,38841.000
GainLossOnSalesOfLoansNet,,9870.000
GainOnSaleOfInvestments,,-38841.000
GainsLossesOnSalesOfOtherRealEstate,,31309.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1389083.000,206987.000
IncomeTaxExpenseBenefit,0.000,0.000
IncomeTaxesPaid,,0.000
IncreaseDecreaseInAccruedInterestReceivableNet,,57341.000
IncreaseDecreaseInDepositOtherAssets,,2794981.000
IncreaseDecreaseInDeposits,,-2464592.000
IncreaseDecreaseInInterestPayableNet,,5120.000
IncreaseDecreaseInOtherAccruedLiabilities,,-82337.000
IncreaseDecreaseInOtherLoans,,-3822245.000
IncreaseDecreaseInOtherOperatingAssets,,-33786.000
InterestAndDividendIncomeOperating,2131663.000,2036699.000
InterestAndFeeIncomeLoansAndLeases,1994278.000,1848490.000
InterestExpense,534264.000,508450.000
InterestExpenseOther,58730.000,83786.000
InterestExpenseOtherDomesticDeposits,442416.000,276669.000
InterestExpenseTimeDeposits100000OrMore,33118.000,147995.000
InterestIncomeDepositsWithFinancialInstitutions,5095.000,5694.000
InterestIncomeExpenseAfterProvisionForLoanLoss,145401.000,1343251.000
InterestIncomeExpenseNet,1597399.000,1528249.000
InterestIncomeFederalFundsSold,3850.000,4108.000
InterestIncomeSecuritiesTaxable,126342.000,175020.000
InterestPaid,,503330.000
InvestmentIncomeNetAmortizationOfDiscountAndPremium,,104953.000
LaborAndRelatedExpense,667869.000,697614.000
LoanPortfolioExpense,,0.000
NetCashProvidedByUsedInFinancingActivities,,-5259573.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-5259573.000
NetCashProvidedByUsedInInvestingActivities,,4801702.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,4801702.000
NetCashProvidedByUsedInOperatingActivities,,500629.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,500629.000
NetIncomeLoss,1389083.000,206987.000
NetIncomeLossAvailableToCommonStockholdersBasic,-1438911.000,157159.000
OccupancyCosts,48440.000,45783.000
OperatingExpenses,1676974.000,1397833.000
OtherComprehensiveIncomeLossTax,,361.000
OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeBeforeTax,,38841.000
OtherCostAndExpenseOperating,,383436.000
OtherExpenses,389107.000,79967.000
OtherIncome,142490.000,261569.000
OtherRevenueExpenseFromRealEstateOperations,354642.000,-31309.000
OtherSignificantNoncashTransactionValueOfConsiderationGiven1,,129192.000
PaymentsToAcquireAvailableForSaleSecurities,,4990085.000
PaymentsToAcquireAvailableForSaleSecuritiesEquity,,51100.000
PaymentsToAcquirePropertyPlantAndEquipment,,9176.000
PreferredStockDividendsPerShareCashPaid,43750.000,43750.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,1111103.000
ProceedsFromSaleOfAvailableForSaleSecurities,,4176265.000
ProceedsFromSaleOfOtherRealEstate,,294145.000
ProvisionForLoanLeaseAndOtherLosses,1451998.000,184998.000
RentalIncomeNonoperating,7573.000,
ShareBasedCompensation,,28383.000
TemporaryEquityAccretionToRedemptionValue,6078.000,6078.000
