,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,4302000.000,2725000.000,2424000.000,1506000.000
AccruedLiabilitiesCurrent,7823000.000,7112000.000,9871000.000,7063000.000
AccruedMarketingCostsCurrent,3156000.000,4349000.000,6169000.000,4450000.000
AccruedProfessionalFeesCurrent,874000.000,3000.000,386000.000,549000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,433000.000,1076000.000,1707000.000,2439000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,3000.000,-2000.000,-29000.000,-29000.000
AdditionalPaidInCapital,7492000.000,219098000.000,219811000.000,221083000.000
AssetRetirementObligation,694000.000,704000.000,709000.000,
AssetRetirementObligationCurrent,0.000,0.000,0.000,
AssetRetirementObligationsNoncurrent,694000.000,704000.000,709000.000,717000.000
Assets,100525000.000,158750000.000,142057000.000,121739000.000
AssetsCurrent,69275000.000,125268000.000,108437000.000,85906000.000
AssetsFairValueDisclosure,52908000.000,50503000.000,100458000.000,77223000.000
AvailableForSaleSecurities,,,100458000.000,62964000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,1000.000,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,29000.000,29000.000
AvailableForSaleSecuritiesAmortizedCost,,,100486000.000,62993000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,0.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,29000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,41593000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,29000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,41593000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,0.000,
BusinessCombinationContingentConsiderationLiabilityNoncurrent,4460000.000,4574000.000,4380000.000,4470000.000
CapitalLeaseObligations,97000.000,71000.000,,
CapitalLeaseObligationsCurrent,97000.000,71000.000,,
CapitalLeaseObligationsNoncurrent,0.000,0.000,,
Cash,,68700000.000,4400000.000,4500000.000
CashAndCashEquivalentsAtCarryingValue,12456000.000,87067000.000,36359000.000,18764000.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,50000000.000,300000000.000,300000000.000,300000000.000
CommonStockSharesIssued,2106152.000,21702852.000,21731259.000,21767984.000
CommonStockSharesOutstanding,2106152.000,21702852.000,21731259.000,21767984.000
ConstructionPayableCurrent,1873000.000,,,220000.000
ContractualObligation,2801000.000,2718000.000,2751000.000,
DeferredIncomeTaxLiabilities,,,4472000.000,
DeferredIncomeTaxLiabilitiesNet,,,3260000.000,
DeferredRentCredit,2010000.000,1943000.000,2042000.000,
DeferredRentCreditCurrent,286000.000,236000.000,265000.000,134000.000
DeferredRentCreditNoncurrent,1724000.000,1707000.000,1777000.000,2061000.000
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,1714000.000,
DeferredTaxAssetsGross,,,51890000.000,
DeferredTaxAssetsNet,,,1212000.000,
DeferredTaxAssetsOperatingLossCarryforwards,,,34921000.000,
DeferredTaxAssetsOther,,,1091000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,326000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,,,1802000.000,
DeferredTaxAssetsValuationAllowance,,,50678000.000,
DeferredTaxLiabilitiesNoncurrent,3260000.000,3260000.000,3260000.000,3260000.000
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,1212000.000,
EmployeeRelatedLiabilitiesCurrent,1720000.000,2491000.000,3164000.000,1762000.000
Goodwill,3631000.000,3631000.000,3631000.000,3631000.000
IntangibleAssetsNetExcludingGoodwill,8000000.000,8000000.000,8000000.000,8000000.000
Liabilities,22646000.000,20389000.000,22686000.000,19211000.000
LiabilitiesAndStockholdersEquity,100525000.000,158750000.000,142057000.000,121739000.000
LiabilitiesCurrent,12508000.000,10144000.000,12560000.000,8703000.000
LiabilitiesFairValueDisclosure,5154000.000,5278000.000,5089000.000,5187000.000
OperatingLeasesFutureMinimumPaymentsDue,,,22722000.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,2831000.000,
OperatingLeasesFutureMinimumPaymentsDueInFiveYears,,,3162000.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,3071000.000,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,2983000.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,2928000.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,7747000.000,
OtherAccruedLiabilitiesCurrent,200000.000,269000.000,152000.000,82000.000
OtherAssetsNoncurrent,36000.000,36000.000,33000.000,1433000.000
PreferredStockParOrStatedValuePerShare,,0.000,0.000,0.000
PreferredStockSharesAuthorized,,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,0.000,0.000,0.000
PreferredStockSharesOutstanding,,0.000,0.000,0.000
PrepaidExpenseAndOtherAssetsCurrent,8579000.000,4846000.000,2824000.000,3358000.000
PropertyPlantAndEquipmentGross,17086000.000,19961000.000,20643000.000,21928000.000
PropertyPlantAndEquipmentNet,16653000.000,18885000.000,18936000.000,19489000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,5438000.000,1242000.000,730000.000,820000.000
RestrictedCashAndCashEquivalentsNoncurrent,2930000.000,2930000.000,3020000.000,3280000.000
RetainedEarningsAccumulatedDeficit,-65366000.000,-80735000.000,-100411000.000,-118526000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,682840.000,1925602.000,1891092.000,1868246.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,745952.000,780404.000,905669.000,1099582.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,2.440,2.470,2.790,3.620
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,8578000.000,31160000.000,32126000.000,29872000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,2271281.000,2506208.000,2534622.000,3607305.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,3.320,4.270,5.600,8.780
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,8512000.000,30010000.000,30685000.000,28684000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,2211404.000,2396940.000,2386820.000,3340349.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,4.100,5.290,5.420,8.470
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,3930000.000,11975000.000,14021000.000,14760000.000
ShortTermInvestments,42802000.000,32113000.000,68524000.000,62964000.000
StockholdersEquity,77879000.000,138361000.000,119371000.000,102528000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,77879000.000,138361000.000,119371000.000,102528000.000
UnrecognizedTaxBenefits,,,2970000.000,
