,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,59705000.000,63623000.000,55430000.000,40224000.000,45462000.000,48688000.000,59831000.000,50295000.000,65947000.000,57153000.000,58498000.000,54257000.000,69859000.000,69885000.000,69991000.000,64201000.000,78022000.000,90762000.000,93843000.000,79800000.000,99030000.000,102754000.000,97157000.000,93259000.000
AccountsReceivableGross,,,,,84181000.000,89593000.000,90056000.000,86944000.000,87664000.000,,,,,,,,,,,,,,,
AccountsReceivableGrossCurrent,,,,,,,,,,99708000.000,94325000.000,82989000.000,103846000.000,100278000.000,91605000.000,88959000.000,97238000.000,109657000.000,119090000.000,108831000.000,129728000.000,131229000.000,120965000.000,124399000.000
AccountsReceivableNetCurrent,,,,,86017000.000,92392000.000,91048000.000,88713000.000,89432000.000,98748000.000,92982000.000,81788000.000,102654000.000,99197000.000,90372000.000,87821000.000,96175000.000,108482000.000,117761000.000,107608000.000,128358000.000,129779000.000,119522000.000,122953000.000
AccruedBonusesCurrent,,,,,,,4181000.000,1325000.000,3076000.000,4838000.000,7186000.000,1679000.000,4391000.000,6577000.000,8492000.000,1787000.000,2309000.000,2764000.000,5914000.000,1454000.000,3171000.000,2939000.000,2421000.000,1873000.000
AccruedBonusesCurrentAndNoncurrent,,,,,1734000.000,2918000.000,,,,,,,,,,,,,,,,,,
AccruedIncomeTaxesCurrent,2283000.000,3891000.000,5707000.000,3388000.000,2878000.000,4267000.000,3668000.000,2779000.000,3253000.000,2756000.000,3032000.000,704000.000,1115000.000,1922000.000,4263000.000,3446000.000,4293000.000,4326000.000,4745000.000,2401000.000,1702000.000,359000.000,375000.000,0.000
AccruedIncomeTaxesNoncurrent,1212000.000,1212000.000,1136000.000,1136000.000,1136000.000,1136000.000,525000.000,525000.000,525000.000,525000.000,606000.000,607000.000,606000.000,606000.000,566000.000,566000.000,566000.000,566000.000,629000.000,629000.000,629000.000,629000.000,791000.000,791000.000
AccruedInsuranceCurrent,,,,,,,,,,576000.000,201000.000,216000.000,310000.000,359000.000,236000.000,309000.000,190000.000,144000.000,218000.000,258000.000,122000.000,122000.000,122000.000,146000.000
AccruedLiabilitiesCurrent,,,,,8156000.000,8214000.000,,,,,,,,,,,,,,,,,,
AccruedProfessionalFeesCurrent,,,,,925000.000,1035000.000,1234000.000,1095000.000,806000.000,954000.000,1757000.000,1699000.000,1761000.000,1559000.000,1493000.000,1713000.000,1466000.000,1570000.000,1714000.000,1343000.000,1499000.000,1528000.000,1313000.000,1814000.000
AccruedRentCurrentAndNoncurrent,,,,,,,,,,,1000000.000,,,,1100000.000,,,,1100000.000,,,,1100000.000,
AccruedSalariesCurrent,,,,,,,4862000.000,5603000.000,5393000.000,5856000.000,5324000.000,6176000.000,5440000.000,6337000.000,6114000.000,7073000.000,6876000.000,6280000.000,7549000.000,7143000.000,7535000.000,6283000.000,7903000.000,7880000.000
AccruedSalariesCurrentAndNoncurrent,,,,,4199000.000,5129000.000,,,,,,,,,,,,,,,,,,
AccruedSalesCommissionCurrent,,,,,,,478000.000,163000.000,470000.000,,,,,,,,,,,,,,,
AccruedUtilitiesCurrent,,,,,540000.000,324000.000,316000.000,328000.000,356000.000,386000.000,311000.000,312000.000,378000.000,362000.000,275000.000,313000.000,355000.000,305000.000,278000.000,242000.000,445000.000,398000.000,331000.000,142000.000
