,2011-09-30,2011-12-31,2012-03-31,2012-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,637056.000,,,
AccountsPayableCurrent,,214100.000,164400.000,373900.000
AccountsPayableRelatedPartiesCurrent,,645500.000,694600.000,231700.000
AccountsReceivableNetCurrent,,,78100.000,127500.000
AccruedLiabilitiesCurrent,,502900.000,70800.000,397800.000
AccruedVacationCurrentAndNoncurrent,,,,44600.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,765687.000,,,508000.000
AdditionalPaidInCapital,24210809.000,,,
AdditionalPaidInCapitalCommonStock,,26529900.000,26559800.000,27904910.000
Assets,126682851.000,794500.000,511300.000,531700.000
AssetsCurrent,126651044.000,669500.000,381900.000,328800.000
CashAndCashEquivalentsAtCarryingValue,31569.000,431000.000,174900.000,111400.000
CommonStockCapitalSharesReservedForFutureIssuance,,,,1318626.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,50000000.000,50000000.000,50000000.000,100000000.000
CommonStockSharesIssued,43966864.000,44293890.000,44347224.000,47653973.000
CommonStockSharesOutstanding,43966864.000,44293890.000,44347224.000,47653973.000
CommonStockValue,43967.000,44300.000,44400.000,47700.000
ConvertibleDebt,,,,2189200.000
ConvertibleNotesPayable,,,,2200000.000
ConvertibleNotesPayableCurrent,,111500.000,465200.000,0.000
CustomerDepositsCurrent,97922.000,,,
DebtInstrumentConvertibleConversionPrice1,,,,1.080
DeferredCompensationEquity,,855600.000,748600.000,536310.000
DeferredFinanceCostsCurrentNet,,96100.000,57900.000,0.000
DeferredRevenueCurrent,170388.000,154600.000,191600.000,228100.000
DeferredTaxAssetsGross,,,,7325700.000
DeferredTaxAssetsLiabilitiesNet,,,,0.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,6758500.000
DeferredTaxAssetsValuationAllowance,,,,7325700.000
DepositsAssetsNoncurrent,20874.000,,,
DueToRelatedPartiesCurrent,,,,-501800.000
DueToRelatedPartiesNoncurrent,200000.000,200000.000,200000.000,0.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,536310.000
IncomeTaxExaminationPenaltiesAndInterestAccrued,,,,100000.000
InterestPayableCurrentAndNoncurrent,,,,16600.000
Liabilities,127732684.000,1843800.000,2433700.000,4648300.000
LiabilitiesAndStockholdersEquity,126682851.000,794500.000,511300.000,531700.000
LiabilitiesCurrent,127532684.000,1643800.000,2233700.000,2448300.000
LineOfCreditFacilityAmountOutstanding,,,,2200000.000
LineOfCreditFacilityMaximumBorrowingCapacity,,,,4000000.000
LongTermDebt,,,,2200000.000
LossContingencyAccrualAtCarryingValue,,,,946700.000
MarketableSecuritiesCurrent,125959280.000,,,
NotesPayableRelatedPartiesNoncurrent,,,,200000.000
NotesReceivableRelatedPartiesCurrent,401405.000,,,
NotesReceivableRelatedPartiesNoncurrent,,83900.000,83900.000,0.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,97468.000
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,33748.000
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,100300.000
OperatingLossCarryforwards,,,,19100000.000
OtherAccruedLiabilitiesCurrent,,,,77500.000
OtherAssetsNoncurrent,,23900.000,25300.000,30200.000
OtherLiabilitiesCurrent,125959280.000,,,
OtherReceivablesNetCurrent,84858.000,,,
PreferredStockParOrStatedValuePerShare,0.001,,,
PreferredStockSharesAuthorized,5000000.000,,,
PreferredStockSharesIssued,0.000,,,
PreferredStockSharesOutstanding,0.000,,,
PrepaidExpenseAndOtherAssetsCurrent,76010.000,,71000.000,89900.000
PrepaidExpenseCurrent,,56800.000,,
PropertyPlantAndEquipmentGross,776620.000,,,
PropertyPlantAndEquipmentNet,10933.000,17200.000,20200.000,172700.000
ReceivablesNetCurrent,,85600.000,,
RetainedEarningsAccumulatedDeficit,-25304609.000,-26450500.000,-27460600.000,-31215500.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAuthorized,,,,10000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,2134911.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,0.220
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,,,,164450.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,2840657.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,0.210
SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,,,,114538.000
StockholdersEquity,-1049833.000,-1049300.000,-1922400.000,-4116600.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-1049833.000,-1049300.000,-1922400.000,-4116600.000
