,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrentAndNoncurrent,899535.000,1670994.000,1654708.000,1933060.000,1254050.000,5013000.000,3875000.000,7469000.000,9276000.000,7583000.000,10277000.000,6256000.000,5032000.000,7271000.000,6130000.000,3113000.000,4304000.000,2947000.000,3782000.000,4830000.000,4162000.000,4623000.000,5402000.000
AccountsReceivableNet,5478840.000,3424630.000,6155365.000,6946025.000,6666212.000,5478000.000,12677000.000,11728000.000,9685000.000,7231000.000,12611000.000,13142000.000,11924000.000,7681000.000,12384000.000,12531000.000,12370000.000,9437000.000,15009000.000,14937000.000,15232000.000,11807000.000,16548000.000
AccruedLiabilitiesCurrentAndNoncurrent,15408319.000,15781577.000,13913620.000,15351899.000,17723139.000,18985000.000,21886000.000,26973000.000,30767000.000,27154000.000,33528000.000,36322000.000,42302000.000,38062000.000,35814000.000,40207000.000,47087000.000,,43112000.000,46982000.000,53829000.000,,47635000.000
AccumulatedDistributionsInExcessOfNetIncome,,,,,,,,,,,,,,,,,,40635000.000,,,,1422000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-228980.000,-430921.000,-528000.000,-426000.000,251000.000,-1781000.000,-1379000.000,-1446000.000,-2114000.000,-1269000.000,-1746000.000,-2500000.000,-2040000.000,-2776000.000,-1666000.000,-2294000.000,-2309000.000,-1767000.000,-977000.000,-629000.000
AdditionalPaidInCapital,,288902331.000,288705701.000,279911652.000,285168804.000,468820000.000,705683000.000,706370000.000,867308000.000,882858000.000,883345000.000,884420000.000,885830000.000,888191000.000,888515000.000,890392000.000,892621000.000,894060000.000,894482000.000,968262000.000,968746000.000,1011412000.000,1011938000.000
AdditionalPaidInCapitalCommonStock,240921363.000,,,,,,,,,,,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,200000.000,,,,100000.000,,,,100000.000,,,,100000.000,
Assets,553170777.000,554004994.000,604077730.000,621492416.000,633104392.000,810789000.000,1061990000.000,1251542000.000,1279802000.000,1294476000.000,1428892000.000,1428323000.000,1472626000.000,1459024000.000,1454222000.000,1551114000.000,1609700000.000,1580954000.000,1637437000.000,1647176000.000,1660228000.000,1718505000.000,1796119000.000
AssetsHeldForSaleAtCarryingValue,,,,1629412.000,,,,,,,,,,,,,,,,,,,
