,2011-12-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2016-03-31,2016-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,25348.000,61948.000,65463.000,70812.000,66230.000,76820.000,54384.000,71610.000,83657.000,59331.000,39229.000,683602.000,71315.000,1255774.000,1114586.000,1063538.000,1248233.000
AccountsPayableCurrent,,15000.000,15000.000,15000.000,15000.000,,150000.000,150000.000,,,,,,,,,
AccountsPayableInterestBearingInterestRate,,,,,,,,,,,,,,,,0.062,0.062
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,720424.000,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,,30000.000,,,,,1014.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,30000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,,-93412.000,,97275.000,99296.000,102694.000,102786.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,313.000,40.000,16.000,-1184.000,-1184.000,-1184.000,-1184.000,,,,,,,,,
AdditionalPaidInCapital,74300.000,74300.000,74300.000,74300.000,81300.000,81300.000,81300.000,100300.000,20609090.000,21263066.000,25249339.000,38490353.000,26381094.000,26756099.000,26760451.000,28224376.000,30054047.000
AdvancesToAffiliate,,,,,,,,,,,,,,,12500.000,15900.000,22063.000
Assets,2045.000,1601.000,7537.000,54998.000,71952.000,1698.000,2737.000,22499.000,177338.000,131263.000,135283.000,321124.000,762863.000,18543322.000,17630585.000,16689444.000,16493394.000
AssetsCurrent,2045.000,1601.000,7537.000,54998.000,1952.000,1698.000,2737.000,22499.000,47338.000,1263.000,5283.000,79067.000,274863.000,126250.000,53291.000,35279.000,37053.000
BankLoans,,,,,,,,,,,,,,,,38822.000,26564.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,,,,,,,,,,,,1700024.000,,,,,
Cash,,,,,,,,,39338.000,1263.000,5283.000,935.000,39863.000,15932.000,1752.000,258.000,522.000
CashAndCashEquivalentsAtCarryingValue,509.000,385.000,6226.000,3536.000,721.000,265.000,1175.000,770.000,39338.000,1263.000,5283.000,935.000,39863.000,15932.000,,258.000,522.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,400000000.000,400000000.000,400000000.000,400000000.000,400000000.000,4000000000.000,4000000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,114150000.000,114150000.000,114150000.000,164150000.000,187650000.000,117650000.000,117650000.000,122650000.000,3750946480.000,13779542482.000,7620314.000,7620314.000,7700289.000,7795414.000,7796664.000,7931639.000,8884806.000
CommonStockSharesOutstanding,114150000.000,114150000.000,114150000.000,164150000.000,187650000.000,117650000.000,117650000.000,122650000.000,,,,,,7795414.000,7796664.000,7931639.000,8884806.000
CommonStockValue,114150.000,114150.000,114150.000,164150.000,187650.000,117650.000,117650.000,122650.000,3750946.000,3779543.000,7620.000,7620.000,7700.000,7795.000,7796.000,7931.000,8885.000
ConvertibleDebt,,,,,,,,,,,,162076.000,190273.000,,,,
ConvertibleDebtCurrent,,,,,,,,,,,,162076.000,190273.000,,,,
ConvertibleNotesPayable,,,,,,,,,,,,,189235.000,422065.000,839789.000,31689.000,
ConvertibleNotesPayableCurrent,,,,,,,,,58826.000,52326.000,53326.000,380516.000,,,,,
DebtInstrumentFairValue,,,,,,,,,,,,,,422065.000,839789.000,31689.000,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,,,,,,,45486.000,,
DeferredCosts,,,,,,,,,,,,16137.000,,,,,
DeferredTaxAssetsGross,,103565.000,112164.000,119020.000,,,,,,,,,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,103565.000,112164.000,119020.000,121200.000,,,,141066.000,141066.000,141066.000,141066.000,1010000.000,,,789000.000,
DeferredTaxAssetsValuationAllowance,,-103565.000,-112164.000,-119020.000,-121200.000,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,,,,-141066.000,-141066.000,-141066.000,-141066.000,,,,,
DepositAssets,,,,50000.000,70000.000,,,,,,,,,,,,
DerivativeLiabilities,,,,,,,,643232.000,,379042.000,,,,,,,
DerivativeLiabilitiesCurrent,,,,,,,767183.000,643232.000,186666.000,379042.000,1607.000,4138.000,285732.000,639236.000,577630.000,24460.000,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,,,,,1263543.000,,,,,,,,,
FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresAmountOfAvailableUnusedFunds,,,,,,,,,,,,,,,,3299.000,4292.000
Goodwill,,,,,,,,,,,,,,14410771.000,13575419.000,13407693.000,13407693.000
GroundLeasesAccumulatedAmortization,,,,,,,,,,,,7099.000,,,,,
IndefiniteLivedTrademarks,,,,,,,,,,,,216906.000,488000.000,4000072.000,3997667.000,3245662.000,3047930.000
Liabilities,135594.000,202642.000,234339.000,253453.000,256465.000,274628.000,1163441.000,1064276.000,479149.000,635699.000,162162.000,2172746.000,,2757328.000,2810975.000,1478906.000,1599582.000
LiabilitiesAndStockholdersEquity,2045.000,1601.000,7537.000,54998.000,71952.000,1698.000,2737.000,22499.000,177338.000,131263.000,135263.000,321124.000,762863.000,18543322.000,17630585.000,16689444.000,16493394.000
LiabilitiesCurrent,135594.000,202642.000,234339.000,253453.000,256465.000,274628.000,1163441.000,1064276.000,479149.000,635699.000,162162.000,2104180.000,601608.000,2757328.000,2810975.000,1478906.000,1599582.000
LineOfCredit,,,,,,,,,,,,,,,71444.000,71701.000,70708.000
LoansPayable,15000.000,,,,,,,,,,,,55326.000,,,,
LoansPayableCurrent,,,,,,,,,,4000.000,,,,,,,
LongTermDebt,,,,,,,,,,,,68566.000,,,,,
LongTermDebtCurrent,,,,,,,,,150000.000,141000.000,68000.000,315500.000,787000.000,,,,
MinorityInterest,,,,,,,,,,,,,,16623704.000,16089768.000,15280865.000,15001760.000
NotesPayable,,125694.000,153876.000,166182.000,,,,,,,,,,,,,
NotesPayableCurrent,,,,,175235.000,197808.000,191874.000,199434.000,,,53326.000,380516.000,,329076.000,172256.000,165849.000,152598.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,,,,,111177.000,106714.000,193370.000,198751.000
OperatingLossCarryforwards,,,,,,,,,141066.000,141066.000,141066.000,141066.000,1009782.000,,,1406808.000,
OtherAssets,,,,,,,,,130000.000,130000.000,130000.000,,,18410843.000,17573086.000,16653355.000,16455623.000
OtherAssetsCurrent,573.000,,,,,,,,,,,,,,,,
OtherAssetsNoncurrent,,,,,70000.000,,,,,,,,,,,,
OtherLoansPayable,95246.000,,,,,,,,,,,,,,,,
OtherReceivables,963.000,1216.000,1311.000,1462.000,1231.000,1433.000,1562.000,1729.000,,,,,,,,,
PreferredStockParOrStatedValuePerShare,,,,,,,,,,,,,0.001,0.001,0.001,,
PreferredStockSharesAuthorized,,,,,,,,,,,,,20000000.000,20000000.000,20000000.000,,
PreferredStockSharesIssued,,,,,,,,,,,,,0.000,0.000,0.000,,
PreferredStockSharesOutstanding,,,,,,,,,,,,,0.000,0.000,0.000,,
PrepaidExpenseCurrent,,,,,,,,20000.000,8000.000,,,48132.000,235000.000,110318.000,39039.000,19121.000,13454.000
PropertyPlantAndEquipmentGross,,,,,,,,,,,,102426.000,,103504.000,103504.000,103504.000,103504.000
PropertyPlantAndEquipmentNet,,,,,,,,,,,,9014.000,,6229.000,4208.000,810.000,718.000
RecordedThirdPartyEnvironmentalRecoveriesAmount,,,,,,,,,,,,,,,55326.000,55326.000,55326.000
RetainedEarningsAccumulatedDeficit,-321999.000,-389804.000,415292.000,436921.000,121200.000,470696.000,1358470.000,1263543.000,-24661847.000,-25547045.000,-25283838.000,-40353745.000,-26227539.000,-27601604.000,-28038405.000,-29879283.000,-30210630.000
StockholdersEquity,-133549.000,-201041.000,-226802.000,-198455.000,-184514.000,-272930.000,-1160704.000,-1041777.000,-301811.000,-504436.000,-26879.000,-1851622.000,161255.000,-837710.000,-1270158.000,-70327.000,-107948.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-133549.000,-201041.000,-226802.000,-198455.000,-184513.000,-272930.000,-1160704.000,-1041777.000,-301811.000,-504436.000,621991.000,-1851622.000,,15785994.000,14819610.000,15210538.000,14893812.000
