,2015-07-31,2016-07-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-40630.000,-3169.000
CostOfGoodsSold,228490.000,20299.000
Depreciation,,138.000
DepreciationAndAmortization,,5138.000
EarningsPerShareBasic,0.000,0.000
GeneralAndAdministrativeExpense,184628.000,90721.000
GrossProfit,28730.000,17153.000
IncreaseDecreaseInAccountsPayable,65735.000,13623.000
IncreaseDecreaseInAccountsReceivable,,18052.000
IncreaseDecreaseInAccruedSalaries,66000.000,12000.000
IncreaseDecreaseInDepositOtherAssets,-210000.000,0.000
IncreaseDecreaseInInterestPayableNet,4800.000,12549.000
InterestExpense,4800.000,12549.000
NetCashProvidedByUsedInFinancingActivities,-226467.000,111000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-226467.000,111000.000
NetCashProvidedByUsedInInvestingActivities,,-53310.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-53310.000
NetCashProvidedByUsedInOperatingActivities,185837.000,-60859.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,185837.000,-60859.000
NetIncomeLoss,-160698.000,-86117.000
OperatingIncomeLoss,-155898.000,-73568.000
PaymentsToAcquireInvestments,,50000.000
PaymentsToAcquirePropertyPlantAndEquipment,,3310.000
ProceedsFromIssuanceOfCommonStock,0.000,
ProceedsFromNotesPayable,0.000,111000.000
RepaymentsOfNotesPayable,226467.000,0.000
Revenues,257220.000,37452.000
SalesRevenueNet,257220.000,37452.000
WeightedAverageNumberOfSharesOutstandingBasic,114750000.000,114750000.000
