,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,285062.000,510857.000,692220.000,626734.000,692152.000,1088148.000,1408651.000,1039584.000,1110145.000,914481.000,930747.000,916222.000,996842.000,617364.000,826606.000,965665.000,790838.000,1062480.000
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,,,,,700000.000,,,,600000.000,,,,700000.000,,,
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,,,,,,,700000.000,,,
AccumulatedDistributionsInExcessOfNetIncome,,,1217516.000,,2524802.000,3418950.000,4417093.000,5542670.000,6867184.000,8220023.000,9572863.000,10896292.000,12234431.000,13587267.000,14940106.000,16263535.000,17601674.000,18116340.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,-2029.000,-131984.000,-89104.000,153312.000,-145342.000,11862.000,399678.000,550003.000,518529.000,465585.000,-253802.000,-574554.000,3731.000,8007.000,-886.000
AdditionalPaidInCapital,14629777.000,19115640.000,24472676.000,34373092.000,43761877.000,48689272.000,54438509.000,63823711.000,70068395.000,70068395.000,70070012.000,70070012.000,70070012.000,70070012.000,70070012.000,70070012.000,70070012.000,70070012.000
Assets,28645470.000,32401108.000,60561490.000,69411700.000,77013220.000,86103014.000,121250852.000,122718413.000,126571724.000,125501053.000,123894032.000,120966158.000,118243377.000,114332499.000,109752407.000,93436896.000,91553185.000,89584422.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,22299057.000,20868983.000,2458733.000,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,,,66314900.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,688774.000,1581556.000,13829547.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,15770636.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationBuildings,,,,,3778156.000,10166235.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLand,,,,,813927.000,2926550.000,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,,,26729364.000,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherAssets,,,,,,,108500.000,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,5244136.000,14674341.000,39585536.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,3333131.000,6963567.000,5429114.000,9786833.000,17792863.000,17044487.000,2037120.000,6250540.000,11604315.000,10879451.000,10282179.000,9415405.000,8035861.000,7195462.000,6716533.000,13172841.000,15125448.000,14538220.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,1120000000.000,1120000000.000,1120000000.000,1120000000.000,1120000000.000,1120000000.000,1120000000.000,1120000000.000,1120000000.000,1120000000.000,1120000000.000,1120000000.000,1120000000.000,1120000000.000,1120000000.000,1120000000.000,1120000000.000,1120000000.000
CommonStockSharesIssued,1721174.000,2248939.000,2879077.000,4044197.000,5161707.000,5754883.000,6438444.000,7677297.000,8419689.000,8419689.000,8419689.000,8419689.000,8419689.000,8419689.000,8419689.000,8419689.000,8419689.000,8419689.000
CommonStockSharesOutstanding,1721174.000,2248939.000,2879077.000,4044197.000,5150324.000,5730590.000,6406380.000,7521566.000,8257410.000,8257410.000,8257410.000,8257410.000,8257410.000,8257410.000,8257410.000,8257410.000,8257410.000,8257410.000
CommonStockValue,17211.000,22489.000,28791.000,40442.000,51503.000,57306.000,64063.000,75215.000,82575.000,82575.000,82575.000,82575.000,82575.000,82575.000,82575.000,82575.000,82575.000,82575.000
