,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-07-31,2012-10-31,2013-01-31,2013-04-30,2013-07-31,2013-10-31,2014-01-31,2014-04-30,2014-07-31,2014-10-31
AccountsPayableAndAccruedLiabilitiesCurrent,81646.000,70749.000,400900.000,105615.000,153379.000,669975.000,634607.000,827230.000,642473.000,743027.000,981665.000,706487.000,740198.000,916142.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,126521.000,197881.000,400365.000,392365.000,391965.000,630878.000,620596.000,646894.000,645577.000,616498.000,388173.000,164381.000,164381.000,300081.000
AccountsPayableCurrentAndNoncurrent,,,,,391965.000,,,,,,,,,
AccountsPayableOtherCurrent,,,,,,,,,,,,1159000.000,150000.000,
AccountsPayableOtherCurrentAndNoncurrent,,,,,,,,,,-11863.000,,,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,630878.000,620596.000,646894.000,645577.000,616498.000,388173.000,,,300081.000
AccountsPayableRelatedPartiesNoncurrent,,,,,,,,,,,,650000.000,,
AccountsReceivableNetCurrent,,,138042.000,238312.000,258637.000,95058.000,94094.000,1040033.000,728731.000,608850.000,587098.000,10028.000,15308.000,11659.000
AccountsReceivableNetNoncurrent,,,,,,,,,270849.000,287985.000,300912.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,22729.000,28157.000,34819.000,29968.000,41541.000,45218.000,50700.000,47732.000,51125.000,58326.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,-4879.000,5748.000,18564.000,6761.000,-4688.000,-4768.000,,,
AdditionalPaidInCapital,4468285.000,5731518.000,29355238.000,31179404.000,33291697.000,37233950.000,38329191.000,39105861.000,40102529.000,40845162.000,41521404.000,46831537.000,48468864.000,48654016.000
AllowanceForDoubtfulAccountsReceivable,,,,,93303.000,225511.000,225676.000,183905.000,182770.000,,121836.000,673168.000,673168.000,
AllowanceForDoubtfulAccountsReceivableNoncurrent,,,,,,,,,,119194.000,,,,22612.000
Assets,981940.000,1385295.000,16372604.000,15688973.000,15589928.000,22608635.000,22184892.000,22932367.000,25524012.000,9119652.000,8729698.000,7739099.000,6655481.000,2338541.000
AssetsCurrent,970145.000,1374621.000,1176646.000,693757.000,817631.000,280469.000,207994.000,1323131.000,940748.000,653357.000,785203.000,708008.000,60974.000,465865.000
BusinessAcquisitionContingentConsiderationPotentialCashPayment,,,,,250000.000,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,,,,14727000.000,,,,,,,,,
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,0.500,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssets,,,,,212000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilities,,,,,632000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,11304000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,3780000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncurrentLiabilitiesLongTermDebt,,,,,191000.000,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,17000.000,,,,,,,,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,177622.000,48374.000,,,,,,,,
CapitalizedComputerSoftwareGross,,,,,217384.000,208107.000,,,,,,,,
CapitalizedComputerSoftwareNet,,,,23570.000,204499.000,159733.000,245476.000,320594.000,384520.000,476112.000,493133.000,430609.000,436324.000,492081.000
Cash,966661.000,1330166.000,995723.000,352576.000,387140.000,122428.000,55650.000,229324.000,164091.000,,,,,
CashAndCashEquivalentsAtCarryingValue,966661.000,1330166.000,995723.000,352576.000,387140.000,122428.000,,,,,150352.000,645747.000,29811.000,427152.000
CashFDICInsuredAmount,,,,,,,,,,,150352.000,371577.000,29811.000,320269.000
CommitmentsAndContingencies,0.000,0.000,0.000,,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,5000.000,15760.000,,,,,,,,,
CommonStockSharesAuthorized,100000000.000,100000000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,27184416.000,29051616000.000,56115479.000,57276106.000,58897627.000,65182188.000,65854188.000,65880188.000,71305188.000,74406709.000,75762709.000,97969389.000,107094389.000,107094389.000
CommonStockSharesOutstanding,27184416.000,29051616000.000,56115479.000,57276106.000,58897627.000,65182188.000,65854188.000,65880188.000,71305188.000,74406709.000,75762709.000,97969389.000,107094389.000,107094389.000
CommonStockSharesSubscribedButUnissued,,,,,251500.000,244000.000,,,,,,,,
CommonStockSharesSubscriptions,,,,,,,,,,,,6250.000,-6250.000,
CommonStockValue,27184.000,29052.000,56116.000,57276.000,58898.000,65182.000,65854.000,65880.000,71305.000,74407.000,75653.000,97970.000,107095.000,107095.000
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,,,,62485.000,45349.000,32422.000,,,
DeferredRevenueCurrent,,,42153.000,74653.000,118963.000,8900.000,394.000,2234.000,6373.000,5513.000,753.000,8200.000,5125.000,2050.000
DeferredTaxAssetsGross,,,,,,1937270.000,,,,2076419.000,,,,2950153.000
DeferredTaxAssetsValuationAllowance,,,,,,1937270.000,,,,2076419.000,,,,2950153.000
DepositLiabilitiesAccruedInterest,,,,,,,,,350.000,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,3721696.000,,,,,,,,,,,,,
DueToRelatedPartiesCurrent,,,110000.000,80000.000,53000.000,54325.000,61575.000,62858.000,64308.000,65758.000,67208.000,68658.000,70108.000,71725.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,,8951184.000,5762442.000,5072767.000,4379620.000,3909316.000,2892962.000,2421079.000,1955282.000,1438869.000,1300156.000
FiniteLivedComputerSoftwareGross,,,200366.000,188217.000,,,,,,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,7284.000,8405000.000,,,587708.000,889459.000,1324764.000,1760014.000,2195264.000,2852514.000,3398780.000,3945048.000,4382534.000,3853814.000
FiniteLivedIntangibleAssetsGross,,,,,3800100.000,6910100.000,6910100.000,6910100.000,6910100.000,9130100.000,9130435.000,9130435.000,9130435.000,5210100.000
Goodwill,,,11303803.000,11303803.000,11303803.000,16107034.000,16107034.000,16107034.000,19167562.000,1383193.000,1382858.000,1382858.000,1382858.000,
GoodwillImpairedAccumulatedImpairmentLoss,,,,,,,,,,,,,,1382859.000
IntangibleAssetsNetExcludingGoodwill,11795.000,10674.000,3662458.000,3447475.000,3212392.000,6020641.000,5585336.000,5150086.000,4714836.000,6277586.000,5731655.000,5185387.000,4747901.000,1356286.000
Liabilities,208167.000,268630.000,1210418.000,727634.000,843057.000,1486078.000,,,,5739796.000,,,,2915149.000
LiabilitiesAndStockholdersEquity,981940.000,1385295.000,16372604.000,15688973.000,15589928.000,22608635.000,22184892.000,22932367.000,25524012.000,9119652.000,8729698.000,7739099.000,6655481.000,2338541.000
LiabilitiesCurrent,208167.000,268630.000,1210418.000,727634.000,843057.000,1486078.000,1880172.000,2776584.000,5636099.000,5739796.000,6238199.000,2822877.000,1673002.000,1715149.000
MarketableSecurities,,,,,,,,,,222.000,,,,
MarketableSecuritiesCurrent,,,222.000,222.000,222.000,222.000,222.000,,,,,,,
NotesAndLoansReceivableNetCurrent,,,,69270.000,153390.000,,,,,,,,,
NotesPayableCurrent,,,,,,,,,,,,,155873.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,5434.000,5434.000,
OperatingLossCarryforwards,,,,,,5697854.000,,,,6107115.000,,,,8672200.000
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
