,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AcquisitionCosts,,,,46600000.000,,,,33200000.000,,,,123700000.000,,,,19900000.000,,,,12500000.000
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,-78000.000,,,,21000.000,,,,35000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,493000.000,,382000.000,,,,396000.000,,,,267000.000,,,,178000.000,,,,136000.000
AmortizationOfFinancingCosts,,225000.000,,128000.000,,,,127000.000,,,,172000.000,,,,190000.000,,,,37000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,7455000.000,,7300000.000,0.000,,,0.000,,,,8900000.000,9200000.000,,,,,,
AssetRetirementObligationAccretionExpense,,252000.000,,129000.000,124000.000,114000.000,141000.000,98000.000,106000.000,103000.000,106000.000,111000.000,107000.000,103000.000,47000.000,92000.000,96000.000,97000.000,88000.000,48000.000
AssetRetirementObligationForeignCurrencyTranslation,,,,-183000.000,,,,-271000.000,,,,-1184000.000,,,,261000.000,,,,
AssetRetirementObligationForeignCurrencyTranslationGainLoss,,,,,,,,,,,,,,,,,,,,-143000.000
AssetRetirementObligationLiabilitiesIncurred,,,,19000.000,,,,168000.000,,,,9000.000,,,,,,,,
AssetRetirementObligationLiabilitiesSettled,,,,50000.000,,,,206000.000,,,,,,,,,,,,37000.000
AssetRetirementObligationRevisionOfEstimate,,,,-8000.000,,,,,,,,,,,,,,,,
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,,,,,,,,,,,6688000.000,,,,,,,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,,,,,,,,,5083000.000,,,,,,,,
BusinessAcquisitionsProFormaRevenue,,,,,,,,,,,,39806000.000,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationAsset1,,,,,5000000.000,,,2500000.000,,,,,,,,,,,,
CapitalizedExploratoryWellCostAdditionsPendingDeterminationOfProvedReserves,,,,3800000.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-29000.000,,4660000.000,,,,3827000.000,,,,-6981000.000,,,,-5141000.000,,,,3715000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,-1519000.000,,,,,,,,,,,,,,,,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,-1208000.000,,1016000.000,,,,500000.000,,,,,,,,,,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,-4322000.000,,-1072000.000,,,,-20000.000,,,,,,,,-84000.000,,,,
ComprehensiveIncomeNetOfTax,-45028000.000,9578000.000,10140000.000,103000.000,-10640000.000,-15599000.000,-24550000.000,678000.000,6529000.000,-4343000.000,11887000.000,-29113000.000,-12167000.000,-21558000.000,-86980000.000,-2577000.000,-8927000.000,7683000.000,-21148000.000,4870000.000
CostOfNaturalGasPurchases,,,,2180000.000,1866000.000,1437000.000,-3236000.000,485000.000,440000.000,342000.000,788000.000,266000.000,469000.000,668000.000,679000.000,896000.000,1341000.000,1027000.000,1154000.000,568000.000
CostsAndExpenses,30967000.000,26264000.000,23426000.000,28442000.000,29767000.000,31291000.000,38541000.000,26291000.000,29927000.000,26251000.000,42483000.000,26975000.000,29294000.000,39668000.000,3145000.000,18054000.000,16355000.000,15667000.000,18495000.000,11911000.000
CurrentIncomeTaxExpenseBenefit,-970000.000,2020000.000,1440000.000,1339000.000,528000.000,-1284000.000,-455000.000,69000.000,838000.000,291000.000,586000.000,1521000.000,,,,,,,,
DeferredIncomeTaxExpenseBenefit,2214000.000,-1859000.000,272000.000,921000.000,-348000.000,1417000.000,-1011000.000,1981000.000,389000.000,4485000.000,4408000.000,1000.000,,,,407000.000,,,,1251000.000
DepreciationAndAmortization,,,,,,,,,,14026000.000,,,,,,,,,,
DepreciationDepletionAndAmortization,12205000.000,9169000.000,8147000.000,8976000.000,9581000.000,11487000.000,11278000.000,10090000.000,12588000.000,,,11578000.000,9591000.000,8586000.000,7952000.000,7966000.000,7807000.000,7280000.000,5972000.000,4497000.000
DerivativeGainLossOnDerivativeNet,,,,,4300000.000,-3100000.000,,1000000.000,-9500000.000,11000000.000,,,,,,,,,,
DerivativeInstrumentsGainLossRecognizedInIncomeNet,,,7100000.000,800000.000,,,,,,,,,,,,,,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,6437000.000,,,,,,,,,,,,,749000.000,,9419000.000,,
