,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentOfWarrantsGrantedForServices,,,,,,177062.000
AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,,,,,75273.000,
AmortizationOfDebtDiscountPremium,41668.000,,100000.000,7238.000,35368.000,39726.000
AmortizationOfFinancingCosts,,,,,,39726.000
AmortizationOfIntangibleAssets,52679.000,17560.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,15887639.000,,114672079.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-48493.000,-411038.000,-618.000,0.000,21051.000,-15955.000
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,,,,-37480.000
ConcentrationRiskPercentage1,,,,,1.000,
ConversionOfStockAmountIssued1,,,,,-254665.000,31058.000
ConversionOfStockSharesIssued1,,,,,,7154187.000
CostOfServicesLicensesAndServices,,,,,,31447.000
CostmethodInvestmentsRealizedGainLossExcludingOtherThanTemporaryImpairments,904100.000,,,,,
DebtConversionConvertedInstrumentAmount1,200000.000,,,64400.000,1459.000,
DebtConversionConvertedInstrumentSharesIssued1,,,,322000000.000,,
DeferredRevenueRevenueRecognized,,,,120000.000,,
Depreciation,5232.000,5527.000,3383.000,1641.000,1347.000,1347.000
EarningsPerShareBasicAndDiluted,-0.020,-0.020,-0.010,-2.880,-0.030,-0.080
EffectiveIncomeTaxRateContinuingOperations,,0.000,,0.000,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,,0.340,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.400,,-0.400,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.060,,0.060,,
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,,,,7238.000,,
FairValueAdjustmentOfWarrants,,,,,,139582.000
FairValueAssumptionsExpectedDividendRate,,,,,0.000,
FairValueAssumptionsExpectedVolatilityRate,,,,,2.980,
FairValueAssumptionsRiskFreeInterestRate,,,,,0.001,
FinancingReceivableAllowanceForCreditLossesRecovery,,100000.000,,,,
GainLossOnDispositionOfIntangibleAssets,,,,,-1000.000,
GainLossOnSaleOfNotesReceivable,,,-98248.000,0.000,,
GeneralAndAdministrativeExpense,1527321.000,418444.000,201569.000,364705.000,143272.000,628421.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-741059.000,-593274.000,-291777.000,,-96116.000,-1586226.000
IncomeTaxExpenseBenefit,,,,0.000,,
IncomeTaxesPaid,,,,0.000,,800.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,319071.000,-145820.000,34842.000,80119.000,109262.000,605456.000
IncreaseDecreaseInAccountsReceivable,-10000.000,,,,25974.000,-25974.000
IncreaseDecreaseInInterestPayableNet,142341.000,73416.000,32853.000,54426.000,8411.000,6261.000
IncreaseDecreaseInNotesReceivableCurrent,-36657.000,,,,,
IncreaseDecreaseInOperatingCapital,,,,,89242.000,757377.000
IncreaseDecreaseInOtherNoncurrentAssets,,,,,12250.000,-4750.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-7419.000,,,,,
IncreaseDecreaseInPrepaidExpense,,190.000,-10845.000,0.000,25998.000,-15500.000
IncrementalCommonSharesAttributableToConversionOfDebtSecurities,,,50171042.000,,,
InterestExpense,,,32853.000,54426.000,8411.000,6262.000
InterestExpenseDebt,,,,0.000,,
InterestIncomeOperating,,,40893.000,,,
InterestPaid,,66169.000,,0.000,,
