,2014-10-31,2015-01-31,2015-07-31,2015-10-31,2016-01-31,2016-10-31,2017-01-31
CostsAndExpenses,-17135.000,-16953.000,-5400.000,-14490.000,-3957.000,,
EarningsPerShareBasic,0.000,0.000,0.000,0.000,0.000,,
EarningsPerShareBasicAndDiluted,,,,,,-0.000,-0.000
ForeignCurrencyTransactionGainLossBeforeTax,,,840.000,,32.000,,
GeneralAndAdministrativeExpense,17135.000,16953.000,-4560.000,14490.000,-3957.000,8454.000,9601.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-6505.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,1581.000,,,,
InterestExpense,,,-39.000,-304.000,-360.000,,
InterestExpenseOther,,,,,,720.000,1006.000
NetCashProvidedByUsedInFinancingActivities,,,13525.000,,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,13525.000,,,,
NetCashProvidedByUsedInInvestingActivities,,,-13525.000,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-13525.000,,,,
NetIncomeLoss,17135.000,16953.000,5439.000,14793.000,4349.000,-9174.000,-10607.000
NonoperatingIncomeExpense,,,,,,-720.000,-1006.000
OperatingExpenses,,,,,,8454.000,9601.000
OtherCostAndExpenseOperating,,,,-304.000,,,
OtherNonoperatingIncomeExpense,,,39.000,,392.000,,
ProceedsFromNotesPayable,,,13525.000,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,46367670.000,46367670.000
WeightedAverageNumberOfSharesOutstandingBasic,46367670.000,46367670.000,46367670.000,46367670.000,46367670.000,,
