,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,27075.000,43575.000,63584.000,89174.000,89174.000,110449.000,116636.000,162598.000,190661.000,176172.000,190976.000,224272.000
AccountsPayableFairValueDisclosure,27075.000,43575.000,63584.000,89174.000,89174.000,110449.000,116636.000,162598.000,190661.000,176172.000,190976.000,224272.000
AccountsPayableInterestBearingCurrent,,,,,,,,,,492.000,,
AccountsPayableRelatedPartiesCurrent,,,,,,,102749.000,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,10.000,13.000,15.000,18.000,20.000,28.000,8683.000,,,,,
AccruedLiabilitiesFairValueDisclosure,2500.000,6000.000,,,,,,,,,,25500.000
AdditionalPaidInCapital,382760.000,382763.000,402140.000,405807.000,434831.000,498519.000,1075698.000,1117883.000,1182967.000,722280.000,873410.000,1183147.000
Assets,,,,,,,637869.000,642522.000,19043.000,835.000,0.000,3614.000
AssetsCurrent,1523.000,523.000,12724.000,143.000,143.000,133.000,,991.000,19043.000,835.000,0.000,3614.000
AssetsFairValueDisclosureRecurring,1523.000,523.000,12724.000,143.000,143.000,133.000,,991.000,19043.000,835.000,,3614.000
BankOverdrafts,,,,,,,,,,,203.000,
CashAndCashEquivalentsAtCarryingValue,1523.000,523.000,12724.000,143.000,143.000,133.000,,991.000,19043.000,835.000,,3614.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,,,,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,15000.000,,,,
CommonStockSharesAuthorized,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,500000000.000,,,,,500000000.000
CommonStockSharesIssued,100250000.000,100250000.000,101150000.000,101150000.000,101150000.000,107150000.000,107609530.000,,,,,22794500.000
CommonStockSharesOutstanding,100250000.000,100250000.000,101150000.000,101150000.000,101150000.000,107150000.000,107609530.000,,,,,22794500.000
CommonStockValue,100250.000,100250.000,101150.000,101150.000,101150.000,107150.000,110610.000,,,,,22795.000
ConstructionInProgressGross,,,,,,,637869.000,641531.000,,,,
ConvertibleDebtCurrent,,,,,,,,,,,,65000.000
ConvertibleDebtFairValueDisclosures,,,,,,,,,,,,65000.000
DeferredRevenueCurrent,2500.000,6000.000,,,,,,,,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,284798.000,,,,628129.000,
DepositsFairValueDisclosure,,,,,,,,,,,,52908.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,511162.000,532165.000,554250.000,596088.000,,,,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,,,25500.000
EquityMethodInvestmentOwnershipPercentage,,,,,,,1.000,,,,1.000,
FairValueConcentrationOfRiskCashAndCashEquivalents,1523.000,523.000,12724.000,143.000,143.000,133.000,,991.000,19043.000,835.000,,3614.000
FederalHomeLoanBankBorrowingsFairValueDisclosure,,,,,,,,,,,203.000,
FinancialLiabilitiesFairValueDisclosure,29675.000,49675.000,63684.000,89274.000,89274.000,110549.000,219385.000,268785.000,267110.000,257712.000,241652.000,377110.000
InterestPayableCurrent,,,,,,,,,14113.000,16010.000,6754.000,427.000
InterestRateDerivativeLiabilitiesAtFairValue,,,,,,,,,,,,427.000
Liabilities,29675.000,49675.000,63684.000,89274.000,89274.000,110549.000,219385.000,268785.000,267110.000,257712.000,241652.000,377110.000
LiabilitiesAndStockholdersEquity,1523.000,523.000,12724.000,143.000,143.000,133.000,637869.000,642522.000,19043.000,835.000,0.000,3614.000
LiabilitiesCurrent,29675.000,49675.000,63684.000,89274.000,89274.000,110549.000,219385.000,268785.000,267110.000,257712.000,241652.000,377110.000
NotesPayableFairValueDisclosure,100.000,100.000,100.000,100.000,100.000,100.000,102749.000,106187.000,76449.000,44700.000,50473.000,9003.000
NotesPayableRelatedPartiesClassifiedCurrent,100.000,100.000,100.000,100.000,100.000,100.000,100.000,3438.000,-26300.000,36840.000,50473.000,9003.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,106187.000,76449.000,,,
OtherLiabilitiesFairValueDisclosure,,,,,,,,,,36840.000,,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PropertyPlantAndEquipmentNet,,,,,,,637869.000,641531.000,,,,
RetainedEarningsAccumulatedDeficit,,,,,-625112.000,-716085.000,-767824.000,-840156.000,-1542294.000,-1089117.000,-1227108.000,-1579458.000
SaleOfStockPricePerShare,,,,,,,0.010,0.100,,,,
SharesIssuedPricePerShare,,,,,,,0.100,,,,,
ShortTermBankLoansAndNotesPayable,,,,,,,102749.000,106187.000,76449.000,44700.000,,
StockholdersEquity,-28152.000,-49152.000,-50960.000,-89131.000,-89131.000,-110416.000,418484.000,373737.000,-248067.000,-256877.000,-241652.000,-373496.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-28152.000,-49152.000,-50960.000,-89131.000,-89131.000,-110416.000,418484.000,373737.000,-248067.000,-256877.000,-241652.000,-373496.000
UnearnedPremiums,,,,,,,,,,,,52908.000
