,2011-06-30,2011-09-30
AccountsPayableCurrent,1089859.000,1018065.000
AccountsReceivableNetCurrent,656485.000,491591.000
AccruedLiabilitiesCurrent,514947.000,546009.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,12852.000,
AdditionalPaidInCapital,30798227.000,30858298.000
Assets,4336743.000,3276739.000
AssetsCurrent,3339121.000,2313480.000
CashAndCashEquivalentsAtCarryingValue,2497724.000,1663200.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,350000000.000,350000000.000
CommonStockSharesIssued,126721179.000,128021179.000
CommonStockSharesOutstanding,126401179.000,127301179.000
CommonStockSharesSubscriptions,45000.000,
CommonStockValue,126722.000,128022.000
ConvertibleDebtNoncurrent,2090314.000,2519823.000
DerivativeLiabilitiesCurrent,300800.000,
DueToOfficersOrStockholdersCurrent,75915.000,310400.000
FiniteLivedIntangibleAssetsNet,429124.000,
IntangibleAssetsNetExcludingGoodwill,,365816.000
Liabilities,4465793.000,4745353.000
LiabilitiesAndStockholdersEquity,4336743.000,3276739.000
LiabilitiesCurrent,2354479.000,2215030.000
LongTermDebtCurrent,372958.000,340556.000
LongTermDebtNoncurrent,21000.000,10500.000
MinorityInterest,-14282.000,
OtherAssetsNoncurrent,364273.000,411712.000
PreferredStockParOrStatedValuePerShare,0.001,0.001
PreferredStockSharesAuthorized,50000000.000,50000000.000
PreferredStockSharesIssued,1360000.000,1360000.000
PreferredStockSharesOutstanding,1360000.000,1360000.000
PreferredStockValue,1360.000,1360.000
PrepaidExpenseAndOtherAssetsCurrent,184912.000,158689.000
PropertyPlantAndEquipmentNet,204225.000,185731.000
RetainedEarningsAccumulatedDeficit,-30778929.000,-32124294.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-129050.000,-1468614.000
TreasuryStockShares,320000.000,720000.000
TreasuryStockValue,320000.000,-332000.000
