,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccruedInvestmentIncomeReceivable,9662000.000,9476000.000,9757000.000,11235000.000,9479000.000,9888000.000,10114000.000,10820000.000,8747000.000,9533000.000,10214000.000,11134000.000,9174000.000,9339000.000,9266000.000,9417000.000,9717000.000,9906000.000,9943000.000,9990000.000,10247000.000,10849000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,11484000.000,,,,12330000.000,,,,13261000.000,,,,13394000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,5457000.000,5441000.000,4860000.000,4043000.000,4320000.000,3935000.000,4430000.000,4511000.000,2620000.000,3195000.000,2194000.000,681000.000,-987000.000,-1888000.000,-1848000.000,-3733000.000,-4227000.000,-7333000.000,-10072000.000,-9092000.000,-2208000.000,-1618000.000
AdditionalPaidInCapitalCommonStock,490583000.000,492246000.000,493950000.000,494027000.000,496283000.000,498125000.000,499961000.000,498463000.000,500549000.000,502397000.000,504434000.000,502837000.000,504725000.000,506518000.000,508999000.000,507408000.000,510016000.000,511849000.000,513177000.000,510548000.000,511487000.000,511935000.000
AdvancePaymentsByBorrowersForTaxesAndInsurance,12405000.000,13833000.000,14551000.000,14966000.000,15932000.000,16301000.000,15806000.000,14719000.000,13826000.000,16192000.000,16105000.000,16121000.000,16754000.000,20874000.000,20445000.000,19785000.000,20006000.000,22612000.000,21415000.000,20960000.000,20372000.000,25356000.000
AllowanceForCreditLossesChangeInMethodOfCalculatingImpairment,,,,1768000.000,58000.000,57000.000,379000.000,385000.000,792000.000,770000.000,1168000.000,1185000.000,1185000.000,920000.000,948000.000,967000.000,967000.000,275000.000,118000.000,118000.000,108000.000,108000.000
Assets,2621556000.000,2603143000.000,2646740000.000,2771027000.000,2809686000.000,2815205000.000,2831922000.000,2823635000.000,2942276000.000,3006062000.000,3140200000.000,3216974000.000,3250934000.000,3306642000.000,3353065000.000,3348652000.000,3512991000.000,3603374000.000,3669338000.000,3794642000.000,4012169000.000,4126182000.000
AvailableForSaleSecurities,698962000.000,590356000.000,544259000.000,441126000.000,400378000.000,360084000.000,318290000.000,307928000.000,341324000.000,381661000.000,384137000.000,340787000.000,319664000.000,281088000.000,258963000.000,239064000.000,224434000.000,215856000.000,141850000.000,176261000.000,180194000.000,166894000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,4091000.000,3182000.000,3459000.000,1507000.000,2928000.000,2641000.000,2156000.000,1596000.000,1398000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,178000.000,590000.000,149000.000,1677000.000,73000.000,30000.000,235000.000,1540000.000,1348000.000
AvailableForSaleSecuritiesAmortizedCost,,,,431231000.000,390123000.000,350532000.000,312371000.000,301966000.000,339495000.000,377680000.000,379498000.000,338086000.000,316630000.000,277175000.000,256371000.000,235754000.000,224604000.000,213001000.000,139239000.000,174340000.000,180138000.000,166844000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,180000.000,,,,30000.000,42000.000,131000.000,126000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,590000.000,,,,30000.000,235000.000,1540000.000,1348000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,17883000.000,16240000.000,14754000.000,25086000.000,26641000.000,133138000.000,142039000.000,121143000.000,131965000.000,99296000.000,,69595000.000,,,,5112000.000,67214000.000,130147000.000,129922000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,410000.000,,,,0.000,193000.000,1409000.000,1222000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,,,,,,,,,,,,59648000.000,,,,0.000,62446000.000,125764000.000,125791000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,,,,,,,,,,,,9947000.000,,,,5112000.000,4768000.000,4383000.000,4131000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,441126000.000,400378000.000,360084000.000,318290000.000,307928000.000,341324000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,201000.000,195000.000,174000.000,308000.000,304000.000,1933000.000,,,,,,,,,,,,,
AvailableForSaleSecuritiesPledgedAsCollateral,,,,,,,,269800000.000,268900000.000,260300000.000,251400000.000,268600000.000,251600000.000,215614000.000,197353000.000,180595000.000,,,78400000.000,,,
AvailableforsaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses2,,,,201000.000,195000.000,174000.000,308000.000,304000.000,1933000.000,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,10096000.000,10450000.000,9726000.000,6227000.000,6266000.000,3762000.000,,,,,,,,,,,,,
BankOwnedLifeInsurance,45092000.000,45493000.000,45885000.000,46688000.000,57743000.000,58203000.000,59996000.000,66536000.000,67045000.000,67546000.000,68054000.000,68566000.000,89246000.000,89923000.000,90609000.000,91305000.000,91983000.000,92653000.000,93327000.000,94007000.000,94672000.000,95306000.000
Capital,,,,,,,,,,,,,,,550408000.000,,,,575223000.000,,,
CapitalRequiredForCapitalAdequacy,,,,,,,,,,,,,,,233651000.000,,,,260108000.000,,,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,,,,,,,,,,,0.080,,,,0.080,,,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,,,0.100,,,,0.100,,,,0.100,,,,,,,
CapitalToRiskWeightedAssets,,,,,,,0.080,,,,0.080,,,,0.189,,,,0.177,,,
CashAndDueFromBanks,6604000.000,7074000.000,3864000.000,3613000.000,4216000.000,3891000.000,4181000.000,4292000.000,4624000.000,14247000.000,17490000.000,11279000.000,9274000.000,12328000.000,11380000.000,9313000.000,9859000.000,9454000.000,16243000.000,25079000.000,29533000.000,29849000.000
CashCashEquivalentsAndFederalFundsSold,8496000.000,8794000.000,11173000.000,9565000.000,10073000.000,8734000.000,12065000.000,9687000.000,9109000.000,14592000.000,18931000.000,18668000.000,9700000.000,12691000.000,15129000.000,9809000.000,9859000.000,11091000.000,16571000.000,25261000.000,32382000.000,31068000.000
CashEquivalentsAtCarryingValue,,,,9565000.000,10073000.000,8734000.000,12065000.000,9687000.000,9109000.000,14592000.000,18931000.000,18668000.000,9700000.000,12691000.000,15129000.000,9809000.000,9859000.000,11091000.000,16571000.000,25261000.000,,
CollateralAlreadyPostedAggregateFairValue,,,,,,,,,,,1500000.000,1500000.000,,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,56245065.000,56245065.000,56245065.000,56245065.000,56245065.000,56245065.000,56245065.000,56245065.000,56245065.000,56245065.000,56245065.000,56245065.000,56245065.000,56245065.000,56245065.000,56245065.000,56245065.000,56245065.000,56245065.000,56245065.000,56245065.000,56245065.000
CommonStockSharesOutstanding,47341182.000,45477534.000,45452134.000,45207715.000,45381531.000,45371031.000,45391031.000,45653073.000,45704310.000,45704310.000,45499332.000,44819654.000,44454385.000,44043839.000,44012239.000,43967006.000,44397697.000,45066727.000,45247420.000,45188139.000,45860066.000,45876066.000
CommonStockValue,562000.000,562000.000,562000.000,562000.000,562000.000,562000.000,562000.000,562000.000,562000.000,562000.000,562000.000,562000.000,562000.000,562000.000,562000.000,562000.000,562000.000,562000.000,562000.000,562000.000,562000.000,562000.000
CumulativeEffectOfNewAccountingPrincipleInPeriodOfAdoption,,,,,,,,,,,,,,,,,,,-33000.000,,,
DebtInstrumentUnusedBorrowingCapacityAmount,,,,,,,678100000.000,,,,73900000.000,,,,527102000.000,,,,703900000.000,,,
DebtWeightedAverageInterestRate,,,,,,,0.024,,,,0.022,,,,0.024,,,,0.014,,,
DeferredCompensationEquity,,,,,,,,,,,,,,,,,,,,,483000.000,483000.000
DeferredTaxAssetsCapitalLossCarryforwards,,,,,,,899000.000,,,,918000.000,,,,637000.000,,,,342000.000,,,
DeferredTaxAssetsDerivativeInstruments,,,,,,,,,,,,,,,1535000.000,,,,7544000.000,,,
DeferredTaxAssetsGross,,,,,,,33884000.000,,,,36973000.000,,,,42802000.000,,,,49109000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,27612000.000,27341000.000,28656000.000,30300000.000,31291000.000,30955000.000,32965000.000,34705000.000,35849000.000,37184000.000,39250000.000,41356000.000,41732000.000,41811000.000,44481000.000,47360000.000,46550000.000,40328000.000,40250000.000
DeferredTaxAssetsNet,21057000.000,21099000.000,22977000.000,,,,33796000.000,,,,36885000.000,,,,42714000.000,,,,49109000.000,,,
DeferredTaxAssetsOther,,,,,,,,,,,,,,,230000.000,,,,305000.000,,,
DeferredTaxAssetsOtherTaxCarryforwards,,,,,,,50000.000,,,,122000.000,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpense,,,,,,,4850000.000,,,,5852000.000,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,,,,,,,,,7088000.000,,,,8312000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsPostretirementBenefits,,,,,,,8776000.000,,,,10051000.000,,,,11983000.000,,,,13551000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,4873000.000,,,,5566000.000,,,,6497000.000,,,,5746000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,325000.000,,,,101000.000,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsProvisionForLoanLosses,,,,,,,12561000.000,,,,12627000.000,,,,12920000.000,,,,11978000.000,,,
DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,,,,,,,615000.000,,,,615000.000,,,,615000.000,,,,96000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,88000.000,,,,88000.000,,,,88000.000,,,,0.000,,,
DeferredTaxLiabilities,,,,,,,3496000.000,,,,2180000.000,,,,1358000.000,,,,1749000.000,,,
DeferredTaxLiabilitiesDeferredExpenseDeferredFinancingCosts,,,,,,,1065000.000,,,,42000.000,,,,,,,,,,,
DeferredTaxLiabilitiesDerivatives,,,,,,,,,,,,,,,0.000,,,,,,,
DeferredTaxLiabilitiesOther,,,,,,,,,,,179000.000,,,,243000.000,,,,624000.000,,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiability,,,,,,,5600000.000,,,,,,,,,,,,,,,
DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityBadDebtReserveForTaxPurposesOfQualifiedLender,,,,,,,,,,,5600000.000,,,,5600000.000,,,,5331000.000,,,
DefinedBenefitPlanFundedPercentage,,,,,,,1.016,,,,,,,,,,,,,,,
DemandDepositAccounts,,,,207299000.000,242134000.000,282566000.000,361131000.000,389164000.000,418589000.000,429184000.000,444239000.000,444603000.000,453955000.000,448523000.000,436172000.000,411916000.000,442738000.000,469035000.000,453136000.000,622333000.000,676989000.000,707277000.000
Deposits,1386647000.000,1355696000.000,1389411000.000,1360965000.000,1351666000.000,1366000000.000,1419703000.000,1424667000.000,1462957000.000,1530667000.000,1580975000.000,1678685000.000,1792867000.000,1950429000.000,1962737000.000,2008395000.000,2120476000.000,2224643000.000,2260003000.000,2496280000.000,2591074000.000,2680196000.000
DepositsMoneyMarketDeposits,,,,451498000.000,436885000.000,428424000.000,422878000.000,424166000.000,424280000.000,441702000.000,427909000.000,449467000.000,494279000.000,589828000.000,589012000.000,648036000.000,667211000.000,654117000.000,681710000.000,732418000.000,752460000.000,759482000.000
DepositsSavingsDeposits,,,,159573000.000,162273000.000,164770000.000,164622000.000,162777000.000,162919000.000,162972000.000,161813000.000,160716000.000,159866000.000,161204000.000,160020000.000,157274000.000,158278000.000,163989000.000,165623000.000,169152000.000,172725000.000,175911000.000
DerivativeSwaptionInterestRate,,,,,,,0.026,0.026,0.026,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedShareBasedAwardsOtherThanOptions,,,,14700000.000,14400000.000,13200000.000,12300000.000,11200000.000,10500000.000,,,,,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,8100000.000,7800000.000,7200000.000,6600000.000,6200000.000,5700000.000,,,,,,,,,,,,,
EmployeeStockOwnershipPlanESOPDebtStructureDirectLoanAmount,,,,,,,28400000.000,,,,27200000.000,,,,,,,,,,,
EmployeeStockOwnershipPlanESOPNumberOfAllocatedShares,,,,,,,853110.000,,,,1038350.000,,,,,,,,,,,
EmployeeStockOwnershipPlanESOPNumberOfCommittedToBeReleasedShares,,,,,,,-152670.000,,,,155788.000,,,,,,,,,,,
EquityMethodInvestments,5280000.000,5440000.000,5750000.000,5813000.000,5525000.000,5349000.000,4635000.000,4747000.000,4759000.000,5324000.000,6391000.000,6836000.000,6907000.000,6730000.000,6658000.000,6317000.000,5599000.000,4708000.000,4307000.000,4213000.000,4364000.000,0.000
FederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,1892000.000,1720000.000,7309000.000,5952000.000,5857000.000,4843000.000,7884000.000,5395000.000,4485000.000,345000.000,1441000.000,7389000.000,426000.000,363000.000,3749000.000,496000.000,0.000,1637000.000,328000.000,182000.000,2849000.000,1219000.000
FederalHomeLoanBankStock,33468000.000,34998000.000,35016000.000,42333000.000,44919000.000,44286000.000,42770000.000,41927000.000,45960000.000,45116000.000,49046000.000,47288000.000,44046000.000,39029000.000,39898000.000,37302000.000,39761000.000,36712000.000,38003000.000,32881000.000,38878000.000,38464000.000
FinancialInstrumentsOwnedMortgagesMortgageBackedAndAssetBackedSecuritiesAtFairValue,,,,,,,297500000.000,,,,,,,,,,,,,,,
FinancingReceivableAllowanceForCreditLosses,,,,,,,,,,,,,,30889000.000,30889000.000,30634000.000,30635000.000,,,,,
FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,,,,29982000.000,31140000.000,30145000.000,29571000.000,29133000.000,29110000.000,30383000.000,29987000.000,29721000.000,29664000.000,29552000.000,29524000.000,29250000.000,29251000.000,29256000.000,29833000.000,29760000.000,29769000.000,29769000.000
FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,,,,2522000.000,769000.000,1817000.000,1810000.000,2531000.000,1530000.000,1016000.000,1414000.000,1848000.000,1602000.000,1337000.000,1365000.000,1384000.000,1384000.000,692000.000,118000.000,118000.000,108000.000,108000.000
FinancingReceivableCollectivelyEvaluatedForImpairment,,,,2137972000.000,2200223000.000,2240354000.000,2291498000.000,2300105000.000,2386762000.000,2411933000.000,2525919000.000,2601966000.000,2641824000.000,2740391000.000,2781768000.000,2790377000.000,2936721000.000,3042803000.000,3156737000.000,3233304000.000,3407804000.000,3555504000.000
FinancingReceivableIndividuallyEvaluatedForImpairment,,,,18975000.000,22165000.000,23390000.000,25656000.000,26712000.000,22186000.000,18105000.000,19427000.000,19855000.000,17971000.000,15916000.000,15754000.000,14848000.000,14363000.000,13407000.000,13151000.000,13853000.000,13618000.000,14007000.000
FinancingReceivableModificationsPostModificationRecordedInvestment1,,,,202000.000,181000.000,180000.000,588000.000,3188000.000,,,,,,,,,,,,,,
FinancingReceivableModificationsPreModificationRecordedInvestment1,,,,187000.000,187000.000,187000.000,561000.000,3188000.000,,,,,,,,,,,,,,
FinancingReceivableModificationsRecordedInvestment,,,,11781000.000,6944000.000,6895000.000,3791000.000,6987000.000,7910000.000,6594000.000,7967000.000,4969000.000,4868000.000,3853000.000,3851000.000,6036000.000,5875000.000,5096000.000,4639000.000,4265000.000,4314000.000,4637000.000
FinancingReceivableRecordedInvestment30To59DaysPastDue,,,,15746000.000,8218000.000,7241000.000,7416000.000,13684000.000,9959000.000,3850000.000,4428000.000,5990000.000,5322000.000,5840000.000,,,,,,,,
FinancingReceivableRecordedInvestment60To89DaysPastDue,,,,7363000.000,7359000.000,5411000.000,3443000.000,1123000.000,1835000.000,1271000.000,214000.000,688000.000,205000.000,291000.000,,,,,,,,
FinancingReceivableRecordedInvestmentCurrent,,,,2062583000.000,2180298000.000,2231151000.000,2284917000.000,2292322000.000,2386881000.000,2414370000.000,2531299000.000,2606045000.000,2646136000.000,2745037000.000,2788480000.000,2795524000.000,2942109000.000,3049822000.000,3156718000.000,3240531000.000,3413218000.000,3562908000.000
FinancingReceivableRecordedInvestmentEqualToGreaterThan90DaysPastDue,,,,24073000.000,26513000.000,19941000.000,21378000.000,19688000.000,10273000.000,10547000.000,9405000.000,9098000.000,8132000.000,5139000.000,,,,,,,,
FinancingReceivableRecordedInvestmentNonaccrualStatus,,,,26275000.000,29401000.000,24304000.000,23910000.000,23760000.000,19866000.000,16937000.000,17972000.000,18983000.000,17533000.000,13191000.000,,10879000.000,10880000.000,9989000.000,,10537000.000,10393000.000,10310000.000
FinancingReceivableRecordedInvestmentPastDue,,,,47182000.000,42090000.000,32593000.000,32237000.000,34495000.000,22067000.000,15668000.000,14047000.000,15776000.000,13659000.000,11270000.000,9042000.000,9701000.000,8975000.000,6388000.000,13170000.000,6626000.000,8204000.000,6603000.000
HeldToMaturitySecurities,35934000.000,34309000.000,32416000.000,35242000.000,33974000.000,43342000.000,41873000.000,31517000.000,30628000.000,31730000.000,32422000.000,79712000.000,87667000.000,85261000.000,107990000.000,123275000.000,157570000.000,152029000.000,168107000.000,177849000.000,201813000.000,190569000.000
HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,,,,,,,,,,,,,,934000.000,583000.000,949000.000,346000.000,1630000.000,2612000.000,2014000.000,242000.000,246000.000
HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,,,,,,,,,,,,,,183000.000,824000.000,310000.000,1624000.000,82000.000,13000.000,89000.000,3370000.000,2736000.000
HeldToMaturitySecuritiesAmortizedCostBeforeOtherThanTemporaryImpairment,,,,35242000.000,33974000.000,43342000.000,41873000.000,31517000.000,30628000.000,31730000.000,32422000.000,79712000.000,87667000.000,,,,,,,,,
HeldToMaturitySecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,,,,,,,,,,,,,,,257000.000,,,,11000.000,5000.000,86000.000,90000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,824000.000,,,,13000.000,89000.000,3370000.000,2736000.000
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionAggregateLosses,,,,,,198000.000,1095000.000,1014000.000,1229000.000,,,,,,,,,,,,,
HeldToMaturitySecuritiesContinuousUnrealizedLossPositionFairValue,,,,,,7367000.000,19354000.000,14487000.000,14158000.000,15943000.000,14615000.000,64975000.000,47359000.000,,71249000.000,,,,8265000.000,39901000.000,183678000.000,169477000.000
