,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-06-30,2016-09-30,2016-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,177269.000,216882.000,316517.000,360474.000,410341.000,424143.000,384861.000,498248.000,436660.000,454646.000,451953.000,464248.000,472153.000,548005.000,578810.000,588942.000,618410.000,639762.000,682029.000,,,
AccountsPayableCurrent,,,,,,,,,,,,,,,,,,,,2157000.000,2402000.000,2135000.000
AccountsPayableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,440000.000,
AccountsReceivableNetCurrent,201959.000,222448.000,247110.000,208325.000,282762.000,307279.000,267116.000,338249.000,180979.000,246740.000,226625.000,185608.000,197708.000,210550.000,185455.000,141297.000,35034.000,1979.000,10513.000,3724000.000,3712000.000,2580000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,,,,,,,3364000.000
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,837000.000,2350000.000,3364000.000
AccruedProfessionalFeesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,2379000.000
AccruedVacationCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,319000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,5378.000,5964.000,6551.000,7046.000,7197.000,7275.000,7353.000,7431.000,7509.000,7587.000,7665.000,7743.000,7821.000,7899.000,7977.000,753000.000,773000.000,928000.000
AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,67370000.000
AdditionalPaidInCapitalCommonStock,483520.000,483520.000,1029080.000,1029080.000,1368641.000,1628282.000,1747583.000,1757372.000,1832070.000,1894605.000,1957574.000,2020930.000,2100503.000,2161781.000,2228367.000,2294957.000,2361209.000,2427351.000,2491804.000,59992000.000,61005000.000,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,171000.000,134000.000,139000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,,,,,,171000.000,,
Assets,987136.000,855393.000,734256.000,685678.000,689933.000,678602.000,596029.000,693990.000,597145.000,594498.000,501632.000,451548.000,370560.000,374430.000,331455.000,265101.000,244369.000,171324.000,139877.000,24050000.000,20482000.000,13298000.000
AssetsCurrent,548968.000,517726.000,504389.000,465309.000,479065.000,477232.000,404159.000,511527.000,423746.000,430089.000,346214.000,305121.000,233123.000,245984.000,211999.000,154636.000,142894.000,78840.000,56383.000,17454000.000,13915000.000,8654000.000
AssetsHeldForSaleNotPartOfDisposalGroupCurrent,,,,,,,,,,,,,,,,,,,,,,203000.000
AssetsNoncurrent,,,,,,,,,,,,,,,,,,,,6596000.000,6567000.000,4644000.000
BusinessAcquisitionPercentageOfVotingInterestsAcquired,,,,,,,,,,,,,,,,,,,,0.333,0.333,0.333
Cash,,,,,,,,,,,,,,,,,,,,8403000.000,4871000.000,1495000.000
CashAndCashEquivalentsAtCarryingValue,345592.000,293861.000,255862.000,255567.000,194886.000,168536.000,135626.000,171861.000,241350.000,181932.000,118172.000,118096.000,33998.000,34017.000,25127.000,11922.000,106443.000,75444.000,45870.000,,,
CashFDICInsuredAmount,,,,,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,250000.000,,,
CertificatesOfDepositAtCarryingValue,,,,,,,,,,,,,,,,,,,,,,2008000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,,,,,,0.140,,,,,,
ClassOfWarrantOrRightOutstanding,,,,,,,3785300.000,3785300.000,,,,,,,,3785300.000,3785300.000,3785300.000,3785300.000,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,75000000.000,100000000.000,100000000.000,100000000.000
