,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableCurrent,61776000.000,98187000.000,82534000.000,136934000.000,110579000.000,128239000.000,102530000.000,123022000.000,109646000.000,153368000.000,105285000.000,111145000.000,118098000.000,126859000.000,115857000.000,107969000.000,95149000.000,96677000.000,108828000.000,124331000.000,117461000.000,146934000.000,139045000.000,100000000.000,104000000.000,115000000.000
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,,,,,2000000.000
AccountsReceivableNetCurrent,68116000.000,93177000.000,92605000.000,76895000.000,75412000.000,110458000.000,94863000.000,72192000.000,78412000.000,118924000.000,103585000.000,89348000.000,103064000.000,123483000.000,119363000.000,100998000.000,102760000.000,119168000.000,124310000.000,104262000.000,120533000.000,147882000.000,137942000.000,108000000.000,122000000.000,155000000.000
AccountsReceivableRelatedParties,,,,,,,,,,,,,,,,,,,,,,,,,,1000000.000
AccumulatedAmortizationDeferredFinanceCosts,12493000.000,,,,,,,,,,,,,,,,,,,,,,,,,
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,12845000.000,13719000.000,14594000.000,15486000.000,16062000.000,16949000.000,17838000.000,18742000.000,19650000.000,14390000.000,15261000.000,14071000.000,14027000.000,12702000.000,15972000.000,14535000.000,15520000.000,16504000.000,17515000.000,1469000.000,1661000.000,1853000.000,2000000.000,2000000.000,2000000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,1143068000.000,1158062000.000,1177227000.000,1193164000.000,1211584000.000,1230248000.000,1248456000.000,1269810000.000,1289769000.000,1300132000.000,1319710000.000,1330094000.000,1329908000.000,1340464000.000,1365379000.000,1388217000.000,1414073000.000,1438404000.000,1466591000.000,1487713000.000,1512637000.000,1540568000.000,1562532000.000,1575000000.000,1608000000.000,1635000000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1917000.000,237000.000,-13461000.000,-15368000.000,-12541000.000,-19492000.000,-20808000.000,-18048000.000,-15942000.000,6310000.000,6507000.000,6327000.000,6483000.000,5855000.000,5938000.000,4816000.000,4195000.000,6078000.000,3927000.000,4265000.000,2103000.000,-3076000.000,-2855000.000,2000000.000,2000000.000,0.000
AllowanceForDoubtfulAccountsReceivable,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,
AssetRetirementObligationsNoncurrent,,,,3600000.000,,,,5100000.000,,,,5700000.000,,,,5900000.000,,,,5400000.000,,,,5000000.000,,
Assets,4370763000.000,4544334000.000,4632859000.000,4823366000.000,4983649000.000,5254224000.000,5381172000.000,5564809000.000,5795487000.000,6048789000.000,6172400000.000,6282243000.000,6446527000.000,6680925000.000,6807364000.000,6974089000.000,7123662000.000,7283220000.000,7405599000.000,7582122000.000,7863242000.000,8066966000.000,8051687000.000,8223000000.000,8420000000.000,8607000000.000
AssetsCurrent,207106000.000,246926000.000,214471000.000,201528000.000,167753000.000,231051000.000,197012000.000,198226000.000,234036000.000,276865000.000,234169000.000,191538000.000,187860000.000,207403000.000,201498000.000,186816000.000,185307000.000,202019000.000,218946000.000,169242000.000,325511000.000,361095000.000,211109000.000,233000000.000,238000000.000,261000000.000
AssetsNoncurrent,1194592000.000,,,,,,1216970000.000,1232004000.000,1243705000.000,1248360000.000,1250650000.000,1244179000.000,1252122000.000,1269815000.000,1268392000.000,1290398000.000,1303811000.000,1329571000.000,1296515000.000,1303241000.000,1291411000.000,1296431000.000,1284951000.000,1292000000.000,1320000000.000,1334000000.000
