,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,17929.000,31179.000,27429.000,,20799.000,,,,,
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,6500.000,5500.000,7000.000,7929.000,,,,,,,,,,
AccountsPayableCurrent,,,,,,,,,,1943.000,21094.000,21811.000,284930.000,281857.000
AccountsReceivableNetCurrent,,,,,,,,,,3280.000,9440.000,23480.000,79612.000,116690.000
AccruedLiabilitiesCurrent,,,,,,,800.000,,,57354.000,73355.000,105377.000,139336.000,126385.000
AdditionalPaidInCapital,1542000.000,1540200.000,1540200.000,1540200.000,1522200.000,1522200.000,1522200.000,,7897200.000,6902943.000,7402443.000,7432893.000,7626099.000,8409588.000
Assets,1524004.000,1524004.000,1553234.000,1552411.000,1553300.000,1551125.000,2376348.000,,1902624.000,11755.000,12918.000,53627.000,320386.000,332556.000
AssetsCurrent,,,3234.000,2411.000,3300.000,1125.000,26348.000,,1279.000,8660.000,11073.000,51782.000,315974.000,328378.000
AssetsFairValueDisclosure,-2619.000,,,,,,,,,,,,,
BankOverdrafts,2623.000,,,,,,,,,,,,,
Cash,,,3234.000,2411.000,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,4.000,4.000,3234.000,2411.000,3000.000,1125.000,25548.000,,1279.000,5380.000,1633.000,8961.000,40507.000,18494.000
CashAndCashEquivalentsFairValueDisclosure,4.000,4.000,3234.000,2411.000,,,,,,,,,,
CashFDICInsuredAmount,,,,,250000.000,250000.000,250000.000,,,,,,,
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000,0.000,0.000,0.000
