,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30
AccountsPayableCurrent,11621000.000,11693000.000,12048000.000,12889000.000,21696000.000,12679000.000,17351000.000,24233000.000,24547000.000,17112000.000,30419000.000,21918000.000,17619000.000,14588000.000,18548000.000,15388000.000,23627000.000,20199000.000,28704000.000,26373000.000,25298000.000
AccountsReceivableNetCurrent,83707000.000,83918000.000,89619000.000,94056000.000,98541000.000,104472000.000,103415000.000,117282000.000,146791000.000,142352000.000,145134000.000,141884000.000,138117000.000,130850000.000,117854000.000,129801000.000,148158000.000,146260000.000,140597000.000,163464000.000,167457000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,82376000.000,,,,101356000.000,,,,109817000.000,,,,120074000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,-1400000.000,,,,-500000.000,,,,-3000000.000,,,,-5200000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-1534000.000,-1883000.000,-1987000.000,-1550000.000,-1900000.000,-1415000.000,-1432000.000,-2425000.000,-2457000.000,-1020000.000,-541000.000,-272000.000,-296000.000,-1998000.000,-4362000.000,-7393000.000,-4937000.000,-7930000.000,-7949000.000,-9308000.000,-11793000.000
AdditionalPaidInCapitalCommonStock,283366000.000,285356000.000,286869000.000,288460000.000,289508000.000,289637000.000,291065000.000,292579000.000,292290000.000,292580000.000,291414000.000,297022000.000,295756000.000,295526000.000,294054000.000,292429000.000,293347000.000,294601000.000,296324000.000,296861000.000,297686000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,1000000.000,,
AllowanceForDoubtfulAccountsReceivableCurrent,4567000.000,4844000.000,4514000.000,4647000.000,4300000.000,5052000.000,4825000.000,5473000.000,5265000.000,5721000.000,4379000.000,4512000.000,4466000.000,4155000.000,3986000.000,3395000.000,2646000.000,1714000.000,,,
Assets,605756000.000,594060000.000,678664000.000,675847000.000,669957000.000,662121000.000,654716000.000,664729000.000,690899000.000,736690000.000,747781000.000,723587000.000,723786000.000,715176000.000,738252000.000,731224000.000,854371000.000,826506000.000,823897000.000,829424000.000,822557000.000
AssetsCurrent,105496000.000,101993000.000,110224000.000,117335000.000,119497000.000,120450000.000,120604000.000,134061000.000,160543000.000,189666000.000,199969000.000,178150000.000,182692000.000,181399000.000,199147000.000,196494000.000,207141000.000,185431000.000,197043000.000,210937000.000,210279000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,0.000,0.000,,,,,,,,,,,
AssetsNoncurrent,500260000.000,492067000.000,568440000.000,558512000.000,550460000.000,541671000.000,534112000.000,530668000.000,530356000.000,547024000.000,547812000.000,545437000.000,541094000.000,533777000.000,539105000.000,534730000.000,647230000.000,641075000.000,626854000.000,618487000.000,612278000.000
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,404200000.000,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCapitalLeaseObligation,,,,,,,,,,,,,,,,,9061000.000,9061000.000,9061000.000,,
