,2011-06-25,2011-09-24,2011-12-31,2012-03-31,2012-06-30,2012-09-29,2012-12-29,2013-03-30,2013-06-29,2013-09-28,2013-12-28,2014-03-29,2014-06-28,2014-09-27,2014-12-27,2015-03-28,2015-06-27,2015-09-26,2015-12-26,2016-03-26,2016-06-25,2016-09-24,2016-12-31,2017-03-25,2017-06-24
AccountsAndOtherReceivablesNetCurrent,53323000.000,50037000.000,41922000.000,36253000.000,42190000.000,43621000.000,36986000.000,56520000.000,60364000.000,58167000.000,60760000.000,66962000.000,69561000.000,86545000.000,73646000.000,67233000.000,69784000.000,56020000.000,59832000.000,65210000.000,62705000.000,56826000.000,63019000.000,82140000.000,90478000.000
AccountsPayableCurrent,19340000.000,22465000.000,18625000.000,16421000.000,15185000.000,18430000.000,13217000.000,18383000.000,21594000.000,18760000.000,26023000.000,26947000.000,32156000.000,34426000.000,25964000.000,30477000.000,28681000.000,25848000.000,27290000.000,33170000.000,28455000.000,25699000.000,31444000.000,37727000.000,40507000.000
AccruedIncomeTaxesCurrent,3856000.000,2457000.000,2518000.000,3120000.000,3266000.000,2565000.000,1109000.000,2011000.000,1970000.000,1515000.000,805000.000,846000.000,1053000.000,2264000.000,3133000.000,3732000.000,4516000.000,4960000.000,4195000.000,4412000.000,1418000.000,1787000.000,1920000.000,2089000.000,2220000.000
AccruedIncomeTaxesNoncurrent,,,,,,,,,,,7463000.000,7488000.000,7567000.000,7289000.000,7321000.000,7125000.000,7046000.000,6542000.000,6761000.000,7193000.000,6832000.000,6807000.000,6375000.000,7149000.000,7280000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,45618000.000,44257000.000,44218000.000,45556000.000,46792000.000,47098000.000,47959000.000,48895000.000,50045000.000,51419000.000,52802000.000,53787000.000,52649000.000,52827000.000,53383000.000,53127000.000,43994000.000,41372000.000,26466000.000,26962000.000,27837000.000,28407000.000,28969000.000,30245000.000,31313000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,,,,,,,,,,,,,-5000.000,,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,-871000.000,,,,2387000.000,,,,2445000.000,,,,2761000.000,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,,,,,,,,,,5780000.000,,,,-8327000.000,,,,-19327000.000,,,,-25116000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,7353000.000,2532000.000,-12000.000,2615000.000,-2349000.000,-171000.000,1783000.000,-2163000.000,-1006000.000,3644000.000,6651000.000,6980000.000,6476000.000,-2153000.000,-10714000.000,-19112000.000,-16379000.000,-20501000.000,-21772000.000,-19284000.000,-19640000.000,-19084000.000,-27882000.000,-23904000.000,-20604000.000
AdditionalPaidInCapitalCommonStock,75098000.000,76140000.000,77658000.000,78899000.000,80743000.000,81727000.000,83547000.000,84468000.000,86738000.000,88099000.000,89883000.000,90467000.000,93064000.000,95632000.000,97938000.000,98221000.000,101207000.000,102922000.000,105516000.000,104998000.000,107127000.000,108995000.000,111950000.000,112274000.000,118799000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,200000.000,200000.000,300000.000,600000.000,800000.000,800000.000,600000.000,700000.000,300000.000,300000.000,300000.000,200000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000,100000.000
Assets,371891000.000,371084000.000,361608000.000,356025000.000,347955000.000,348575000.000,334873000.000,346998000.000,348237000.000,341120000.000,345423000.000,342094000.000,356098000.000,365372000.000,348818000.000,335482000.000,336779000.000,332486000.000,345346000.000,352814000.000,347496000.000,347488000.000,345512000.000,378767000.000,401344000.000
AssetsCurrent,244306000.000,248510000.000,243816000.000,237372000.000,234751000.000,234389000.000,221083000.000,193193000.000,195069000.000,183858000.000,186848000.000,186059000.000,203810000.000,221891000.000,214817000.000,207945000.000,208733000.000,206695000.000,234463000.000,243032000.000,239585000.000,240833000.000,245149000.000,253785000.000,276451000.000
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,,,,,,,117022000.000,114521000.000,117928000.000,128668000.000,,,
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,,,,,1652000.000,9575000.000,9215000.000,19453000.000,31995000.000,22372000.000,21814000.000
AvailableForSaleSecurities,,,,,,,,,54229000.000,52857000.000,52868000.000,41118000.000,58169000.000,61733000.000,72040000.000,69719000.000,74041000.000,90727000.000,,,,,,,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,,,1000.000,,3000.000,2000.000,2000.000,1000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,,,,,5000.000,7000.000,5000.000,5000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,47400000.000,34439000.000,7407000.000,7297000.000,6782000.000,6605000.000,,,,1155000.000,1155000.000,1110000.000,1453000.000,1467000.000,1652000.000,9575000.000,9215000.000,19453000.000,31995000.000,22372000.000,21814000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,,5900000.000,0.000,,,,,,,,,,,,,,,,10500000.000,26600000.000,18500000.000,16600000.000
AvailableForSaleSecuritiesCurrent,52004000.000,50540000.000,51740000.000,53797000.000,47429000.000,34481000.000,7421000.000,7308000.000,6789000.000,6609000.000,1200000.000,1075000.000,200000.000,1155000.000,1155000.000,1110000.000,1453000.000,1467000.000,1652000.000,9576000.000,9215000.000,19451000.000,31990000.000,22369000.000,21810000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,,,,,,,1075000.000,200000.000,1155000.000,1155000.000,1110000.000,1453000.000,1467000.000,1450000.000,9575000.000,9215000.000,19453000.000,31372000.000,21757000.000,21198000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,,,,,,,1075000.000,200000.000,1155000.000,1155000.000,1110000.000,1453000.000,1467000.000,1450000.000,9576000.000,9215000.000,19451000.000,31367000.000,21754000.000,21194000.000
AvailableForSaleSecuritiesDebtSecurities,,,,,,,,,,,,,,,,,,,1652000.000,9576000.000,9215000.000,19451000.000,31990000.000,22369000.000,21810000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,110111.000,110229000.000,48701000.000,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,,2000.000,,,,,,,,,,,,,,,,,,,,
AvailableforsaleSecuritiesGrossUnrealizedGain,,,,,31000.000,42000.000,14000.000,11000.000,,,,,,,,,,,,,,,,,
BuildingsAndImprovementsGross,31610000.000,31422000.000,31190000.000,31555000.000,31416000.000,31043000.000,31209000.000,31406000.000,31734000.000,31813000.000,32211000.000,32438000.000,32001000.000,31301000.000,31123000.000,30901000.000,31265000.000,31169000.000,,8041000.000,8099000.000,8016000.000,,13687000.000,13381000.000
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,,,,84889000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,,,,57143000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssets,,,,,,,,36510000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,,,,19134000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,,,,25365000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,,,,,,,,27746000.000,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationOtherAssets,,,,,,,,2566000.000,,,,,,,,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIndefiniteLivedIntangibleAssets,,,,,,,,,4907000.000,,,,,,,,,,,,,,,,
