,2011-01-31,2011-04-30,2017-04-30
CashAndCashEquivalentsPeriodIncreaseDecrease,129389.000,,
ComprehensiveIncomeNetOfTax,152436.000,-921972.000,1621691.000
ConcentrationRiskPercentage1,,,0.100
ConversionOfStockSharesConverted1,,,200000.000
CostOfRevenue,1749365.000,1585179.000,2013940.000
DepreciationDepletionAndAmortization,41969.000,,219962.000
DerivativeGainLossOnDerivativeNet,,63308.000,
EarningsPerShareBasic,-0.010,,0.140
EarningsPerShareBasicAndDiluted,,0.000,
EarningsPerShareDiluted,-0.010,,0.140
EffectOfExchangeRateOnCashAndCashEquivalents,621105.000,,
FairValueAdjustmentOfWarrants,-273904.000,,
GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,1700.000,,
GoodwillImpairmentLoss,31940.000,,
GrossProfit,1839192.000,1607069.000,3264818.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-468670.000,5608.000,1274964.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-543754.000,,
IncreaseDecreaseInAccountsReceivable,-424772.000,,
IncreaseDecreaseInDeferredRevenue,1045960.000,,
IncreaseDecreaseInInventories,62414.000,,
IncreaseDecreaseInPrepaidExpense,-67249.000,,
InterestExpense,-419118.000,-488949.000,-188847.000
InterestExpenseOther,,,188847.000
InterestPaid,38845.000,,
NetCashProvidedByUsedInFinancingActivities,-150000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-150000.000,,
NetCashProvidedByUsedInInvestingActivities,-234001.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-234001.000,,
NetCashProvidedByUsedInOperatingActivities,-107715.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-107715.000,,
NetIncomeLoss,-468670.000,5608.000,1274964.000
NetIncomeLossAvailableToCommonStockholdersBasic,-468670.000,5608.000,
NonoperatingIncomeExpense,-108814.000,-283662.000,-102204.000
OperatingExpenses,2199049.000,1317800.000,1887650.000
OperatingIncomeLoss,-359856.000,289269.000,1377168.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent,621106.000,-927580.000,346727.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,346727.000
OtherNonoperatingIncome,36400.000,141979.000,86643.000
OtherSalesRevenueNet,,,794591.000
PaymentsToAcquireLoansReceivable,-48148.000,,
PaymentsToAcquirePropertyPlantAndEquipment,,,670455.000
ProceedsFromCustomers,,,1016784.000
ProceedsFromRepaymentsOfRestrictedCashFinancingActivities,-101643.000,,
ProceedsFromSaleOfPropertyPlantAndEquipment,-84210.000,,
RepaymentsOfDebt,-150000.000,,
ResearchAndDevelopmentExpense,418898.000,392423.000,247758.000
Revenues,3588558.000,3192248.000,5278758.000
SalesRevenueNet,3588558.000,3192248.000,5278758.000
SellingGeneralAndAdministrativeExpense,1780150.000,925377.000,1639892.000
ShareBasedCompensation,279963.000,,
StockGrantedDuringPeriodValueSharebasedCompensation,252963.000,,
StockIssuedDuringPeriodValueShareBasedCompensation,27000.000,,
WeightedAverageNumberOfDilutedSharesOutstanding,,,9302192.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,71676268.000,74039867.000,
WeightedAverageNumberOfSharesOutstandingBasic,,,9102192.000
