,2011-12-31,2012-12-31,2013-12-31
AdvertisingExpense,607.000,36700.000,
AmortizationOfDebtDiscountPremium,,34748.000,
AmortizationOfDeferredCharges,705.000,,
AmortizationOfIntangibleAssets,,,19545.000
CapitalLeaseObligationsIncurred,0.000,,
CapitalizedComputerSoftwareImpairments,,-74269.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-254137.000,
CashPeriodIncreaseDecrease,218642.000,,0.000
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments,,-38946.000,
ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,,,-21240.000
DebtConversionConvertedInstrumentAmount1,0.000,,
DebtInstrumentConvertibleEffectiveInterestRate,,0.570,
DebtInstrumentPeriodicPayment,,5650.000,
Depreciation,18924.000,28715.000,12547.000
DepreciationAndAmortization,45752.000,97703.000,89704.000
DerivativeGainOnDerivative,,1552.000,
DerivativeLossOnDerivative,,-40498.000,-21240.000
DevelopmentCosts,221958.000,,
DividendsPreferredStock,20250.000,-20250.000,20250.000
EarningsPerShareBasicAndDiluted,-0.050,-0.030,-0.030
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,-0.350
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,,38946.000,
EquipmentExpense,0.000,,
FairValueAssumptionsExpectedDividendRate,,0.000,
FairValueAssumptionsExpectedVolatilityRate,,1.570,
FairValueAssumptionsRiskFreeInterestRate,,0.140,
FairValueMeasuredOnRecurringBasisGainLossIncludedInEarnings,,,-21240.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,-21240.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPeriodIncreaseDecrease,,35002.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityTransfersNet,,-6774.000,
FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPeriodIncreaseDecrease,,,78388.000
GainsLossesOnExtinguishmentOfDebt,25000.000,,
GainsLossesOnRestructuringOfDebt,0.000,,
GeneralAndAdministrativeExpense,,546273.000,847966.000
ImpairmentOfIntangibleAssetsFinitelived,,74269.000,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,62633.000,
IncomeTaxExaminationPenaltiesExpense,,,1500.000
