,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsAndNotesReceivableNet,2689000.000,2381000.000,7107000.000,4966000.000,5251000.000,4747000.000,5637000.000,5630000.000,5436000.000,5258000.000,7374000.000,6433000.000,5429000.000,6825000.000
AccountsPayableAndOtherAccruedLiabilities,44564000.000,39872000.000,54920000.000,45072000.000,75367000.000,69555000.000,,,,,,,,
AccountsPayableCurrentAndNoncurrent,18733000.000,14135000.000,22113000.000,17085000.000,21889000.000,20422000.000,20040000.000,30758000.000,20177000.000,31521000.000,30365000.000,44796000.000,33931000.000,39070000.000
AccrualForTaxesOtherThanIncomeTaxesCurrentAndNoncurrent,,,,,,3084000.000,,1307000.000,2494000.000,3690000.000,,1440000.000,2772000.000,4110000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,68986000.000,63839000.000,70951000.000,66627000.000,73237000.000,67970000.000,82751000.000,97605000.000
AccumulatedAmortizationDeferredFinanceCosts,,,334000.000,529000.000,732000.000,953000.000,1180000.000,1407000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,9097000.000,9364000.000,9931000.000,10519000.000,11129000.000,11806000.000,12517000.000,13226000.000,13089000.000,13807000.000,14377000.000,11782000.000,12391000.000,12993000.000
AdditionalPaidInCapitalCommonStock,203336000.000,297625000.000,298530000.000,299380000.000,300253000.000,301109000.000,302111000.000,303078000.000,304204000.000,305330000.000,306565000.000,307763000.000,309230000.000,310675000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,,,400000.000,,,,400000.000,,,,400000.000,,,
Assets,367358000.000,536870000.000,685486000.000,685945000.000,777069000.000,778990000.000,805310000.000,827493000.000,837774000.000,852806000.000,861636000.000,881906000.000,905326000.000,929931000.000
AssetsHeldForSaleAtCarryingValue,,0.000,0.000,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,34532000.000,201835000.000,213352000.000,194662000.000,201542000.000,169541000.000,174756000.000,144556000.000,146015000.000,149383000.000,135308000.000,106824000.000,88344000.000,78989000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,18072169.000,25795085.000,25795072.000,25824734.000,25824734.000,25824734.000,25850484.000,25850484.000,25861116.000,25877975.000,25903725.000,25903725.000,25913749.000,25913749.000
CommonStockSharesOutstanding,18045132.000,25768048.000,25768035.000,25787999.000,25787999.000,25787999.000,25806706.000,25806706.000,25817338.000,25829608.000,25848315.000,25848315.000,25858339.000,25858339.000
CommonStockValue,18000.000,258000.000,258000.000,258000.000,258000.000,258000.000,259000.000,259000.000,259000.000,259000.000,259000.000,259000.000,259000.000,259000.000
CustomerAdvancesAndDeposits,22244000.000,23237000.000,20702000.000,28618000.000,33163000.000,37198000.000,30662000.000,40442000.000,43386000.000,40487000.000,37794000.000,42847000.000,43159000.000,37440000.000
DebtInstrumentUnamortizedPremium,,,,,1250000.000,1215000.000,1179000.000,1143000.000,1106000.000,1069000.000,1031000.000,992000.000,952000.000,913000.000
DeferredCompensationSharebasedArrangementsLiabilityCurrentAndNoncurrent,1991000.000,,,,,,,,,,,,,
DeferredFinanceCostsNet,2390000.000,5589000.000,5588000.000,5571000.000,6231000.000,6097000.000,5955000.000,5733000.000,5501000.000,5268000.000,542000.000,1096000.000,1105000.000,1026000.000
DeferredIncomeTaxLiabilities,,,7190000.000,,,,6584000.000,,,,5700000.000,,,
DeferredRevenue,5965000.000,4928000.000,8310000.000,8822000.000,6917000.000,4948000.000,8192000.000,8974000.000,7756000.000,5558000.000,8295000.000,9563000.000,8367000.000,5842000.000
DeferredTaxAssetsEquityMethodInvestments,,,,,,,3318000.000,,,,3502000.000,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,10534000.000,,,,10575000.000,,,,8943000.000,,,
DeferredTaxAssetsGross,,,203817000.000,,,,187908000.000,,,,170460000.000,,,
DeferredTaxAssetsInventory,,,66823000.000,,,,50522000.000,,,,41861000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,125646000.000,124024000.000,121050000.000,119141000.000,110823000.000,109780000.000,103609000.000,97383000.000,92917000.000,90625000.000,87443000.000,85946000.000
DeferredTaxAssetsNet,,,132836000.000,,,,117407000.000,,,,98617000.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,116348000.000,,,,116777000.000,,,,103472000.000,,,
DeferredTaxAssetsOther,,,21000.000,,,,185000.000,,,,706000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,2937000.000,,,,3157000.000,,,,2896000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,2016000.000,,,,1408000.000,,,,4482000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,,,,4598000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsWarrantyReserves,,,1634000.000,,,,1966000.000,,,,,,,
DeferredTaxAssetsValuationAllowance,,,70981000.000,70300000.000,70300000.000,70300000.000,70501000.000,70700000.000,70700000.000,70700000.000,71843000.000,,,
