,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-06-30,2016-03-31,2016-09-30,2017-03-31
AdjustmentOfWarrantsGrantedForServices,,,10247.000,,,,,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,368878.000,,,,,,,
AdvertisingExpense,,,,,,,,21688.000,,45844.000
AllocatedShareBasedCompensationExpense,,,24499.000,5586.000,54130.000,224238.000,420253.000,,,26756.000
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,1559.000,,,,,,,
AmortizationOfFinancingCosts,,,,,,,,,,425425.000
AmortizationOfIntangibleAssets,,,,,,,,425428.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,4794921.000
AuctionMarketPreferredSecuritiesSharesRedeemed,,,,,,,,,,5200000.000
BusinessCombinationConsiderationTransferredOther1,,,,,,,,,,7000000.000
CashAcquiredFromAcquisition,,,1950120.000,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,552583.000,,,,,293863.000,,-12358.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,,,,,,,,-1662200.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,11610.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,1105886.000
ComprehensiveIncomeNetOfTax,,,,,,,,-1930280.000,-6266132.000,
CostOfGoodsAndServicesSold,,,7287323.000,5726660.000,7072614.000,8616922.000,10226805.000,14576548.000,10910089.000,11445609.000
CostOfGoodsSold,,,7634584.000,6073922.000,7419875.000,8848430.000,10226805.000,14576548.000,10910089.000,11445609.000
CurrentIncomeTaxExpenseBenefit,,,,,,,,,-376326.000,-56900.000
DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,,,,,,,,,,700000.000
DebtInstrumentConvertibleThresholdPercentageOfStockPriceTrigger,,,,,,,,0.050,,
DecreaseInRestrictedCash,,,,,,,,137411.000,,
Depreciation,,,,,,,,70162.000,,16975.000
DepreciationAndAmortization,,,7894.000,2928.000,7067.000,7709.000,20368.000,495587.000,442428.000,442400.000
DepreciationDepletionAndAmortization,,,1519.000,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,-3906043.000,-33807.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,-13132.000,
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,,,,-3988733.000,2655564.000
DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,,,,,,,,,-61076.000,-58415.000
DisposalGroupIncludingDiscontinuedOperationGeneralAndAdministrativeExpense,,,,,,,,,-315088.000,-283524.000
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,,,,,,,,-77232.000,863846.000
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,,,,,,-86617.000,-167483.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,,-3586669.000,-1070766.000
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,,,-3663901.000,-206920.000
DisposalGroupIncludingDiscontinuedOperationOtherExpense,,,,,,,,,-242142.000,173113.000
DisposalGroupIncludingDiscontinuedOperationOtherIncome,,,,,,,,,23.000,84.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,3911501.000,3519410.000
EarningsPerShareBasic,-0.010,-0.010,,,,,-0.010,-0.050,-0.180,-0.010
EarningsPerShareBasicAndDiluted,,,0.010,-0.010,0.000,,,,,
EarningsPerShareDiluted,,,,,,,-0.010,-0.050,-0.180,-0.010
ExtraordinaryItemsGross,,,-37491.000,,,,,,,
ForeignCurrencyTransactionGainBeforeTax,,,,,,,,340512.000,-90215.000,
ForeignCurrencyTransactionGainLossUnrealized,,,,,,,,-235930.000,,
GainLossOnDispositionOfIntangibleAssets,,,-93578.000,,,,,,,
GainLossOnDispositionOfOtherAssets,,,-18995.000,,,,,,,
GainsLossesOnRestructuringOfDebt,,,151949.000,,29999.000,,,,,
GeneralAndAdministrativeExpense,,,245081.000,255509.000,222857.000,314861.000,795026.000,894257.000,505903.000,412945.000
GrossProfit,,,,,,,3330810.000,3818014.000,2654062.000,2991947.000
IncomeLossFromContinuingOperations,-245498.000,-139449.000,198537.000,198537.000,18083.000,-572860.000,132410.000,,,-331158.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,,,,,-285449.000,-1502729.000,-2090964.000,-274258.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,-2467290.000,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,-0.070,-0.010
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,-0.070,-0.010
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,-3919175.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,,,-3919175.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,-0.110,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,-0.110,
IncomeTaxExpenseBenefit,,,,,,,64322.000,,,-56900.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-632738.000,,,,,2952822.000,,-889466.000
IncreaseDecreaseInAccountsPayableRelatedParties,,,-23703.000,,,,,5981.000,,
IncreaseDecreaseInAccountsReceivable,,,-896858.000,,,,,112945.000,,-4296425.000
IncreaseDecreaseInAccruedSalaries,,,45000.000,,,,,,,
IncreaseDecreaseInAccruedTaxesPayable,,,,,,,,,,107955.000
IncreaseDecreaseInCustomerDeposits,,,1463.000,,,,,,,
IncreaseDecreaseInDeferredRevenue,,,,,,,,126285.000,,-14064.000
IncreaseDecreaseInDueToRelatedParties,,,112.000,,,,,,,
IncreaseDecreaseInInventories,,,,,,,,397775.000,,97572.000
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,-1317.000,,
IncreaseDecreaseInOtherCurrentLiabilities,,,189635.000,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,,,,,,,-51146.000,,-419411.000
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,,,-351303.000,,14568.000
IncreaseDecreaseInPrepaidExpense,,,79949.000,,,,,52376.000,,65259.000
IncreaseDecreaseInPrepaidExpensesOther,,,347262.000,,,,,,,
IncreaseDecreaseInRestrictedCash,,,,,,,,,,-2639.000
InterestExpense,-69580.000,-41907.000,-600.000,-400.000,-375.000,873346.000,,107064.000,,160790.000
InterestExpenseOther,,,,,,,342794.000,915389.000,1110804.000,355658.000
InterestIncomeOperating,7134.000,,,,,,,,,
InterestPaid,,,,,,,,489125.000,,166256.000
LeaseOperatingExpense,107.000,95.000,74.000,29.000,,,,,,
LiabilitiesFairValueAdjustment,,,,,,,,0.000,,
NetCashProvidedByUsedInFinancingActivities,,,-752500.000,,,,,-1327918.000,,-4090835.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-752500.000,,,,,-1327918.000,,-4090835.000
NetCashProvidedByUsedInInvestingActivities,,,1962619.000,,,,,128305.000,,1519.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,1962619.000,,,,,128305.000,,1519.000
NetCashProvidedByUsedInOperatingActivities,,,-657536.000,,,,,1493476.000,,4076958.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-657536.000,,,,,1493476.000,,4076958.000
NetIncomeLoss,-307944.000,-181356.000,246419.000,-262305.000,62786.000,254749.000,-285449.000,-1502729.000,-6386465.000,-331158.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,-377665.000
OperatingExpenses,246506.000,140253.000,1789039.000,1663338.000,1646504.000,2391984.000,3198400.000,4745700.000,3012755.000,2904505.000
OperatingIncomeLoss,,,,,,,,-927686.000,-358693.000,87442.000
OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,,,,,,,,427551.000,120333.000,
OtherDepreciationAndAmortization,,,,,,,,495587.000,,442400.000
OtherExpenses,,,,,,,38093.000,166.000,,
OtherIncome,,,9106.000,41109.000,15079.000,-23146.000,27350.000,,,
OtherNonoperatingIncomeExpense,,,,,,,,,3065.000,-6042.000
OtherOperatingIncomeExpenseNet,-62446.000,-41907.000,47882.000,40709.000,44703.000,-973359.000,-417859.000,-575044.000,-1732271.000,-361700.000
PreferredStockDividendsIncomeStatementImpact,,,,,,,,,,46507.000
ProFormaWeightedAverageSharesOutstandingDiluted,,,33630416.000,33510416.000,50445416.000,,,,,
ProceedsFromCollectionOfLoansReceivable,,,78000.000,,,,,,,
ProceedsFromCollectionOfNotesReceivable,,,4500.000,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,6924.000
ProceedsFromNotesPayable,,,-775000.000,,,,,,,
ProceedsFromRepaymentsOfLinesOfCredit,,,,,,,,-940411.000,,-2474840.000
ProceedsFromRepaymentsOfNotesPayable,,,,,,,,-387507.000,,-1707919.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,,,,-7789.000,,-1120.000
ProfessionalAndContractServicesExpense,232003.000,135878.000,,,,,,,,
