,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-04-30,2014-07-31,2014-10-31,2015-01-31,2015-04-30,2015-07-31,2015-10-31,2016-01-31,2016-04-30,2016-07-31,2016-10-31,2017-01-31,2017-04-30
AdjustmentsToAdditionalPaidInCapitalOther,,,,,,,,980001.000,,,,,,19140.000,,,,,,
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,,,,,,,,4172.000,,,,2042.000,,,,,,,,7150.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,,,,,,,,-222327.000,,,,,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,,,,,,,94927.000,,,,,,,,,,,,
AdvertisingExpense,,,,417000.000,,,,761999.000,549560.000,693688.000,1098841.000,916932.000,521626.000,434966.000,222502.000,420892.000,350665.000,377429.000,433062.000,317594.000
AllocatedShareBasedCompensationExpense,,,,,,,,99099.000,248982.000,88247.000,2015.000,2042.000,77621.000,81242.000,323356.000,,,,,
AmortizationOfDebtDiscountPremium,,,,,,,,,,,,98833.000,83437.000,79400.000,0.000,9125.000,9694.000,9801.000,-94.000,17280.000
AmortizationOfFinancingCostsAndDiscounts,,,,,,,,,,,,,,,,,,,,17280.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,,,,,,,3779884.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,-1339981.000,,,,-461952.000,,,,-455028.000,,,,-84963.000,,,,-230133.000
CashPeriodIncreaseDecrease,65.000,,1469.000,,,,,,,,,,,,,,,,,
ClosedBlockOperationsResultsBeforeIncomeTaxes,,,1712.000,,,,,,,,,,,,,,,,,
CostOfRevenue,,,,1282102.000,1185886.000,1543029.000,2179578.000,1780225.000,1590904.000,2705436.000,2726975.000,2408299.000,2091032.000,2255649.000,2251240.000,2448778.000,2772966.000,2892012.000,3442220.000,3457723.000
DebtConversionOriginalDebtAmount1,,,,,,,,94927.000,,,,,,,,,,,,
DebtInstrumentInterestRateDuringPeriod,,,,0.045,,,,,,,,,,,,,,,,
DebtInstrumentPeriodicPayment,,,,,,,,,,,,,,,,,,,,2418005.000
DebtIssuanceCosts,,,,,,,,4091.000,,,,,,,,,,,,
Depreciation,,,,3260.000,,,,-14737.000,-44736.000,42068.000,187518.000,67200.000,70385.000,72300.000,75631.000,76703.000,83000.000,91492.000,97619.000,107081.000
EarningsPerShareBasic,,,,,,,,,,,,,,,,,,0.000,,0.000
EarningsPerShareBasicAndDiluted,,,0.000,-0.030,-0.040,-0.020,-0.040,-0.030,-0.030,-0.030,-0.070,-0.040,-0.040,-0.040,-0.020,-0.010,-0.010,,,
EarningsPerShareDiluted,,,,,,,,,,,,,,,,,,0.000,,0.000
ExtinguishmentOfDebtAmount,,,,,,,,,,,,,,,,2000000.000,,,,
ExtinguishmentOfDebtGainLossNetOfTax,,,,,,,,,,,,,,,,380089.000,,,,
FairValueAdjustmentOfWarrants,,,,,,,,,,,,,,,,,,,,84547.000
FeesAndCommissions,,,0.000,25000.000,,,,,,,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,,,,,-380089.000,,,,,,
GeneralAndAdministrativeExpense,4435.000,1395.000,778.000,1096057.000,1262054.000,1108072.000,2004403.000,1468278.000,1401461.000,1773678.000,2541625.000,1783122.000,1390625.000,1306413.000,1268752.000,1499857.000,1437256.000,1402121.000,1602560.000,1557828.000
GrossProfit,,,,490062.000,514502.000,624488.000,921974.000,802924.000,658864.000,1054262.000,1019666.000,944980.000,648168.000,982131.000,1021948.000,1475199.000,1365314.000,1684213.000,1968090.000,1899578.000
IncomeLossFromContinuingOperations,-12160.000,-2895.000,1712.000,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-12160.000,-2895.000,,,,,,,,,,,,,,,,,,
IncomeTaxesPaid,,,0.000,,,,,,,,,,,,,,,,,
IncomeTaxesPaidNet,,,0.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseDueFromOtherRelatedParties,,,,,,,,,,,,-7621.000,,,,-51730.000,,,,-63662.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-4543.000,136028.000,,,,-11420.000,,,,-223783.000,,,,-10582.000,,,,285319.000
IncreaseDecreaseInAccountsReceivable,,,,350021.000,,,,-114311.000,,,,-967934.000,,,,248619.000,,,,483917.000
IncreaseDecreaseInDueFromRelatedParties,,,,,,,,15188.000,,,,,,,,,,,,
IncreaseDecreaseInDueToRelatedParties,,,,-67803.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,,,,22525.000,,,,-244287.000,,,,168175.000,,,,254233.000,,,,-262694.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,,71628.000,,,,-13155.000,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,,5016.000,,,,15087.000,,,,-56061.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,,,,,,,,,,,,250000.000,,
InterestExpenseOther,,,,2250.000,1525.000,4772.000,93.000,16634.000,26710.000,25426.000,241516.000,233335.000,124705.000,145252.000,51779.000,161762.000,157949.000,153159.000,194753.000,170657.000
InterestPaid,,,0.000,2250.000,,,,16634.000,,,,,,,,72311.000,,,,66941.000
NetCashProvidedByUsedInFinancingActivities,12225.000,,4300.000,,,,,829145.000,,,,-52779.000,,,,371549.000,,,,-89955.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,12225.000,,4300.000,,,,,829145.000,,,,-52779.000,,,,371549.000,,,,-89955.000
NetCashProvidedByUsedInInvestingActivities,,,0.000,-325000.000,,,,-81467.000,,,,-65494.000,,,,-18650.000,,,,-666733.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,0.000,-325000.000,,,,-81467.000,,,,-65494.000,,,,-18650.000,,,,-666733.000
NetCashProvidedByUsedInOperatingActivities,-12160.000,,-2831.000,-1014981.000,,,,-1209630.000,,,,-336755.000,,,,-437862.000,,,,526555.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-12160.000,,-2831.000,-1014981.000,,,,-1209630.000,,,,-336755.000,,,,-437862.000,,,,526555.000
NetIncomeLoss,-12160.000,-2895.000,1712.000,-611388.000,-753072.000,-493568.000,-1089580.000,-700889.000,-793398.000,-773809.000,-1792380.000,-1094556.000,-1000306.000,-975522.000,-441234.000,-226107.000,-276810.000,80603.000,133174.000,128225.000
NetIncomeLossAttributableToParentDiluted,,,,,,,,,,,,,,,,,,,,81425.000
