,2015-07-31
CashAndCashEquivalentsPeriodIncreaseDecrease,-7650.000
EarningsPerShareBasicAndDiluted,-0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-15271.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,4621.000
NetCashProvidedByUsedInFinancingActivities,3000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,3000.000
NetCashProvidedByUsedInOperatingActivities,-10650.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-10650.000
NetIncomeLoss,-15271.000
OperatingExpenses,15271.000
ProceedsFromIssuanceOfCommonStock,3000.000
ProfessionalFees,15271.000
StockIssuedDuringPeriodSharesNewIssues,3000000.000
StockIssuedDuringPeriodValueNewIssues,3000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,15934783.000
