,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AffiliateCosts,,,,,,130508000.000,162191000.000,156388000.000,124177000.000,95149000.000,123870000.000,128792000.000,121124000.000,122699000.000
AmortizationOfFinancingCosts,,129000.000,130000.000,132000.000,132000.000,235000.000,,,,342000.000,,,,492000.000
AmortizationOfIntangibleAssets,,,,,,100000.000,100000.000,100000.000,900000.000,300000.000,300000.000,300000.000,300000.000,300000.000
CapitalExpendituresIncurredButNotYetPaid,,156000.000,,,,616000.000,,,,5617000.000,,,,5280000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-1049000.000,,,,33874000.000,,,,-15952000.000,,,,8646000.000
CommonStockDividendsPerShareDeclared,,0.241,,,,,,,,,,,,
ConversionOfStockAmountConverted1,,,,,,,,,,,,,,367766000.000
CostOfGoodsAndServicesSold,,,,,,411193000.000,501835000.000,445169000.000,376676000.000,300441000.000,380386000.000,366744000.000,399607000.000,394600000.000
CostsAndExpenses,27081000.000,21354000.000,23564000.000,22839000.000,3359629000.000,587923000.000,712208000.000,651795000.000,561228000.000,446601000.000,554111000.000,555990000.000,595921000.000,578330000.000
Depreciation,,,,,,4600000.000,4600000.000,4900000.000,11600000.000,6800000.000,7100000.000,10300000.000,13800000.000,9400000.000
DepreciationDepletionAndAmortization,4057000.000,3244000.000,3467000.000,3331000.000,7330000.000,4738000.000,4737000.000,4983000.000,12454000.000,7144000.000,7325000.000,10579000.000,14194000.000,9732000.000
DistributionMadeToLimitedPartnerCashDistributionsDeclared,,,,,,15575000.000,,,,19310000.000,,,,28783000.000
DistributionMadeToLimitedPartnerCashDistributionsPaid,,3806000.000,,,,15559000.000,16273000.000,17092000.000,18075000.000,18549000.000,19039000.000,21322000.000,25725000.000,26636000.000
DistributionMadeToLimitedPartnerDistributionsDeclaredPerUnit,,0.241,0.297,0.307,0.318,0.333,0.347,0.365,0.382,0.393,0.403,0.412,0.422,0.438
EffectiveIncomeTaxRateContinuingOperations,,0.011,0.008,0.011,-0.036,0.013,0.009,0.000,-0.023,0.018,0.012,0.039,-0.085,-0.006
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,0.000,,,,,84000.000,160000.000,13000.000,21000.000,99000.000,802000.000,62000.000,91000.000,291000.000
GasGatheringTransportationMarketingAndProcessingRevenue,,,,,,45478000.000,46062000.000,,,,,,,
GeneralPartnerDistributions,,,,,,0.000,,,,,,,,
GeneralPartnersCapitalAccountDistributionAmount,,,,,,16000.000,139000.000,326000.000,,,,,,
IncentiveDistributionDistributionPerYear,,0.000,,,,16000.000,139000.000,326000.000,604000.000,761000.000,921000.000,1175000.000,1590000.000,2147000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,16063000.000,16496000.000,,14268000.000,18091000.000,7140000.000,4554000.000,19776000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,11052000.000,11060000.000,12400000.000,37740000.000,15526000.000,,,,,,,,
IncomeTaxExpenseBenefit,,119000.000,85000.000,135000.000,120000.000,203000.000,148000.000,3000.000,-307000.000,261000.000,217000.000,282000.000,-54000.000,-110000.000
IncomeTaxesPaidNet,,,,,,1000.000,,,,30000.000,,,,89000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,1508000.000,,,,25740000.000,,,,2315000.000,,,,4762000.000
IncreaseDecreaseInAccountsReceivable,,-13000.000,,,,8066000.000,,,,5893000.000,,,,-2870000.000
IncreaseDecreaseInAccountsReceivableRelatedParties,,362000.000,,,,3558000.000,,,,-4909000.000,,,,-2570000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,,,,,,,,-488000.000
IncreaseDecreaseInInventories,,,,,,551000.000,,,,-2724000.000,,,,-8000.000
IncreaseDecreaseInOtherNoncurrentLiabilities,,5000.000,,,,0.000,,,,,,,,
IncreaseDecreaseInOtherOperatingAssets,,-12000.000,,,,2179000.000,,,,-63000.000,,,,-2734000.000
IncreaseDecreaseInPrepaidExpense,,-133000.000,,,,-1405000.000,,,,1247000.000,,,,525000.000
InterestAndDebtExpense,,,,,,3964000.000,6248000.000,,,,,,,
InterestExpense,,225000.000,227000.000,230000.000,1169000.000,,,6204000.000,,7052000.000,6414000.000,6148000.000,6358000.000,6608000.000
InterestIncomeOther,,,,,,,,0.000,,,,,,
InterestPaid,,225000.000,,,,725000.000,,,,12324000.000,,,,11761000.000
LeaseAndRentalExpense,0.000,100000.000,100000.000,100000.000,8500000.000,2300000.000,2300000.000,2300000.000,2300000.000,2400000.000,2500000.000,2300000.000,2000000.000,2000000.000
NetCashProvidedByUsedInFinancingActivities,,-10981000.000,,,,8874000.000,,,,-34620000.000,,,,-29593000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-10981000.000,,,,8874000.000,,,,-34620000.000,,,,-29593000.000
NetCashProvidedByUsedInInvestingActivities,,-5904000.000,,,,-8445000.000,,,,-6122000.000,,,,-5107000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-5904000.000,,,,-8445000.000,,,,-6122000.000,,,,-5107000.000
NetCashProvidedByUsedInOperatingActivities,,15836000.000,,,,33445000.000,,,,24790000.000,,,,43346000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,15836000.000,,,,33445000.000,,,,24790000.000,,,,43346000.000
NetIncomeLoss,-25406000.000,10933000.000,10975000.000,12265000.000,37620000.000,15323000.000,15915000.000,16493000.000,15894000.000,14007000.000,17874000.000,6858000.000,4608000.000,19886000.000
NetIncomeLossAllocatedToGeneralPartners,,,,,,0.000,0.000,0.000,1052000.000,0.000,0.000,-7165000.000,-16144000.000,0.000
NetIncomeLossAllocatedToLimitedPartners,,,,,,15323000.000,15915000.000,16493000.000,14842000.000,14007000.000,17874000.000,14023000.000,20752000.000,19886000.000
NetIncomeLossAttributableToNoncontrollingInterest,,,,,,0.000,0.000,0.000,1052000.000,0.000,0.000,-7165000.000,-16144000.000,0.000
NonoperatingIncomeExpense,,,,,,-3947000.000,-6230000.000,-6188000.000,-6676000.000,-7170000.000,-6400000.000,-6131000.000,-6341000.000,-6586000.000
OilAndGasRevenue,,,,,,132771000.000,164576000.000,,,,,,,
OilAndGasSalesRevenue,,,,,,428524000.000,523184000.000,,,,,,,
OperatingExpenses,21876000.000,16135000.000,17954000.000,17034000.000,91275000.000,35637000.000,37355000.000,39705000.000,41570000.000,38901000.000,37574000.000,43454000.000,55007000.000,44847000.000
OperatingIncomeLoss,-25411000.000,11403000.000,11417000.000,12761000.000,38921000.000,19473000.000,22293000.000,22684000.000,22263000.000,21438000.000,24491000.000,13271000.000,10895000.000,26362000.000
OtherNonoperatingIncomeExpense,5000.000,3000.000,0.000,1000.000,116000.000,17000.000,18000.000,16000.000,15000.000,-118000.000,14000.000,17000.000,17000.000,22000.000
OtherSalesRevenueNet,,701000.000,657000.000,686000.000,2488269000.000,623000.000,679000.000,,,,,,,
PartnersCapitalAccountDistributions,,,,,,15575000.000,16412000.000,17418000.000,18679000.000,19620000.000,19960000.000,22497000.000,27315000.000,28783000.000
PartnersCapitalAccountExchangesAndConversions,,,,,,,,,,,,,,0.000
PartnersCapitalAccountPeriodIncreaseDecrease,,,,,,16000.000,139000.000,326000.000,25415000.000,,,,,
PartnersCapitalAccountUnitBasedCompensation,,,,,,-92000.000,,,,41000.000,,,,
PartnersCapitalOther,,,,,,,,,,,,,,-98000.000
PaymentsOfDistributionsToAffiliates,,7175000.000,,,,10314000.000,,,,13392000.000,,,,16154000.000
PaymentsOfFinancingCosts,,,,,,6551000.000,,,,0.000,,,,78000.000
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,,,,,,,,732000.000
PaymentsToAcquireProductiveAssets,,5904000.000,,,,8562000.000,7850000.000,7609000.000,38974000.000,6241000.000,8328000.000,8530000.000,7209000.000,5470000.000
PaymentsToMinorityShareholders,,,,,,5261000.000,,,,6228000.000,,,,12629000.000
ProceedsFromIssuanceOfLongTermDebt,,,,,,300000000.000,,,,0.000,,,,
ProceedsFromPartnershipContribution,,0.000,,,,,,,,0.000,,,,0.000
ProceedsFromSaleOfProductiveAssets,,,,,,117000.000,,,,119000.000,,,,363000.000
ProvisionForDoubtfulAccounts,,,,,,27000.000,,,,1000.000,,,,-15000.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,5451000.000,,,,,,,,,12025000.000,12347000.000,12872000.000,37850000.000,20524000.000
RepaymentsOfLongTermLinesOfCredit,,,,,,269000000.000,,,,15000000.000,,,,0.000
RestrictedStockExpense,,221000.000,,,,415000.000,,,,524000.000,,,,635000.000
RevenueFromRelatedParties,,32056000.000,34324000.000,34914000.000,910281000.000,178249000.000,,,,,,,,
Revenues,1670000.000,32757000.000,34981000.000,35600000.000,3398550000.000,607396000.000,734501000.000,674479000.000,583491000.000,468039000.000,578602000.000,569261000.000,606816000.000,604692000.000
SalesRevenueNet,1670000.000,32757000.000,34981000.000,35600000.000,3398550000.000,607396000.000,734501000.000,674479000.000,583491000.000,468039000.000,578602000.000,569261000.000,606816000.000,604692000.000
SalesRevenueServicesNet,,,,,,429147000.000,,,,,,,,
SellingGeneralAndAdministrativeExpense,1148000.000,1975000.000,2143000.000,2474000.000,15948000.000,5931000.000,6250000.000,5563000.000,6372000.000,5065000.000,5758000.000,6483000.000,6080000.000,6743000.000
SeveranceCosts1,,,,,,,,,,,,,,200000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardSharesIssuedInPeriod,,,,,,,,,,39416.000,,,,
UndistributedEarningsAllocatedToParticipatingSecurities,,-49000.000,,,,,,,,,,,,
UndistributedEarningsLossAllocatedToParticipatingSecuritiesBasic,,,-2597000.000,-1763000.000,,-252000.000,-497000.000,-925000.000,-4147000.000,-5303000.000,-2086000.000,-8474000.000,-6563000.000,-8897000.000
