,2011-09-30,2012-03-31,2012-06-30,2012-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,723000.000,,
BusinessCombinationIntegrationRelatedCosts,,,,4500000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,1786000.000,,
ComprehensiveIncomeNetOfTax,9381000.000,17954000.000,3364000.000,7325000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,,-11000.000,-11000.000
DefinedBenefitPlanExpectedReturnOnPlanAssets,,,95000.000,95000.000
DefinedBenefitPlanInterestCost,,,74000.000,74000.000
DefinedBenefitPlanNetPeriodicBenefitCost,,,238000.000,238000.000
DefinedBenefitPlanServiceCost,,,248000.000,248000.000
EarningsPerShareBasic,0.590,1.150,0.210,0.470
EarningsPerShareDiluted,0.580,1.140,0.210,0.460
GeneralAndAdministrativeExpense,7562000.000,8366000.000,7269000.000,11436000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,15790000.000,26915000.000,5538000.000,10357000.000
IncomeTaxExpenseBenefit,6409000.000,8961000.000,2174000.000,3032000.000
InterestExpense,8648000.000,8140000.000,8689000.000,8580000.000
InventoryWriteDown,,,2800000.000,
InvestmentIncomeInterest,,57000.000,,
InvestmentIncomeNet,,,55000.000,57000.000
NetCashProvidedByUsedInFinancingActivities,,149000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,149000.000,,
NetCashProvidedByUsedInInvestingActivities,,-9878000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-9878000.000,,
NetCashProvidedByUsedInOperatingActivities,,11515000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,11515000.000,,
NetIncomeLoss,9381000.000,17954000.000,3364000.000,7325000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,3364000.000,7325000.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,,,7325000.000
OperatingIncomeLoss,24000000.000,34736000.000,13956000.000,18622000.000
OtherDepreciationAndAmortization,,,10095000.000,10059000.000
OtherNonoperatingIncomeExpense,438000.000,262000.000,216000.000,258000.000
ProceedsFromStockOptionsExercised,,149000.000,,
SalesRevenueGoodsNet,835280000.000,606114000.000,690065000.000,510602000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,149000.000,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,15795000.000,15841000.000
WeightedAverageNumberOfDilutedSharesOutstanding,16047000.000,15754000.000,15795000.000,15841000.000
WeightedAverageNumberOfSharesOutstandingBasic,15951000.000,15648000.000,15663000.000,15677000.000
