,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,3331546.000,2647472.000,2469157.000,2749997.000,2786042.000,3175570.000,2980174.000,3128678.000,2844443.000,2931759.000,3213714.000,2870783.000,3011610.000,3917646.000,3990368.000,3832307.000,4867733.000,4814061.000,4590660.000,14800000.000,8169000.000,7334000.000,6841000.000,7768000.000
AccountsReceivableNetCurrent,26214552.000,21233702.000,21521260.000,22478258.000,20549932.000,23951837.000,19704767.000,19654518.000,18783001.000,21608740.000,20076592.000,24447854.000,24869413.000,24461925.000,23101575.000,21480122.000,21981180.000,22341663.000,22594069.000,29279000.000,30620000.000,29943000.000,31812000.000,32909000.000
AccruedIncomeTaxesCurrent,,,,,,,,1948459.000,,537626.000,797101.000,6058011.000,415266.000,0.000,0.000,1920215.000,,,,,196000.000,,,
AccruedInsuranceCurrent,,,,,583400.000,588800.000,633700.000,707400.000,670500.000,663100.000,706600.000,661100.000,599500.000,632800.000,668800.000,751900.000,790500.000,850700.000,883600.000,1179000.000,875000.000,915000.000,887000.000,939000.000
AccruedSalariesCurrent,,,,,2279723.000,3023488.000,2155435.000,3400761.000,2829513.000,3520136.000,2379202.000,3836586.000,2293223.000,4216987.000,2782862.000,3721761.000,2009547.000,3589133.000,2291623.000,7881000.000,4601000.000,4138000.000,5397000.000,3926000.000
AccruedSalesCommissionCurrent,,,,,660870.000,532552.000,716087.000,815935.000,832095.000,616092.000,718524.000,786312.000,634122.000,639916.000,504952.000,436176.000,546995.000,445753.000,434605.000,1868000.000,1171000.000,725000.000,518000.000,518000.000
AccruedVacationCurrent,3204279.000,3345186.000,3211693.000,3458728.000,3636570.000,3793842.000,3506106.000,3686058.000,3827871.000,3880667.000,3694600.000,4087302.000,4092634.000,4175118.000,3930778.000,4127360.000,4060210.000,4019065.000,3411868.000,4950000.000,5063000.000,4873000.000,3650000.000,4250000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,12124901.000,12660712.000,13326241.000,5456442.000,6067047.000,6725644.000,7498174.000,7064351.000,7931813.000,8775985.000,8516214.000,9445915.000,10380593.000,11241735.000,10207603.000,11118917.000,12034167.000,12706884.000,13381844.000,11473000.000,12346000.000,13028000.000,13750000.000,14468000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,63506.000,10382.000,7380.000,33796.000,22971.000,30036.000,27693.000,31436.000,13919.000,15302.000,11368.000,57715.000,35592.000,-11865.000,-19337.000,67558.000,6552.000,-11057.000,-37678.000,-6000.000,0.000,0.000,0.000,
AdditionalPaidInCapitalCommonStock,30943929.000,31263018.000,31582108.000,31905111.000,32132355.000,32461756.000,32848101.000,33214511.000,33528384.000,33897775.000,34643900.000,35382795.000,36480257.000,37859093.000,38983350.000,40484687.000,41606296.000,42770421.000,44186771.000,142325000.000,143991000.000,144943000.000,147911000.000,149192000.000
