,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableCurrent,943000.000,525000.000,543000.000,972000.000,1954000.000,3018000.000,1778000.000,2255000.000,1799000.000,1974000.000
AccountsReceivableNetCurrent,6353000.000,6095000.000,7450000.000,10042000.000,13679000.000,11697000.000,11230000.000,14541000.000,14161000.000,12630000.000
AccruedBonusesCurrent,981000.000,349000.000,457000.000,2025000.000,,3645000.000,,,,3579000.000
AccruedLiabilitiesCurrent,4562000.000,2916000.000,4311000.000,5828000.000,10061000.000,11261000.000,11155000.000,13428000.000,22409000.000,13883000.000
AccruedMarketingCostsCurrent,528000.000,304000.000,398000.000,1073000.000,,,,,,
AccruedPayrollTaxesCurrent,862000.000,234000.000,149000.000,153000.000,,651000.000,,,,426000.000
AccruedProfessionalFeesCurrent,1820000.000,767000.000,1741000.000,1922000.000,,2253000.000,,,,1344000.000
AccruedSalesCommissionCurrent,642000.000,1282000.000,1280000.000,1286000.000,,2166000.000,,,,2160000.000
AccruedVacationCurrent,939000.000,891000.000,1022000.000,983000.000,,1861000.000,,,,1727000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,6997000.000,6152000.000,7456000.000,8949000.000,9303000.000,11232000.000,13575000.000,16551000.000,20303000.000,20920000.000
AdditionalPaidInCapital,131922000.000,133659000.000,249427000.000,252475000.000,465047000.000,445960000.000,459039000.000,470936000.000,485615000.000,500894000.000
AllowanceForDoubtfulAccountsReceivableCurrent,98000.000,142000.000,163000.000,99000.000,446000.000,411000.000,53000.000,33000.000,103000.000,86000.000
Assets,119446000.000,118964000.000,235726000.000,240424000.000,455583000.000,655409000.000,650993000.000,649607000.000,652665000.000,640514000.000
AssetsCurrent,109361000.000,107525000.000,223372000.000,227254000.000,62949000.000,249566000.000,240175000.000,238688000.000,234472000.000,218361000.000
AssetsFairValueDisclosure,,,,,11568000.000,8272000.000,13095000.000,13345000.000,13595000.000,13400000.000
BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,,2218000.000,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsCashAndCashEquivalents,,904000.000,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilities,,744000.000,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,2155000.000,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,13000.000,,,,,,,,
CapitalLeaseObligationsCurrent,282000.000,217000.000,146000.000,70000.000,,51000.000,28000.000,21000.000,24000.000,24000.000
CapitalLeaseObligationsNoncurrent,35000.000,16000.000,,,,84000.000,80000.000,75000.000,80000.000,70000.000
CapitalLeasedAssetsGross,,865000.000,865000.000,865000.000,491000.000,261000.000,131000.000,130000.000,105000.000,
CapitalLeasesFutureMinimumPaymentsDue,,241000.000,150000.000,72000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,90000.000,225000.000,134000.000,56000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,16000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,225000.000,16000.000,16000.000,16000.000,,,,,,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,331000.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,317000.000,233000.000,146000.000,70000.000,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,65000.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,101590000.000,100017000.000,214336000.000,215740000.000,43417000.000,225597000.000,220755000.000,214909000.000,212114000.000,198781000.000
CommonStockCapitalSharesReservedForFutureIssuance,,5791659.000,6475782.000,6940470.000,8916765.000,8512431.000,9846635.000,9499148.000,8987760.000,8195337.000
CommonStockParOrStatedValuePerShare,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000,1000000000.000
CommonStockSharesIssued,6294851.000,27552818.000,32084152.000,32285610.000,37269391.000,37668476.000,38003181.000,38341835.000,38841254.000,39318329.000
CommonStockSharesOutstanding,27339783.000,27552818.000,32084152.000,32285610.000,37269391.000,36582572.000,36917277.000,37255931.000,37755350.000,38232425.000
CommonStockValue,,,,,,,,0.000,,0.000
ConvertibleDebtFairValueDisclosures,,,,,,252000000.000,236800000.000,305600000.000,315500000.000,343600000.000
ConvertibleNotesPayable,,,,,,230000000.000,230000000.000,230000000.000,230000000.000,230000000.000
DebtInstrumentCarryingAmount,,10000000.000,,,,,,,,
DebtInstrumentUnamortizedDiscount,,241000.000,,,,,,,,
DeferredIncomeTaxLiabilities,306000.000,,,,,,,,,32248000.000
DeferredRentCreditCurrent,348000.000,444000.000,512000.000,589000.000,,1035000.000,924000.000,812000.000,813000.000,1009000.000
DeferredRentCreditNoncurrent,497000.000,407000.000,357000.000,237000.000,,4751000.000,5125000.000,5752000.000,9850000.000,12085000.000
DeferredRevenueCurrent,13243000.000,13296000.000,14713000.000,14849000.000,12089000.000,10002000.000,10962000.000,10305000.000,9932000.000,9320000.000
DeferredRevenueNoncurrent,,,101000.000,,,,,,,
DeferredTaxAssetsGross,,17812000.000,,,,60181000.000,,,,78439000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,,0.000
DeferredTaxAssetsNet,,470000.000,,,,39186000.000,,,,32248000.000
DeferredTaxAssetsNetCurrent,,,,,,,,,,1206000.000
DeferredTaxAssetsOperatingLossCarryforwards,,16275000.000,,,,40828000.000,,,,50824000.000
DeferredTaxAssetsOther,,1000.000,,,,27000.000,,,,16000.000
DeferredTaxAssetsTaxCreditCarryforwards,,,,,,5210000.000,,,,8371000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,633000.000,,,,9034000.000,,,,10891000.000
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,867000.000,,,,5082000.000,,,,8337000.000
DeferredTaxAssetsValuationAllowance,,17342000.000,,,,20995000.000,,,,46191000.000
DeferredTaxLiabilities,,,,,,39186000.000,,,,
DeferredTaxLiabilitiesGrossCurrent,,470000.000,,,,,,,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,1206000.000
DeferredTaxLiabilitiesPrepaidExpenses,,353000.000,,,,,,,,
DeferredTaxLiabilitiesTaxDeferredIncome,,117000.000,,,,58000.000,,,,
EmployeeRelatedLiabilitiesCurrent,3424000.000,4500000.000,4578000.000,7656000.000,10001000.000,10863000.000,8498000.000,10021000.000,10496000.000,10587000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,26900000.000,1700000.000,,,,,
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,,2035000.000,5913000.000,9812000.000,13731000.000,17559000.000,21424000.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,56721000.000,42610000.000,42611000.000,42611000.000,42669000.000,30479000.000
